mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.509628,0.224516,-0.184022,-0.440791,-0.200536,-0.362333,-0.329706,-0.496832,1.480860,1.280034,-0.174394,-0.447031,-3.133023,0.006220,0.159559,-0.813117,-1.081730,-1.649199,-0.573084,0.448580,0.524342,-0.149837,-0.288270,-0.076041,-0.282435,-0.307474,-0.561189,-0.637605,-0.286989,0.216179,0.330362,0.428296,0.185992,-0.029925,0.289235,0.478582,-0.642579,-0.938458,-0.928702,-0.881070,-0.522418,-0.508021,0.031162,-0.219613,-0.520815,-0.110652,0.634845,0.674068,-0.801622,0.805054,-0.932762,-0.670808,-0.458277,1.445241,0.542128,-1.087884,-0.434961,-1.723857,-1.722927,-1.720185,-1.721400,-14.268093,-13.839623,14.197856,13.732429,stop
-0.462055,0.434875,-0.916719,-0.537511,-0.564462,-0.416433,-1.044262,-0.674983,1.480860,1.829957,-0.920744,-0.542632,-0.317238,-0.364669,-0.099400,0.298924,0.303130,0.075667,-0.130521,-0.330764,-0.351935,-0.178077,0.207160,0.521253,0.505268,0.819574,0.956162,0.222990,-0.451922,-0.536734,-0.382265,0.006650,0.036061,-0.194646,-0.166494,0.329818,2.505356,-0.297407,-0.837905,-0.468873,-0.482866,-0.473245,-0.656598,-0.454707,0.663127,0.408566,-0.547144,-0.525617,1.307798,-0.276535,-0.222531,-0.648521,-0.681275,1.243928,1.480871,-1.006487,-1.068746,-1.705355,-1.702917,-1.702124,-1.704329,-4.319019,-5.750536,4.527053,6.003228,stop
0.803310,-1.054886,-0.948940,-0.585554,-0.578156,-0.442653,-1.160890,-0.913269,-0.189550,-0.369735,-0.948493,-0.583658,-0.144614,0.005089,0.302036,-0.037618,0.004416,0.274629,0.400548,0.370656,-0.099049,-0.481677,-0.462106,-0.045972,0.448273,0.521259,0.220829,-0.358093,-0.553083,-0.333649,0.044522,0.542470,0.612763,0.327360,0.009871,-0.053877,-0.350412,0.352681,-0.162315,-0.879027,-0.379344,-0.529261,-0.362098,-0.690828,-0.627129,-0.201442,-0.088467,-0.620717,1.085657,0.702840,-0.825872,-0.554014,-0.501550,0.932994,0.154167,-0.846586,-0.518141,-1.693022,-1.693252,-1.692630,-1.692576,-2.538821,-1.920917,2.532192,1.884295,stop
-0.665876,-0.109995,-1.499449,-1.458228,-0.782059,-0.843450,-1.679375,-1.604932,0.367253,0.180188,-1.500065,-1.464951,-0.157161,-0.110447,0.116300,0.048201,-0.001663,0.204174,0.179580,0.108338,0.165277,0.068710,-0.185261,-0.135506,0.015331,0.052014,0.067904,0.012442,-0.030045,-0.092779,-0.143648,-0.020439,0.098153,0.103156,0.155415,0.236534,-0.531938,-0.814059,-0.737254,-0.465138,-0.484747,-0.508800,-0.698791,-0.838226,-0.317969,0.193029,-0.354723,-0.813462,1.311542,-0.335209,-0.028893,-0.521644,-0.492088,1.092062,0.876526,-0.718393,-0.745034,-1.676748,-1.676584,-1.676267,-1.676452,-1.152543,-1.127568,1.175362,1.152477,stop
0.316297,1.625482,-0.650305,-0.811642,-0.443778,-0.560220,-0.903682,-0.660529,-0.189550,0.180188,-0.655191,-0.795413,-0.119747,-0.111581,-0.129983,0.005331,0.171101,0.248110,0.215772,0.064485,-0.126432,-0.170555,-0.233620,-0.451611,-0.516173,0.047151,1.343785,1.366627,0.095353,-0.803896,-0.863100,0.410483,1.270922,0.383835,-0.529630,-0.852350,-0.495273,-0.962717,-0.767348,-0.383037,-0.283728,0.098606,-0.537757,-0.817075,-0.599027,-0.388473,0.558037,0.732839,-0.735533,-0.313332,-0.045071,-0.457587,-0.438273,0.457738,0.270719,-0.480489,-0.349683,-1.660589,-1.661529,-1.661337,-1.660224,-0.677336,-0.988260,0.707220,1.003484,stop
-0.092232,0.112036,0.525383,0.723604,0.247702,0.426891,0.432659,0.604306,-0.746353,-0.369735,0.519073,0.717215,-0.396240,-0.494440,-0.973979,-0.639598,-0.056493,0.782229,1.655889,2.962611,1.307445,-1.359882,-2.687114,-2.445366,0.862196,0.665783,0.281931,-0.242132,-0.366650,-0.602329,-0.421962,0.253478,0.687719,0.357262,0.061663,-0.110007,0.229629,0.231581,-0.953195,-0.065026,-0.514766,-0.217703,-0.474877,-0.065549,-0.654380,0.004784,-0.487082,-0.523693,0.027594,1.430688,-1.118092,-0.124230,-0.031745,-0.032735,-0.958475,0.350149,0.875270,-1.645977,-1.647915,-1.647625,-1.645878,-0.710488,-0.352624,0.732964,0.356729,stop
-0.706839,0.390877,0.055269,0.444215,-0.059883,0.214298,-0.205697,0.179723,0.924056,0.180188,0.051995,0.438645,0.015217,0.003633,-0.334634,-0.112554,0.144680,0.255062,0.368304,0.014400,-0.378400,-0.140807,0.095838,-0.013615,-3.174678,-4.221631,-2.648350,1.470902,3.420751,2.642138,1.149992,-0.861384,-1.939992,-1.444305,-0.658503,0.197865,0.050171,-0.663273,-0.546043,0.514354,-0.000701,0.307655,-0.126896,-0.325760,1.542994,0.553278,-0.519185,1.066945,-0.010254,-0.914793,0.978196,0.550971,0.649219,-1.078655,-1.184724,1.347949,1.508716,-1.634253,-1.635850,-1.635773,-1.633987,-0.267517,-0.527322,0.270155,0.522908,stop
-0.684612,1.036610,-1.166128,-1.145089,-0.665385,-0.716090,-1.275963,-1.214543,0.924056,0.180188,-1.167441,-1.141077,0.019241,0.032693,-0.105237,-0.452342,-0.337443,-0.014995,0.312129,0.304970,-0.423636,-0.667767,-0.400365,0.045480,-0.546219,-0.211022,0.694350,0.524181,0.247003,0.000007,-0.461181,-1.147379,-0.352818,0.338938,0.486249,0.687541,-0.589563,-0.654712,-0.328380,-0.442347,-0.464887,-0.290896,-0.299435,-0.601654,-0.468042,-0.395015,-0.273948,0.462754,0.905208,0.036674,-0.419977,-0.673885,-0.638749,0.955520,1.120854,-1.137819,-1.160260,-1.617930,-1.619042,-1.618932,-1.617813,-0.259351,-0.259653,0.265158,0.261569,stop
-0.419534,-1.027307,-0.841062,-1.202872,-0.531542,-0.740977,-0.905945,-1.378342,-0.189550,-0.369735,-0.845473,-1.199315,-0.126313,-0.091486,-0.220327,-0.507790,-0.793460,-0.667816,-0.078052,0.671005,0.706607,0.019852,-0.400976,-0.684008,0.179634,0.066540,0.064042,0.051893,0.032011,-0.200656,-0.080415,0.058791,0.183481,0.158381,0.140575,0.127168,-0.589620,-0.068524,-0.172762,-0.467782,-0.510506,-0.376315,-0.086564,0.011689,-0.534654,-0.418828,-0.553471,-0.949930,-1.012912,-0.240632,-0.116041,-0.425795,-0.492600,-0.053371,0.441572,-0.330065,-0.565308,-1.602603,-1.603232,-1.603137,-1.602554,-0.201972,-0.139489,0.209449,0.141652,stop
0.925207,-0.959482,-0.474273,-0.820674,-0.356738,-0.564717,-0.191622,-0.930278,-0.189550,-0.919659,-0.473508,-0.819687,0.309604,0.384303,-0.301072,-0.652812,0.116763,0.501729,0.789223,0.887696,-0.077659,-0.942960,-0.513862,0.130894,0.020248,-0.156593,-0.289126,0.020757,0.544813,0.734531,0.913739,0.640773,-0.415751,-0.992594,-1.148763,-0.871832,0.292409,-0.851764,0.093341,0.382046,-0.246847,-0.091992,-0.199983,-0.864558,-0.282116,-0.342296,-0.278666,0.223993,-0.265169,-0.786578,0.703964,0.304864,0.216990,-0.912234,-0.739079,1.197335,1.083609,-1.588238,-1.588124,-1.588082,-1.588147,-0.110708,-0.156717,0.115046,0.158762,stop
