mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-0.737433,3.761626,2.389454,1.865245,2.623976,2.148460,2.435325,0.414784,-0.654020,1.254256,2.389496,1.903824,-2.437419,-2.444579,-1.717721,0.802399,1.771784,1.311411,0.601561,-0.736817,-0.901243,0.006925,0.495399,0.118274,-4.440209,-1.830562,-3.606289,-2.113979,1.456398,2.311966,1.604805,0.410998,-1.498647,-1.068050,0.068637,1.229190,-0.747328,1.170134,-0.055882,0.522102,1.175959,1.069975,0.355987,-0.011241,-0.199006,0.222193,-0.109498,-0.629373,0.440898,-0.817497,0.795769,0.543928,0.439197,-0.908280,-0.401643,1.143658,0.781403,-1.691408,-1.694497,-1.682837,-1.678754,-6.004420,-5.864294,6.040506,5.854804,Stop
0.841669,0.111709,-0.619216,-0.510189,-0.625577,-0.591788,-0.442125,-0.902014,-0.054502,-0.307648,-0.624303,-0.514753,0.335582,0.317908,0.575338,-0.404234,-0.679356,-0.221357,0.185203,1.176631,0.503204,-0.383168,-0.579318,0.006650,0.203029,0.297279,0.019260,-0.439479,-0.428750,-0.024478,0.529479,1.305862,1.328311,-0.264112,-0.785725,-0.939630,-0.611901,-0.533548,0.887552,0.105529,-0.573517,-0.397034,0.217839,-0.703430,-0.707676,-0.342018,-0.663331,-0.428524,-0.137043,-0.677032,0.446813,0.186940,0.150778,-0.906311,-0.435619,1.038961,0.813711,-1.595888,-1.587159,-1.584778,-1.592407,-1.905351,-2.345198,1.823310,2.359926,Stop
0.577214,1.623425,-0.485072,0.407723,-0.513867,0.297814,-0.482166,-0.267714,-0.054502,0.212987,-0.492390,0.413053,0.708540,0.804123,-0.241212,-1.378548,-0.638102,0.061670,0.266575,-0.274290,-0.711224,-0.411176,0.235988,1.173625,-1.453369,-1.994874,-0.760338,0.653880,0.930867,0.404484,-0.111938,-0.753107,-0.827074,-0.157384,0.043526,0.418914,3.061796,-0.001988,-0.029099,0.483493,-0.720585,-0.614194,-0.267323,-1.070654,0.936155,1.477230,-0.785347,0.205203,1.256331,0.647658,-0.815706,-0.752880,-0.820651,1.192531,1.025958,-1.271070,-1.169618,-1.515636,-1.506342,-1.505514,-1.515026,-0.848907,-0.807193,0.822527,0.825578,Stop
-0.417160,-0.888609,-0.709839,0.517808,-0.699292,0.418823,-0.735793,0.252067,-0.054502,-0.307648,-0.715684,0.517132,0.259585,0.373127,0.345819,-0.353993,-0.441655,-0.123626,0.267190,0.129032,-0.272453,-0.102141,0.316181,0.700136,0.166660,0.205410,0.191505,0.075040,0.002583,0.032330,0.026839,0.233659,0.379107,-0.068703,-0.396228,-0.432651,2.683017,-0.590129,-0.636960,-0.870441,-0.746851,-1.026741,-0.780549,0.539365,1.898280,-0.606961,0.340963,1.159239,0.580757,0.939147,-0.985792,-0.774084,-0.709209,1.549138,0.244967,-1.415542,-0.789710,-1.438637,-1.437795,-1.437893,-1.439658,-0.379385,-0.191623,0.356549,0.194214,Stop
-1.761040,-2.006622,-0.986214,-0.306651,-0.915376,-0.412925,-0.997444,-0.492202,-0.654020,1.254256,-0.960775,-0.287819,-0.321529,0.052262,0.470263,0.674584,0.424267,0.066736,-0.228351,-0.246545,0.377680,0.563747,0.505207,-0.409507,-0.569930,0.672135,1.224741,0.845919,0.277450,0.252797,0.344633,-0.034266,-0.897980,-0.387468,0.188267,0.505991,-0.713402,-0.841339,-0.595186,-0.618457,-0.780275,-0.791344,0.165605,1.319243,-0.734021,-0.666990,-0.818272,-0.366886,-0.344620,0.229473,-0.478236,-0.679205,-0.696568,0.804320,1.058695,-1.023852,-1.143437,-1.356300,-1.372954,-1.373239,-1.356565,-0.224936,-0.178303,0.211582,0.172388,Stop
0.203335,0.208671,-0.614346,0.859553,-0.621576,0.814017,-0.475464,0.551187,-0.054502,-0.307648,-0.623161,0.854590,0.229260,0.593764,0.742484,-0.018856,-0.651238,-0.610335,-0.255081,0.912796,1.273283,0.332245,-0.413493,-0.729108,0.346653,0.256904,-0.024175,-0.303237,-0.148412,0.618653,1.115259,0.936891,-0.428012,-1.287528,-1.345755,-1.246887,-0.640980,-0.779151,-0.291806,0.036271,0.224194,0.272901,0.732331,-0.524414,-0.921601,-1.102403,-0.849699,-0.548876,-1.447892,-0.222300,-0.078907,-0.330411,-0.388400,-0.222986,0.091530,0.021077,-0.088216,-1.279867,-1.263488,-1.264461,-1.280914,0.001438,-0.008160,-0.006996,0.013370,Stop
0.516501,0.483213,-0.334356,1.256339,-0.384663,1.309937,-0.657555,1.283019,-0.054502,-1.348916,-0.341850,1.251735,0.565576,0.752356,0.109173,-0.617061,-0.558176,-0.276642,-0.161165,0.132607,0.142052,0.175158,0.445001,0.788866,0.187127,0.039286,0.023450,-0.005439,0.072430,0.312085,0.497885,0.455250,0.015831,-0.481447,-0.743275,-0.963865,-0.670228,0.263792,-0.169650,-0.699638,-0.071004,-0.422719,-0.479159,1.818486,0.253513,-0.976043,-0.203202,0.782050,0.982729,0.082231,-0.364467,-0.684473,-0.490162,1.163540,-0.207750,-1.018118,-0.450243,-1.205930,-1.210733,-1.212059,-1.207622,0.079568,0.128279,-0.081607,-0.129420,Stop
0.758605,-0.150222,-0.168638,-0.588173,-0.238087,-0.657539,-0.507519,-0.577167,-0.654020,0.212987,-0.174186,-0.592345,-0.148982,-0.341216,-0.386784,-0.848232,-0.572075,-0.064485,0.269155,0.941465,0.854392,0.614154,0.582828,0.544207,0.156817,0.169766,0.238647,0.424808,0.339911,0.268087,-0.074918,-0.561204,-0.826546,0.005618,0.356020,0.398667,0.675779,-0.450239,-0.418332,-0.783871,-0.442039,-0.687578,-0.737074,0.536235,-0.319545,0.698856,-0.422788,-0.817758,0.573500,-0.318560,-0.128988,-0.454618,-0.435700,0.084030,0.262278,-0.102948,-0.217024,-1.128190,-1.138676,-1.139748,-1.129582,0.087106,0.128550,-0.089366,-0.130071,Stop
-0.567072,0.209562,-0.110773,-1.307341,-0.185792,-1.191367,0.004679,-1.273708,0.545017,1.774890,-0.114527,-1.311562,0.013419,0.475623,0.746652,0.161500,-0.637366,-0.428802,0.099368,0.968506,0.462633,-0.374071,-0.617945,0.002950,0.213363,0.218347,0.381336,0.339601,-0.077092,-0.099664,-0.133255,0.107860,0.428262,0.190139,-0.067714,-0.083339,0.861027,-0.551805,-0.751067,-0.440675,0.531225,0.904067,-0.459986,0.598147,0.951717,-0.826764,0.112932,-1.111077,-0.891652,-0.630008,0.317290,0.017630,-0.024896,-0.551552,-0.338465,0.679861,0.631156,-1.049631,-1.055025,-1.056598,-1.051308,0.170638,0.179762,-0.170222,-0.180350,Stop
-0.088330,-0.104106,-0.373277,0.509927,-0.418403,0.410059,-0.472017,0.610561,0.545017,0.212987,-0.381152,0.505216,0.128663,0.213587,0.345939,0.265524,-0.320124,-0.683749,-1.044316,-1.459284,-0.446166,0.639905,1.368827,1.313068,-0.100966,1.612581,2.147374,0.502282,-1.926207,-2.312058,-2.188738,-1.072841,1.624735,2.333189,1.855030,1.245008,-0.287773,-0.412902,-0.633931,-0.843909,-0.489884,-1.044945,-0.769521,-0.130867,1.496393,0.223540,0.091987,-0.505586,0.873438,0.229367,-0.522083,-0.773276,-0.726517,1.402965,0.996092,-1.311052,-1.183364,-0.983208,-0.956511,-0.957405,-0.984089,0.139676,0.126687,-0.140844,-0.125453,Stop
0.309201,0.157198,-1.172964,0.737366,-1.053947,0.669325,-1.106750,0.950586,1.744054,-0.307648,-1.182448,0.732409,-0.029017,0.425785,-0.156320,-1.053297,-0.244887,0.155667,0.434892,0.668927,0.162843,-0.260067,-0.449165,-0.395444,0.461045,0.165940,0.041262,-0.040827,-0.187157,-0.305938,0.062568,0.638912,1.290030,0.431132,-0.198467,-0.963298,-0.147178,-0.448054,-0.464793,-0.187576,-0.373830,-0.841824,-0.740157,0.370520,0.865441,1.306619,0.391882,0.599780,1.273031,0.955366,-0.930782,-0.758256,-0.678028,1.371128,0.537310,-1.306168,-0.937895,-0.892587,-0.905931,-0.907309,-0.894204,0.191660,0.210727,-0.190648,-0.211572,Stop
