mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.208764,1.283296,-1.128396,-0.576592,-1.105752,-0.641465,-1.030729,-0.347994,1.344569,-0.364594,-1.166747,-0.522632,0.025219,0.194506,0.291266,0.206960,0.153931,0.225178,0.262422,-0.115381,-0.500841,-0.451541,0.004360,0.339599,1.494166,0.659323,-0.235146,-0.502209,-0.334697,0.283314,0.318368,0.061906,-0.491441,-0.847721,-0.678742,-0.093045,-0.398789,-0.397102,-0.696718,-0.832344,-0.677110,-0.925739,-0.365237,2.103315,0.611485,0.531755,0.718761,-0.234182,1.024020,0.134534,-0.580952,-0.782737,-0.589050,0.352394,0.560909,-0.261331,-0.473389,-1.674570,-1.678450,-1.671484,-1.667042,-5.946257,-5.728586,5.921596,5.660618,Drive
0.508378,-0.264946,-1.542971,-0.006094,-1.393057,-0.114630,-1.313493,-0.464759,0.927942,-0.810209,-1.529122,-0.093942,0.099745,0.128838,0.230905,0.317682,0.271990,0.059924,-0.138278,-0.021782,-0.043597,-0.006654,0.104292,0.204104,-0.673505,-0.698442,-0.026543,0.103481,0.126256,0.315816,0.331507,-0.083846,-0.547566,-0.561656,-0.437258,0.096579,-0.536231,-0.807120,-0.733076,-0.661734,-0.630243,-0.798652,-0.738129,0.930800,1.127021,0.078976,-0.690945,-0.669927,1.317608,0.537640,-0.679547,-0.860882,-0.829763,0.735785,1.145121,-0.772819,-0.863415,-1.597379,-1.581899,-1.579701,-1.594211,-1.683621,-2.547790,1.706944,2.691817,Drive
0.314357,-0.143326,0.156428,0.001864,0.044696,-0.106769,0.139152,-0.543638,0.094688,0.972251,-0.034001,-0.109505,1.386977,1.695732,1.160977,0.020104,-1.001064,-1.506113,-0.925285,0.479819,1.270753,0.861114,-0.404918,-1.567410,-0.476115,0.249202,0.330361,0.458730,0.073807,-0.297744,-0.347969,-0.128755,1.431543,1.220922,0.110429,-0.975346,-0.472708,-0.636743,-0.498611,-0.574093,-0.622683,0.301615,-0.959446,-0.393805,-0.801859,-0.820364,-0.198953,0.207484,0.906269,0.690333,-0.713684,-0.739434,-0.949727,0.776679,0.903424,-0.978585,-0.797950,-1.504365,-1.524957,-1.522107,-1.502885,-1.466981,-0.879569,1.526608,0.858528,Drive
0.325624,1.041983,0.455941,0.485830,0.369400,0.397730,0.539549,0.173801,-0.738566,0.526636,0.230945,0.345690,0.349160,-0.100756,-0.107503,0.013355,-0.053245,-0.109332,0.263288,0.707763,1.046823,1.078751,0.727389,-0.033134,0.375542,0.545647,0.399187,0.238976,0.091213,0.058905,0.085259,0.223540,0.366174,0.460751,0.562539,0.735653,-0.036398,0.441670,1.174910,0.926121,0.469009,0.720206,0.955893,-1.025746,0.022823,-0.093519,-0.526226,0.564787,0.348561,-0.383493,0.178754,0.060026,0.009338,-0.505837,-0.641377,0.763414,0.792870,-1.444679,-1.422045,-1.421701,-1.444169,-0.360324,-0.511569,0.361009,0.529265,Drive
-0.329564,1.198328,0.393644,0.286014,0.300104,0.183126,0.442094,0.010426,0.094688,0.081021,0.251398,0.203667,0.206233,-0.162946,-0.029754,0.038948,0.002604,-0.058437,0.287076,0.688701,1.010961,1.066644,0.675559,0.034801,-1.305815,-0.698619,-0.064401,0.196977,0.574723,0.813706,0.911560,0.657215,0.048551,-0.383219,-0.670471,-0.984555,-0.422123,-0.569389,-0.245035,1.767097,1.935859,-0.078734,-0.591817,1.554836,2.565877,-0.029362,-0.572995,-0.682835,-0.844303,-0.563304,0.315921,0.138607,0.399947,-0.980621,0.034026,1.135713,0.449207,-1.360256,-1.371587,-1.372236,-1.360788,-0.104700,-0.112304,0.110242,0.110167,Drive
-1.312290,0.061561,1.063832,-1.341218,1.094118,-1.234115,1.375279,-1.513931,0.927942,0.526636,1.160621,-1.336141,0.397787,0.149946,-0.307124,-0.216025,0.639362,1.718834,1.415553,-0.104530,-0.644628,0.143192,0.937724,0.458770,-0.088907,-0.003733,0.026366,-0.035259,-0.163224,-0.162015,-0.115401,-0.087703,-0.142720,-0.122749,0.014184,0.192145,1.339305,0.458202,-0.531644,1.388914,3.774298,2.255415,-0.000927,0.854595,-0.902954,-0.860515,-0.592156,-0.702720,-0.813641,-1.188572,1.471340,1.610331,1.434672,-0.957044,-1.367027,0.924851,1.007466,-1.292903,-1.286366,-1.287348,-1.294205,0.034687,0.072678,-0.033489,-0.073003,Drive
-0.815498,0.593416,0.102991,-1.219974,-0.010990,-1.148810,-0.237966,-1.323491,1.344569,0.081021,0.154719,-1.239772,-2.346483,-1.573848,-0.579847,0.195127,0.805383,0.591165,-0.649354,-1.550127,-1.587271,-0.917189,0.183844,1.058203,-1.282709,-0.675643,0.650708,1.305198,0.916868,0.032364,-0.303151,-0.332691,-0.041392,0.103246,-0.126557,-0.556297,-0.307353,-0.689377,-0.930246,-0.793536,-0.693665,-0.600058,-0.377067,-0.316479,-0.583093,1.079254,3.167975,1.242942,1.505546,-0.358806,0.002639,-0.204094,-0.235498,0.118351,-0.729000,0.266632,0.800978,-1.235310,-1.214038,-1.214331,-1.235450,0.002668,-0.050570,-0.006801,0.049769,Drive
0.116538,0.443444,-1.815581,-0.468438,-1.559666,-0.547146,-1.808501,-0.852971,2.177822,0.526636,-1.763113,-0.574606,-0.004619,0.146443,0.337199,0.453032,0.422963,0.131197,-0.285316,-0.289704,0.076154,0.245723,-0.011355,-0.415746,-0.062566,0.198999,0.355754,0.000195,-0.491507,-0.544592,-0.186161,0.275872,0.302247,-0.132643,-0.342200,-0.119204,-0.604283,-0.848875,-0.783240,-0.713797,-0.723919,-0.298394,-0.365854,-0.041667,0.169396,0.573802,1.156163,-0.527480,1.629884,1.556980,-0.988983,-1.026980,-0.938954,1.939489,1.531218,-1.816490,-1.585070,-1.133294,-1.132935,-1.134002,-1.134524,0.127382,0.141709,-0.127417,-0.141450,Drive
0.120084,0.029932,-1.541094,0.468634,-1.391848,0.378912,-1.513099,0.205887,1.344569,0.081021,-1.522294,0.283630,-0.011017,0.010384,0.157541,0.421539,0.660509,0.692583,0.365586,-0.166279,-0.436774,-0.525122,-0.591884,-0.570655,-0.151165,-0.047462,0.284381,0.973581,1.344037,1.010952,0.533276,0.135618,-0.775153,-1.954559,-2.604628,-1.833510,-0.603892,-0.850072,-0.925277,-0.675297,-0.481698,-0.539192,-1.119757,-0.669313,0.175972,0.370308,-0.585188,0.102363,0.096291,2.043998,-1.193185,-0.991925,-0.957468,1.504977,1.530025,-1.707801,-1.597926,-1.047662,-1.052988,-1.053909,-1.048543,0.139530,0.135903,-0.139187,-0.136212,Drive
-0.101795,-0.078075,-1.131908,0.532480,-1.108358,0.449110,-0.997344,0.711882,-0.321939,-0.364594,-1.125225,0.353208,-0.046680,0.267514,0.560597,0.564770,0.312789,-0.092178,-0.431806,-0.397498,-0.262381,-0.166030,0.012055,0.223334,0.220268,3.087698,2.929676,2.311318,1.034838,-0.542914,-1.349782,-0.965699,0.397046,1.054675,0.603413,-1.365028,-0.186700,-0.289146,-0.099610,-0.729571,0.085764,0.183106,-0.657544,-0.634880,-0.875851,-0.929549,-0.772753,-0.744141,-0.680432,0.088751,-0.481417,-0.481596,-0.681244,0.471045,-0.315560,-0.404936,0.164185,-0.977284,-0.977204,-0.978565,-0.978282,0.203939,0.171556,-0.205235,-0.173299,Drive
