mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.340078,-0.501356,-0.364850,1.702565,-0.423415,1.812167,-0.303643,0.941718,0.742528,-0.408918,-0.351386,1.698084,1.074572,1.124511,1.372109,0.888297,-0.153407,-0.198054,-0.794582,-0.900156,-0.513378,0.224922,0.474906,0.565281,0.116400,0.185069,0.104374,0.092592,0.112009,0.300172,0.134983,-0.146759,-0.360385,-0.105793,0.073792,0.000709,-0.703582,-0.843758,0.365881,1.332628,-0.281547,-0.066724,-0.186401,-0.464027,-0.270616,-0.657993,-0.760691,0.443383,0.457315,1.602373,-1.190980,-0.571095,-0.486358,0.432303,0.379634,-0.496624,-0.569476,-1.665386,-1.679193,-1.668768,-1.662289,-6.221404,-4.592621,6.244706,4.673563,Stop
0.283971,-1.119102,-0.189204,1.053027,-0.260836,1.030169,-0.472077,0.033261,0.126090,0.190828,-0.198083,1.054333,-0.467519,-0.511071,-0.133683,0.007708,-0.306300,-0.290601,-0.237485,-0.175402,-0.409808,-0.292556,-0.340303,0.253432,-1.377865,1.109511,3.247307,2.950749,-0.873689,-3.352270,-4.266491,-2.244961,2.806772,4.101276,3.175533,1.488546,0.513585,0.104363,-0.430919,1.278769,1.147775,0.225612,-0.902179,-0.097465,0.761154,-0.895375,-0.374691,1.315712,0.493254,-1.472335,2.403181,2.874174,2.824273,-1.880525,-2.038970,1.534130,1.511143,-1.594438,-1.596963,-1.595134,-1.587948,-1.345977,-4.210801,1.273112,4.124431,Stop
0.972018,1.172643,0.956552,1.221132,0.923702,1.225615,0.539587,0.980383,-1.106787,-0.408918,0.952503,1.226079,0.000470,-0.106141,-0.388234,-0.807799,-2.463748,-3.406245,-3.338342,-1.648271,1.514773,2.584554,1.029902,0.429801,0.762193,0.858796,0.664977,0.617387,0.495230,0.460191,0.363691,-0.044106,-0.174210,-0.066576,-0.014635,0.159034,-0.212426,1.187632,-0.203405,-0.634270,-0.654698,-0.916954,-0.283760,1.128469,-0.007444,-0.917516,-0.756446,0.192887,0.588050,1.035276,-0.975141,-0.806502,-0.722183,1.589806,0.927872,-1.426346,-1.272001,-1.506128,-1.506399,-1.505233,-1.505639,-0.678823,-0.854462,0.651928,0.858750,Stop
0.118759,-0.705819,1.679467,0.863841,1.781747,0.816013,1.624643,0.926946,-1.106787,-1.608411,1.663244,0.859464,-0.362221,-0.781131,-1.205633,-1.119202,-0.005238,0.351450,0.276999,-0.280202,-0.375361,-0.248746,-0.153649,-0.216383,0.476684,-0.246487,-0.872877,-0.945093,0.288305,0.735611,0.583768,0.324155,-0.410535,-1.066280,-1.222038,-0.666430,0.494221,1.028111,1.893805,0.192091,-0.373856,2.180942,4.847364,3.459879,1.133715,-0.436220,-0.456314,-0.768112,-2.501613,-0.590419,0.312863,0.068778,0.083070,-0.751323,-0.872950,0.753475,0.897929,-1.444930,-1.447302,-1.448185,-1.445256,-0.133761,-0.353572,0.123064,0.345237,Stop
-0.842615,-1.071782,0.000079,-0.899459,-0.079977,-0.884725,-0.078671,-1.073696,0.126090,-0.408918,-0.002969,-0.899897,-0.685587,0.370636,1.364134,0.459995,-0.722168,-0.376162,0.334359,0.158467,-1.036958,-1.371587,0.369002,1.549694,1.033671,1.346398,0.806105,-0.551593,-1.966569,-1.572190,-0.584319,0.883978,1.338171,0.155640,-0.828674,-0.871965,-0.430929,-0.974120,0.563586,0.065397,-0.538220,-0.358927,-0.470495,-0.719111,-0.773972,-0.693636,-0.807101,-0.849230,-0.082577,-0.671190,0.458433,0.206776,0.142327,-0.736865,-0.586441,0.908160,0.861261,-1.376752,-1.376588,-1.376856,-1.376091,-0.120985,-0.419205,0.103625,0.400269,Stop
-0.515731,1.164085,-1.429394,-1.857015,-1.300618,-1.584838,-1.486238,-2.109729,-1.106787,0.190828,-1.431587,-1.849411,-1.514957,-1.463893,-1.362602,-0.633194,0.960713,0.969066,0.700338,0.017425,-0.426539,-0.283781,0.323435,0.173075,0.072830,-0.178507,-0.075992,0.325589,0.355402,-0.060011,-0.217291,0.267921,0.479548,-0.287538,-0.711979,-0.251377,-0.669872,-0.657119,-1.056223,-0.857491,0.277983,-0.493207,-0.859481,-0.766824,-0.952129,0.015486,0.588992,-0.388127,0.068321,-0.571399,0.256112,-0.088954,-0.020715,-0.474852,-0.120898,0.602994,0.385958,-1.292381,-1.268219,-1.268396,-1.292252,-0.037420,-0.199748,0.027543,0.201290,Stop
0.970120,-0.588123,-0.993685,0.167941,-0.964030,0.081092,-0.876221,-0.348144,-0.490349,-0.408918,-0.987223,0.161256,1.111198,1.401482,0.033072,-0.996918,-1.589709,-0.767933,0.169136,0.185244,-0.414560,-0.162034,0.318470,0.440265,0.470787,-0.069538,-0.136837,-0.076167,-0.100037,0.106518,0.332927,0.312841,-0.210676,-0.532207,-0.517880,-0.282346,-0.682210,-1.097034,-1.084666,-0.905657,0.089747,-0.333301,-0.805487,-0.613856,-0.120825,-0.416968,-0.913373,-0.408265,0.271802,1.390297,-1.084917,-0.698839,-0.700165,1.421732,1.588156,-1.251976,-1.388634,-1.196015,-1.190408,-1.191219,-1.197390,0.066336,0.147630,-0.069320,-0.146515,Stop
-2.687870,0.714337,1.019829,0.633908,0.995389,0.563997,1.265147,0.593891,-0.490349,-0.408918,1.074792,0.630995,0.373530,1.964812,2.871945,2.796838,1.341245,-0.569522,-1.139927,-0.526109,0.574007,0.558306,-0.036882,-0.304672,0.649384,0.908077,0.517752,-1.271189,-1.849878,-0.749952,0.389507,0.768098,0.718047,0.679845,0.482365,-0.347590,-0.679998,0.427945,1.009440,1.969756,1.279217,0.476514,-0.153176,0.066911,1.522396,0.891103,1.137013,-0.272007,0.526860,-0.551157,0.319159,0.018448,0.045533,-0.527245,-0.549530,0.653167,0.690856,-1.117528,-1.135619,-1.136579,-1.118322,0.102485,0.105520,-0.104174,-0.106853,Stop
-3.051173,1.665503,1.814552,-0.801465,1.951575,-0.804205,1.908895,-0.516435,-1.106787,0.790575,1.877790,-0.780231,0.017622,-0.055723,1.035327,2.354099,2.483423,1.547618,0.628034,-0.625254,-1.281755,-1.174953,-0.478632,-0.295338,0.463742,-0.556564,-0.236467,0.283734,0.372505,0.104259,-0.309719,-1.120776,-0.668984,0.524108,1.152268,1.082694,-0.686462,-0.833362,-0.015178,1.659257,1.748606,4.261718,2.379140,-0.588082,-0.463827,3.119422,1.302072,-0.612475,-1.816775,-1.338089,2.065574,2.376662,2.381410,-1.831870,-1.983371,1.656669,1.735691,-1.056904,-1.055817,-1.057342,-1.057802,0.172288,0.143468,-0.171710,-0.143105,Stop
0.467684,-1.149454,1.423596,-1.838238,1.468259,-1.572621,1.304623,-1.784888,-0.490349,-0.408918,1.410332,-1.835809,1.056334,1.146957,0.797080,-0.902610,-2.469584,-1.521365,-0.129159,1.670540,1.274943,-1.755272,-2.619735,-1.871439,0.368622,0.521735,0.487708,0.015658,-0.677799,-0.626018,-0.210463,0.597371,0.998198,0.411238,-0.320446,-0.762711,-0.657827,-0.144697,-0.363500,-0.277954,0.161897,0.374103,0.505567,-0.298555,-0.292901,1.110718,-0.464178,0.214037,0.075826,-1.537691,2.848880,3.531211,3.591660,-1.992266,-2.251332,1.458817,1.664747,-0.980011,-0.987084,-0.988083,-0.980845,0.149524,0.168388,-0.150053,-0.169937,Stop
0.042137,-0.299381,-0.102802,-0.170212,-0.179007,-0.246031,-0.533155,-0.371950,1.358966,-1.608411,-0.113075,-0.179499,-1.031892,-0.361704,1.334268,1.362084,-0.189782,-1.011337,-0.297790,0.015253,-0.318247,-0.265477,0.461569,0.587366,0.358377,-0.266252,-0.165123,0.006864,0.182626,0.353526,0.368259,0.164341,-0.217226,-0.401692,-0.590234,-0.340898,-0.480960,1.384414,1.077744,-0.075326,-0.365579,-0.190133,0.491478,0.722589,-0.144919,-0.855005,1.118530,-0.057001,0.259857,-0.621634,0.409129,0.133341,0.140327,-0.627210,-0.779759,0.788411,0.958710,-0.910895,-0.873480,-0.874135,-0.911534,0.151825,0.164650,-0.152425,-0.163807,Stop
0.254804,0.876619,0.867881,0.326592,0.824352,0.241328,-0.181947,0.285951,0.742528,-0.408918,0.855038,0.325740,0.936480,1.476666,1.058656,0.001732,-0.669985,-0.999642,-1.737694,-1.102294,-0.361858,0.906877,1.312297,1.699364,1.430415,1.333656,1.203093,0.374344,-1.114011,-1.475757,-1.501259,-1.106653,0.288648,1.334849,1.828131,1.719438,-0.622867,0.431929,0.164520,-0.449940,-0.415365,-0.743675,0.221876,0.394258,-0.666775,-0.765941,0.724914,-1.039896,0.518492,-0.236207,-0.074106,-0.421554,-0.430285,0.336785,0.603644,-0.253638,-0.359617,-0.798987,-0.823729,-0.824745,-0.799561,0.179284,0.191724,-0.177515,-0.192090,Stop
0.778373,-0.100879,2.500587,-1.102657,2.860207,-1.046440,2.261643,-1.124716,-1.723225,0.190828,2.486627,-1.114406,0.550831,-0.212639,-1.640548,-0.672632,0.643621,1.172415,1.082123,0.061834,-1.821343,-0.882683,1.311808,1.708665,0.102693,-0.137298,-0.120353,-0.080531,0.119353,0.164597,0.152074,-0.074325,-0.191820,-0.091996,-0.070099,-0.122819,1.575074,0.351914,-0.743823,1.522614,4.919192,0.307499,-0.328742,0.038122,-0.847901,-0.074538,-0.827972,-0.585428,-0.973064,-0.726791,0.499415,0.291380,0.215644,-0.877142,-0.888871,1.026225,1.091828,-0.736994,-0.732927,-0.734307,-0.738360,0.212801,0.274006,-0.210391,-0.273231,Stop
0.323551,-2.413682,0.123083,-0.715322,0.040701,-0.732062,-0.197369,-0.542152,0.126090,-0.408918,0.113373,-0.668896,-0.189334,0.109964,0.887487,1.053091,0.157961,-0.809368,-1.359711,-1.272209,-0.143014,0.926939,0.775372,0.638714,0.171434,-0.439890,-0.929267,-1.194855,-0.723517,-0.042352,0.452693,0.744966,0.189891,-0.199085,0.284490,0.769382,1.522391,-0.919953,-0.949754,-0.387582,0.334213,-0.149833,-0.307300,-0.453484,-0.167130,-1.045649,-0.904908,-0.269038,0.133235,-0.326165,-0.044847,-0.354434,-0.367750,0.280866,-0.304784,-0.196888,0.187350,-0.679561,-0.658139,-0.659273,-0.680354,0.209096,0.234671,-0.207155,-0.234073,Stop
0.625765,1.345272,-1.188353,0.369331,-1.118256,0.285232,-1.128116,-0.004546,-0.490349,1.390321,-1.188832,0.378086,0.073810,0.222776,0.216046,0.008840,-0.094180,-0.048421,-0.091653,-0.065985,0.266775,0.567215,0.216626,-0.096706,0.039879,0.033676,0.320601,0.487774,0.195988,0.080022,0.249343,0.572520,0.263522,-0.310838,-0.528329,-0.505959,-0.701534,-0.922379,-0.696002,-1.018080,-0.452920,0.381657,-0.183177,-0.804566,-1.020870,-0.729334,-0.495306,-0.858653,-0.330335,2.270788,-1.379367,-0.223401,-0.144131,-0.103006,-0.338850,0.216739,0.412362,-0.567104,-0.593287,-0.594393,-0.568027,0.213129,0.262939,-0.210461,-0.262311,Stop
0.395873,1.431878,1.013597,0.991198,0.988299,0.959505,1.510753,0.484318,-0.490349,1.390321,1.001219,1.001634,0.466790,0.436792,-0.570273,-1.179502,-0.671833,0.306873,1.159895,1.909474,1.290290,-0.719779,-1.839548,-2.207714,-0.189845,1.850039,1.746809,-0.140002,-2.629110,-2.809765,-1.567133,-0.164694,1.383589,1.379235,0.594080,-0.393371,-0.501990,-0.786629,-0.186415,0.974099,-0.581986,0.402656,0.377498,1.137138,1.162603,0.507590,-0.106165,0.337147,-1.179621,0.120884,-0.407099,-0.615323,-0.613924,0.443752,0.565304,-0.861184,-0.917811,-0.502829,-0.511623,-0.512799,-0.503642,0.223868,0.263367,-0.220925,-0.262643,Stop
