mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.070984,0.682033,1.604418,0.296202,1.929999,0.127951,1.326673,0.212980,0.390580,1.222036,1.556958,0.304796,-2.827533,-3.008759,-2.951364,-0.962768,2.510957,2.721591,-2.655685,-2.866949,-2.235458,1.998334,2.418270,2.168279,2.505338,2.843995,0.734264,-0.730953,0.148972,1.000835,0.309672,0.069753,1.184286,2.356981,1.851912,-1.433400,-0.571861,-0.631836,-0.739514,-0.576337,-0.596323,-0.635963,-0.419421,0.940561,1.613453,-0.231296,1.961053,2.600247,1.311049,-0.850881,1.051484,-0.874140,-0.812157,2.499534,2.275253,-2.319391,-2.176284,-1.498214,-1.544562,-1.505892,-1.465364,-2.919882,-2.866285,2.913735,2.856179,Drive
1.593222,0.795846,0.628694,-0.595762,0.468250,-0.609985,0.694155,-0.408080,-0.223189,1.222036,0.716522,-0.551268,0.192086,0.255034,0.281851,-0.424602,-0.947716,-1.223447,0.274688,0.524160,0.817596,-0.077582,-0.709147,-1.013461,0.107777,-0.105044,-0.566312,-0.365883,1.055158,1.528255,0.908007,-0.542326,-0.506573,0.831567,1.164935,0.075962,1.646704,0.937413,0.069160,0.218848,1.001175,2.443209,2.967498,1.437250,0.362126,2.021921,1.570776,0.327864,-0.304170,-1.014746,1.391172,-0.749090,-0.748989,0.651538,0.941786,-1.149709,-1.207083,-1.183768,-1.188998,-1.198042,-1.188986,-0.382532,-0.574119,0.399971,0.597353,Drive
0.806113,-1.366446,1.115806,1.824415,1.139222,1.983436,1.517087,1.957374,-1.450727,0.885976,1.117658,1.789784,1.322131,0.492977,-0.309645,-2.610662,-1.659647,-0.198091,1.478337,0.967985,0.325809,0.334130,0.961217,1.613521,-1.895081,-0.873706,2.251641,2.490190,1.475782,-0.168972,-0.512245,-1.108147,-0.792657,0.463342,0.719171,-0.976333,-0.157076,-0.174618,0.847617,0.100403,-0.097756,0.681748,0.135970,1.793078,1.328770,1.393680,0.940873,0.914826,0.335758,-0.351583,0.007786,-0.531180,-0.525197,0.268806,0.139041,-0.111940,0.029605,-0.827849,-0.819007,-0.829671,-0.839443,0.066390,0.092792,-0.048290,-0.069736,Drive
-1.639728,-1.953697,1.006651,1.637302,0.978680,1.716143,0.958154,1.529995,-0.223189,0.213856,0.918491,1.630176,0.205246,0.274106,0.312492,0.294723,0.044830,0.557313,0.730704,0.238995,-0.651157,-1.227826,-0.636511,-0.144005,-0.242967,0.074742,0.437690,0.323125,-1.188360,-1.817481,-0.828341,1.436208,1.705263,-0.007434,-1.794806,-1.539323,-0.601129,-0.045004,1.597780,2.832067,2.629483,0.790250,-0.163295,0.625529,1.438849,1.074249,-0.523308,-0.585515,-1.529978,-0.228004,-0.142555,-0.414095,-0.377849,-0.482618,-0.135338,0.683844,0.389321,-0.688812,-0.688710,-0.705873,-0.702973,0.342379,0.296643,-0.347229,-0.299624,Drive
0.308319,-0.597369,0.014310,-0.984276,-0.210909,-0.851892,-0.158307,-0.924105,0.390580,0.213856,0.021148,-1.030096,0.141654,0.275969,0.387714,0.548306,0.011484,-0.243785,0.003816,0.055270,-0.216691,-0.791008,-0.812649,-0.701940,-0.062252,-0.222544,-0.286764,-0.040651,0.831837,1.267852,1.617981,0.055420,-1.085716,-1.255035,0.115635,1.032556,0.078299,0.321073,0.407964,0.249771,0.195180,0.407797,-0.130723,-0.789758,-0.793038,-0.523132,-0.525403,-0.612321,-1.375923,-1.102114,1.923500,-0.597594,-0.693978,0.257097,0.860876,-0.350112,-0.540572,-0.242334,-0.260113,-0.271671,-0.249384,0.370283,0.319681,-0.367905,-0.315431,Drive
1.058679,0.412434,-0.039589,-0.766176,-0.261595,-0.722034,-0.145830,-0.745230,-0.223189,-0.794324,0.042957,-0.759266,0.174241,0.289545,0.366902,0.396863,-0.160992,-0.638047,0.018980,0.433444,1.220941,0.923980,0.392315,0.080417,-0.037803,-0.051966,0.083034,0.181045,0.098977,-0.080491,0.380382,0.625983,0.394538,-0.130316,-0.505701,0.339009,-0.286499,-0.552992,-0.329319,-0.538583,-0.335969,-0.633887,-0.399023,-0.746072,-0.693192,-0.843753,-0.819526,-0.728499,-0.673212,0.034466,-0.504166,-0.078347,-0.151579,-0.160296,-0.604628,0.621049,0.896724,-0.092156,-0.012897,-0.017934,-0.098387,0.351624,0.367827,-0.357231,-0.370790,Drive
-0.619405,0.497833,-1.175043,-0.774278,-0.995866,-0.727130,-1.054206,-0.685847,-0.223189,-1.466444,-1.179444,-0.758218,0.183849,0.294892,0.378223,0.483498,-0.015600,-0.256188,-0.035687,-0.022779,-0.367626,-0.734524,-0.536147,-0.426813,0.030394,-0.119354,-0.058906,0.040997,0.021228,-0.135586,-0.198914,0.503067,0.184012,-0.497599,-0.632617,0.314437,-0.376513,-0.563867,-0.912655,-0.575116,-0.598918,-0.460703,-0.364280,-0.767860,-0.756549,-0.369183,-0.583084,-0.447397,0.233638,0.162584,-0.698527,0.026986,0.011688,-0.412358,-0.652485,0.725077,0.874391,0.304135,0.311502,0.307429,0.300085,0.410066,0.439447,-0.413442,-0.444376,Drive
-1.236315,-0.707551,-1.281697,-1.076104,-1.032120,-0.902018,-1.262021,-1.140366,-0.223189,-0.458264,-1.340491,-1.121568,0.167972,0.286808,0.385963,0.567566,0.047404,-0.209117,-0.020560,0.035099,-0.169968,-0.593013,-0.550075,-0.539315,-0.169933,-0.353460,-0.401732,0.080771,0.326524,0.080850,0.038250,0.196454,0.254535,0.068888,-0.227453,-0.099742,-0.721140,-0.687181,-0.908905,-0.563741,-0.562059,-0.743204,-0.411486,-0.721109,-0.813690,-0.645154,-0.772348,-0.717512,0.566761,0.972029,-0.772026,0.890236,0.874610,-0.945898,-0.893285,0.497332,0.102802,0.503161,0.532679,0.530470,0.501550,0.432948,0.452467,-0.438077,-0.459836,Drive
-0.864056,0.354418,-1.070968,-0.159643,-0.955071,-0.280953,-1.137060,-0.284248,1.618118,-1.466444,-1.108839,-0.169421,0.147958,0.284058,0.394101,0.603351,0.034622,-0.371117,-0.133458,0.056013,-0.001704,-0.499551,-0.572295,-0.616025,-0.033580,-0.096171,-0.219390,-0.347841,-1.133074,-0.748776,-0.083013,0.499592,0.364635,-0.056663,-0.189118,0.450859,-0.583315,-0.541572,-0.779033,-0.515778,-0.512787,-0.677052,-0.366036,-0.754986,-0.647393,-0.452162,-0.576466,-0.551321,0.047955,0.220076,-0.802948,0.057989,0.175890,-0.800097,-0.479126,1.182873,1.037854,0.971935,1.000082,1.003878,0.973969,0.441744,0.489031,-0.445468,-0.495902,Drive
0.029637,0.792217,-0.774071,0.422195,-0.809297,0.252687,-0.702789,0.587356,1.618118,-0.458264,-0.741526,0.437756,0.124696,0.272999,0.384728,0.591824,0.096357,0.037635,0.363310,0.561818,1.440828,1.210681,0.564320,0.111459,-0.149374,-0.954392,-1.889305,-1.690899,-1.778128,-1.055812,-2.228203,-2.276421,-1.797107,-1.129432,0.293090,1.766003,-0.671235,-0.661369,-0.922159,-0.563553,-0.573403,-0.757669,-0.423609,-0.690692,-0.771272,-0.668555,-0.542648,-0.158584,1.705777,2.403150,-1.042507,2.632372,2.629511,-1.086896,-1.103133,-0.127691,-0.218027,1.227414,1.189690,1.199156,1.235135,0.416342,0.468474,-0.420163,-0.475340,Drive
0.492550,1.090282,-0.028509,0.176126,-0.251293,0.013796,-0.035857,-0.099829,-1.450727,0.885976,-0.003434,0.227325,0.167701,0.282370,0.369035,0.511901,0.038300,-0.176748,-0.024445,0.016943,-0.162570,-0.543622,-0.519297,-0.532116,-0.052519,-0.142099,-0.084219,0.060098,0.141084,0.129325,0.596424,0.540417,0.094784,-0.644299,-0.795049,0.069972,2.243765,2.599954,1.669065,-0.067981,-0.548624,-0.414527,-0.425596,-0.325941,-0.268064,-0.756613,-0.129918,-0.041788,-0.317656,-0.244976,-0.411212,-0.363137,-0.381950,0.211188,-0.348962,0.348669,0.811269,1.526487,1.480333,1.488150,1.533798,0.470637,0.514042,-0.475900,-0.522497,Drive
