mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.554435,-0.027246,-0.449562,0.593477,-0.368301,0.127032,-0.368602,0.547766,1.188854,-1.909744,-0.375754,0.415710,0.520403,0.269994,-0.077337,-0.371693,-0.243008,0.443022,0.670396,-0.118169,-0.631698,-0.613966,0.338168,0.969276,-1.763694,-1.895083,-2.359192,-2.626704,-1.769210,-0.842160,-0.081521,0.509592,0.761809,0.509677,0.177288,-0.106937,0.156663,-0.214647,-0.363899,-0.179281,0.140591,0.004800,-0.294111,0.325662,-0.382237,-0.533426,-0.417253,-0.213965,-0.240978,0.379773,-0.574479,-0.534190,-0.520054,0.805111,1.167404,-1.273504,-1.547129,-1.682421,-1.676926,-1.670073,-1.672311,-6.243441,-6.393371,6.256371,6.409678,Walk
0.551291,0.607960,-1.099464,0.332590,-0.622615,-0.017241,-1.231479,0.259133,0.141790,-0.462359,-0.907326,0.159894,-0.132494,-0.168226,-0.115031,-0.063359,-0.087657,-0.226778,-0.417993,-0.257621,-0.046570,0.167792,0.147556,-0.090942,0.440687,0.495472,0.290357,-0.222127,-0.608340,-0.639864,-0.450457,-0.115925,0.171913,0.234863,0.209691,0.167999,0.296211,-0.263030,-0.384928,-0.492731,-0.687640,-0.643502,-0.659368,-0.847833,-0.950841,-0.188307,-0.376135,-0.258135,-0.022677,1.789967,-0.694844,-0.283545,-0.310545,0.576010,-0.651357,0.489712,1.615296,-1.610307,-1.601560,-1.598880,-1.607177,-2.126364,-1.892944,2.087348,1.842307,Walk
0.329980,0.540619,-1.065998,0.216572,-0.612213,-0.073924,-1.149805,0.178920,-0.381742,0.502564,-0.944384,0.063453,-0.188689,-0.081110,-0.042399,-0.071884,-0.109348,-0.157033,-0.258213,-0.168395,-0.077932,0.043723,0.226924,0.265836,-0.149465,0.028266,0.080593,-0.184018,-0.436171,-0.531897,-0.472059,-0.266395,0.074604,0.111914,-0.019961,-0.181147,-0.418685,-0.421498,-0.355069,-0.456972,-0.609738,-0.674921,-0.507010,-0.355471,-0.421685,-0.244640,0.014065,-0.268330,0.013396,2.193821,-0.668143,-0.238228,-0.276089,-0.074210,-0.870182,0.678367,1.395147,-1.532043,-1.527043,-1.526459,-1.531715,-0.768074,-0.572548,0.769093,0.575373,Walk
0.387004,0.909512,-0.567796,0.005364,-0.422774,-0.165296,-0.517171,0.059156,1.188854,1.467488,-0.511585,-0.072547,-0.084048,0.172925,0.265242,0.036971,-0.747594,-1.300276,-0.670319,0.529464,0.836776,0.453386,-0.417886,-0.361940,-0.192172,-0.194995,-0.292840,-0.008310,0.280776,0.270030,0.042628,-0.275184,-0.453444,-0.384616,-0.262772,-0.076111,-0.256484,-0.338964,-0.323811,-0.397479,-0.404257,-0.555554,-0.529020,-0.412629,-0.053742,1.141008,3.859680,0.202286,1.969057,0.468166,-0.533618,-0.531998,-0.544152,1.828827,0.664037,-1.642676,-1.119735,-1.459829,-1.470031,-1.469451,-1.460272,-0.560990,-0.192495,0.568493,0.186712,Walk
0.342386,0.601098,-0.108011,-0.165094,-0.190434,-0.227916,0.028989,-0.149694,0.141790,0.502564,-0.122717,-0.246498,0.342842,0.343755,-0.030939,-0.973644,-2.265149,-2.202784,-0.606207,0.693795,0.737627,0.345440,-0.049731,-0.015863,0.613058,0.243185,-0.488743,-1.193808,-1.143411,-0.810109,-0.504213,-0.256605,-0.058766,0.008738,-0.030493,0.029910,0.146845,-0.280745,-0.287952,-0.180743,-0.291725,-0.602210,-0.000790,-0.035112,-0.042269,-0.470126,-0.268504,-0.220521,-0.017094,-0.436815,-0.255696,-0.396342,-0.468423,0.592992,-0.249659,0.047015,0.685911,-1.388779,-1.392479,-1.392269,-1.388319,-0.282374,-0.241759,0.283428,0.238581,Walk
0.694075,0.457544,0.095305,-0.139534,-0.070090,-0.219159,0.232307,-0.124548,-1.952338,0.502564,0.115016,-0.227175,0.066978,0.069085,-0.229567,-0.958269,-1.729092,-1.042285,0.933612,1.542497,1.101583,0.317702,-0.211759,0.187769,-0.145782,-0.122282,-0.071308,-0.043629,-0.094936,-0.189462,-0.211728,-0.189581,-0.136484,-0.122226,-0.167449,-0.216926,-0.020645,-0.333102,0.119071,0.947724,1.488378,-0.122378,-0.730219,-0.446675,0.128599,-0.093690,-0.231780,-0.319401,-0.564000,-0.011516,-0.416344,-0.488185,-0.513444,0.948859,-0.165582,-1.397951,-0.597203,-1.316325,-1.318719,-1.319314,-1.317619,-0.035533,0.079864,0.037065,-0.080418,Walk
0.838730,0.479685,-0.167023,-0.330687,-0.223342,-0.279233,-0.191522,-0.317202,-0.905274,1.467488,-0.070883,-0.383899,-0.134233,-0.136976,-0.155794,-0.143336,-0.105953,-0.204788,-0.426223,-0.160941,0.123270,0.281261,0.012952,-0.268747,0.435523,0.411646,-0.021072,-0.405376,-0.511483,-0.339260,-0.139195,-0.123179,-0.195509,-0.190288,-0.119526,-0.065944,0.632296,-0.176323,-0.281403,0.433378,0.569087,-0.514934,-0.724656,-0.135951,1.370057,0.027932,-0.423663,-0.323937,-0.701660,-0.605593,-0.134971,-0.288033,-0.341501,0.035655,-1.171433,0.748936,1.810301,-1.262704,-1.261045,-1.262131,-1.263450,0.090736,0.044823,-0.091419,-0.047299,Walk
0.397736,0.776020,-0.681512,-0.334094,-0.471723,-0.280191,-0.867411,-0.268210,1.188854,0.502564,-0.606034,-0.363788,-0.162052,-0.134005,-0.116113,-0.106423,-0.038987,-0.020722,-0.194903,-0.169387,0.069027,0.519173,0.673769,0.260298,-0.120456,-0.070327,-0.021633,-0.150599,-0.264498,-0.305891,-0.291233,-0.225761,-0.116412,-0.049207,-0.059717,-0.104964,-0.476648,-0.345890,-0.257522,-0.433480,-0.256122,-0.532610,-0.447393,-0.999307,-0.504631,0.214372,-0.470681,-0.229782,0.641179,0.369433,-0.511689,-0.514029,-0.526850,1.183171,0.201889,-1.622708,-1.005601,-1.190926,-1.173994,-1.174608,-1.191733,0.068449,0.078676,-0.069136,-0.077178,Walk
0.262491,0.468996,-0.928145,0.095002,-0.566281,-0.128380,-0.937090,0.080413,0.665322,0.020103,-0.843551,-0.035778,-0.397486,-0.295284,-0.124673,0.226912,0.868040,1.276734,1.091420,0.267523,-0.105737,-0.375375,-0.518766,-0.434949,-0.231885,-0.543978,-0.934585,-1.292277,-1.286466,-1.248578,-1.274356,-1.020352,-0.608549,-0.158558,0.015878,-0.009539,-0.658758,-0.406115,-0.387323,-0.534124,-0.658892,-0.521680,-0.634194,-1.094976,-0.732146,-0.126055,-0.519671,-0.271419,0.546914,1.049485,-0.576540,-0.454283,-0.475195,1.188791,-0.213990,-0.699027,0.234995,-1.105528,-1.096620,-1.096969,-1.106130,0.069802,0.091737,-0.069702,-0.090607,Walk
0.356824,0.267074,-0.915541,0.712877,-0.561834,0.200825,-0.860020,0.600616,-0.381742,0.502564,-0.812358,0.477624,-0.276190,-0.173008,-0.011959,0.157510,0.188064,-0.089027,-0.414454,-0.251332,-0.088697,-0.060425,-0.097816,-0.011430,-0.108634,-0.213206,-0.171187,-0.031236,0.020161,-0.049170,-0.193718,-0.381962,-0.477590,-0.363048,-0.184527,0.042949,-0.290475,-0.243815,-0.327428,-0.293066,0.174911,0.237848,-0.618630,-0.935272,-0.981968,-0.481455,-0.400852,-0.133283,0.392001,1.497279,-0.649859,-0.361383,-0.367792,-0.036650,-0.523047,0.698964,1.094710,-1.029862,-1.025728,-1.026771,-1.031310,0.170986,0.184831,-0.170692,-0.183961,Walk
