mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-1.073965,1.656631,-1.067581,-1.086493,-1.038944,-1.065168,-0.876300,-1.152158,1.326978,1.621381,-1.230318,-1.099881,-0.649070,0.648358,0.403896,-0.563296,-0.726719,-0.052658,0.617889,0.255811,-0.375823,-0.252888,0.864906,0.512728,-0.190124,0.281747,0.597377,0.711551,0.704764,0.791604,0.463702,0.193443,-0.269378,-0.722608,-0.853710,-0.789067,-0.303399,-0.149563,-0.140391,1.237106,2.188830,-0.183411,-0.709455,-0.921054,-0.142552,-0.240217,-0.531992,-0.787562,-0.211315,-0.773024,0.508956,0.385565,0.372975,-0.905650,-0.345771,0.889349,0.666687,-1.486164,-1.455169,-1.442779,-1.469457,-2.544788,-2.710283,2.568145,2.738856,Walk
0.048544,0.732534,-0.194901,0.200745,-0.266592,0.105871,-0.001399,0.094780,0.884652,0.575329,-0.320518,-0.196769,0.694386,1.072829,1.046260,1.159037,-0.470673,-1.594446,-2.433283,-0.987593,0.641208,1.110216,-0.691880,-1.416216,-1.321802,-1.442820,-1.722578,-1.874839,-1.841090,-1.650725,-1.088860,-0.904583,-1.470185,-2.022218,-2.241398,-2.352839,-0.156899,-0.414879,-0.722144,-0.993193,-0.392521,-0.457101,-0.154011,-0.403586,0.130598,-0.103900,-0.372024,-0.557648,0.338256,0.759419,-0.477468,-0.482260,-0.842118,1.203509,-0.772208,-0.994698,0.071052,-1.154255,-1.176729,-1.173638,-1.151214,-0.879609,-0.513988,0.836645,0.419598,Walk
0.747726,-0.216860,-1.219580,-1.464791,-1.160243,-1.338398,-1.115380,-1.161093,1.000000,0.052303,-1.187018,-1.124676,0.116706,-0.099873,-0.121486,-0.012844,0.255086,0.078707,-0.451715,-0.575378,-0.167615,0.722672,1.375190,0.190247,0.071411,0.317631,0.502129,0.687664,0.765027,0.627998,-0.064662,-0.712660,-0.905119,-0.774485,-0.445407,-0.146979,0.416023,-0.546598,-0.491975,-0.551625,-0.911775,-0.839470,-0.065991,-0.355844,-0.297628,-0.431124,-0.470347,0.750020,0.541627,0.862584,-1.094472,-0.885146,-0.880171,0.823865,0.622041,-1.074830,-1.043232,-0.867792,-0.906508,-0.912642,-0.878900,-0.011652,0.202250,-0.014250,-0.219599,Walk
0.287504,-0.977294,-0.273764,0.521196,-0.341704,0.455384,-0.814408,0.554774,-0.884652,-0.470723,-0.359103,0.784407,0.379775,0.500833,0.513837,0.743917,0.196643,-0.044510,0.259405,0.753337,0.929759,0.100084,-0.916307,-0.199802,-0.364556,-1.183439,-1.238251,-0.810920,-0.101705,1.073483,2.109777,1.348014,0.744852,0.598958,0.609600,0.634453,-0.685907,-0.651271,-0.465613,-0.918750,-0.435117,0.379838,0.456321,-1.171730,-0.702858,-0.532552,-0.363291,-0.210621,0.445986,-0.689878,0.524410,0.233432,0.321756,-0.965829,-0.048729,0.899674,0.474822,-0.417833,-0.369305,-0.373712,-0.422758,0.275742,0.251333,-0.270256,-0.246206,Walk
1.431783,-1.718238,0.568591,1.007039,0.515208,1.029379,0.288362,1.162879,-1.326978,0.052303,0.875474,1.675597,-0.009063,0.172079,0.295269,0.143282,-0.420865,-0.327748,0.342276,0.848765,0.672471,0.080737,0.765645,1.177297,0.171159,0.869084,1.304281,1.572961,1.605612,1.342062,0.316709,-0.474764,-0.747946,-0.577907,-0.292662,-0.076350,2.645452,2.785608,2.299016,0.683939,1.257877,2.534125,-0.314263,-0.771229,-0.710266,-0.812323,-0.516582,-0.715702,-0.325061,1.205496,-1.522632,-0.781445,-0.651550,0.813059,2.115942,-1.018354,-1.772534,-0.170040,-0.203180,-0.212140,-0.181178,0.471113,0.457197,-0.467608,-0.445598,Walk
1.272736,0.058445,-1.265122,-1.128648,-1.195822,-1.097209,-1.062276,-1.310424,-0.442326,1.098355,-0.986169,-1.050679,-0.165083,-0.034666,0.194104,0.172808,-0.455774,-0.584057,-0.105394,0.710520,0.726787,-0.371512,-1.239631,0.189433,0.952686,0.991908,1.010512,0.771854,0.264970,-0.636680,-1.131477,-0.924257,-0.376836,0.043077,0.173912,0.245675,0.030894,-0.268252,-0.491619,-0.206259,-0.704973,-0.692621,-0.086192,0.127300,-0.801932,-0.900466,0.094339,0.788883,2.106762,-1.058197,0.626967,0.482895,0.436151,-0.630290,-0.548037,0.913448,0.930357,0.081630,0.071422,0.065643,0.078323,0.488635,0.398787,-0.484887,-0.392837,Walk
0.084703,-0.430344,-0.081273,-0.213763,-0.156510,-0.311938,-0.265718,-0.499508,1.000000,-1.516775,-0.196255,-0.097321,2.314674,0.816923,-0.902573,-1.979651,-0.148673,1.083879,1.418199,-0.211923,-2.037206,-2.172359,0.275014,1.645087,-1.068549,-0.727428,-0.168337,0.251270,0.360743,0.393348,0.576537,0.941028,1.048340,0.946048,0.850801,0.931302,-0.296850,0.060996,0.287401,1.047539,0.264871,-0.519413,-0.612285,-0.526171,-0.956817,-0.774566,-0.514496,-0.813225,-0.546110,-1.725723,2.038718,2.487469,2.464372,-1.469178,-1.223275,1.610963,1.547076,0.563230,0.590264,0.590218,0.562943,0.506814,0.446418,-0.498687,-0.433093,Walk
-1.170991,-0.606564,1.476720,1.346855,1.574026,1.462434,1.500970,1.047209,-1.326978,-1.516775,1.442753,1.153621,-0.851829,-1.278850,-0.760666,-0.845052,-0.663633,-0.374925,0.184079,0.530945,0.122637,-0.839112,-1.331622,-0.070750,-0.918761,-0.971056,-0.931235,-0.704162,-0.555884,-0.400890,0.128547,0.768855,1.050237,0.928236,0.728155,0.538151,-0.145395,-0.303563,1.164034,1.429386,-0.755463,0.417535,2.657963,1.709102,0.030189,1.864551,2.697224,0.064748,0.201809,-0.030790,-0.377523,-0.673064,-0.191214,-0.614482,0.965386,0.025868,-0.900070,0.818073,0.853785,0.854513,0.818421,0.550672,0.479905,-0.542977,-0.464894,Walk
-1.457828,0.550316,1.157660,1.072196,1.186063,1.110400,1.309931,1.261737,0.442326,0.052303,1.158786,0.533958,-1.191534,0.369742,1.357095,1.428726,-0.255037,-0.323867,0.429506,0.859509,0.811176,0.431809,-0.128114,-0.531491,0.788682,0.491596,0.144270,-0.168502,-0.006316,-0.326430,-1.182466,-1.389413,-0.551805,0.580916,1.071399,1.090278,-0.740332,-0.147090,-0.707366,-1.172867,0.046819,0.103533,-0.468515,1.107408,2.150148,1.690284,-0.463982,-0.770234,-1.599520,0.758583,-0.158031,-0.414906,-0.419174,0.910424,-0.827659,-0.673843,0.125492,1.170680,1.143111,1.146192,1.174200,0.566461,0.493625,-0.557945,-0.477524,Walk
-0.170212,0.951374,0.899249,-0.254337,0.884518,-0.350756,1.036217,0.001805,1.326978,0.052303,0.802369,-0.578257,-0.638960,-2.167376,-2.025736,-0.246926,2.689646,2.139626,-0.260963,-2.183995,-1.323393,1.190355,1.026799,-1.496534,1.879853,1.372777,0.501833,-0.436876,-1.196121,-1.213770,-0.127806,1.154337,1.477841,0.999983,0.399311,-0.074625,-0.763587,-0.365389,-0.731342,-0.555275,-0.558549,-0.743016,-0.703572,1.205804,1.301119,0.240311,0.441151,2.251340,-0.952433,0.691531,-0.068924,-0.352540,-0.611027,0.834571,0.062308,-0.577578,-0.099651,1.462472,1.452309,1.458345,1.469621,0.576611,0.494757,-0.568179,-0.478705,Walk
