mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.262198,0.368009,-0.199203,-0.452628,-0.323515,-0.451592,-0.082581,-0.426999,1.480862,1.945334,-0.199197,-0.449504,4.096161,-1.946489,-3.203236,-2.759809,0.687345,1.432976,1.995629,0.173966,-1.694294,-0.958002,0.325494,2.127798,-0.689392,0.413257,0.284195,-0.108611,-0.331786,-0.271139,-0.353570,-0.252848,0.388775,0.286471,0.255375,0.208654,-0.398271,-0.354694,-0.309940,-0.234817,-0.451548,-0.351402,-0.325719,-0.212916,-0.347412,-0.329033,-0.129785,-0.118873,1.546370,-0.886158,0.716512,-0.928219,-0.908631,1.180525,0.727142,-0.040299,0.275445,-1.635509,-1.611790,-1.592847,-1.612076,-4.275227,-4.420690,4.256898,4.435076,Drive
0.829473,0.348110,-0.359840,-0.492203,-0.365034,-0.458512,-0.386066,-0.484029,0.964804,0.256931,-0.361393,-0.488616,-0.371378,-0.112149,-0.005610,-0.323394,-0.231984,0.038354,0.203582,-0.049661,-0.333864,-0.177902,-0.029531,0.047284,0.287786,0.234338,0.012642,-0.184527,-0.245585,-0.405686,-0.356358,-0.272753,0.203187,0.276994,0.249468,0.235789,-0.292128,-0.280319,-0.239445,-0.174124,-0.343272,-0.247584,-0.249194,-0.137241,-0.313600,-0.324680,-0.103320,-0.230250,1.010928,-0.246497,-0.358926,-0.303642,-0.299607,-0.553870,-0.366419,1.183849,0.648743,-1.484670,-1.481716,-1.483650,-1.487040,-0.824466,-0.639515,0.839510,0.611202,Drive
-0.618052,-0.145728,-0.482497,-0.611303,-0.387543,-0.473371,-0.458912,-0.560384,-0.583370,-0.587271,-0.478482,-0.612724,-0.194739,0.803131,0.742286,0.805309,0.011357,-0.226408,-0.348435,-0.290388,-0.435137,-0.297597,-0.130265,0.051401,0.409815,0.350790,-0.207100,-0.360250,-0.293058,-0.215062,-0.180125,-0.220387,0.055685,0.243645,0.241990,0.239959,-0.429723,-0.436376,-0.392943,-0.329983,-0.445756,-0.338894,-0.328452,-0.268580,-0.336721,-0.373196,-0.251397,-0.461215,-0.623691,-1.104593,1.312535,-1.067429,-1.069408,1.329219,1.480540,-0.829059,-1.015877,-1.309064,-1.349700,-1.347765,-1.307432,-0.926629,-0.508245,0.978087,0.466311,Drive
0.312723,-0.093135,-0.500513,-0.661614,-0.390178,-0.476955,-0.464352,-0.619545,0.448746,0.256931,-0.502880,-0.662953,-0.335548,-0.241114,-0.090444,-0.050759,-0.065878,-0.043433,-0.128231,-0.159786,-0.205671,-0.117652,-0.053340,-0.095035,0.326618,0.327968,-0.009368,-0.227908,-0.270775,-0.369660,-0.326222,-0.271250,0.161714,0.272883,0.249645,0.237328,-0.411956,-0.428497,-0.407398,-0.294525,-0.349680,-0.310092,-0.328803,-0.285481,-0.354109,-0.367085,-0.227788,-0.453273,-0.879579,-1.243094,1.880119,-1.129951,-1.147048,1.865487,1.693629,-2.173375,-1.983871,-1.198019,-1.192129,-1.196013,-1.201404,0.012453,-0.017588,-0.016649,0.002973,Drive
0.607628,-0.096826,-0.603194,-0.659705,-0.401921,-0.476849,-0.615387,-0.622037,1.480862,-1.431472,-0.605054,-0.661053,-0.344620,-0.246765,-0.113246,-0.150202,-0.098983,0.070455,0.162963,-0.057241,-0.319581,-0.209826,-0.093373,-0.183513,0.338027,0.358340,0.016945,-0.217740,-0.264318,-0.365435,-0.320976,-0.271244,0.151807,0.271672,0.248886,0.235382,-0.413116,-0.456444,-0.408273,-0.339733,-0.475766,-0.350277,-0.333119,-0.297276,-0.351359,-0.372265,-0.251168,-0.424326,0.808319,-0.775868,0.513280,-0.829176,-0.814289,1.111495,0.252915,-0.165053,0.794757,-1.061675,-1.000343,-0.999988,-1.062531,-0.120530,-0.064153,0.120487,0.056371,Drive
0.344961,-0.054122,-0.632258,-0.651815,-0.404232,-0.476383,-0.652528,-0.611199,0.448746,-0.587271,-0.634621,-0.653063,-0.278285,-0.208347,-0.097306,-0.201478,-0.171802,-0.055317,0.098700,-0.051152,-0.267277,-0.161004,-0.055327,-0.093478,0.342544,0.363564,0.012140,-0.222043,-0.262806,-0.348517,-0.314764,-0.274225,0.117835,0.269377,0.249876,0.238717,-0.430163,-0.438604,-0.401483,-0.338039,-0.477747,-0.352106,-0.331122,-0.296381,-0.353843,-0.377471,-0.246168,-0.461687,0.825702,0.573615,-0.678289,0.543355,0.544507,-0.739070,-0.742244,0.187441,0.338858,-0.863846,-0.898384,-0.900397,-0.868719,0.082314,0.229619,-0.079443,-0.229497,Drive
-0.851061,1.285766,0.410400,1.046581,-0.041730,0.539142,0.223603,0.523771,-0.067312,0.256931,0.410259,1.045883,-0.450239,-0.436156,0.139631,0.118599,-0.167576,-0.295526,-0.446726,-0.293917,-0.327969,0.031495,0.217744,0.502018,-0.234070,-0.790715,-0.887571,-0.100237,0.544228,0.954065,0.364546,-0.298318,-0.024283,0.322633,0.246526,0.170381,-0.182137,-0.017296,-0.226723,-0.098809,-0.183515,-0.281502,-0.254078,-0.160327,-0.341829,-0.352325,-0.237248,-0.464429,0.065963,0.220311,-0.648177,0.192571,0.192791,-0.732675,-0.670977,0.853549,0.657373,-0.654996,-0.641371,-0.646529,-0.660802,0.339453,0.309440,-0.340498,-0.303894,Drive
-1.044033,2.189135,2.855729,2.396267,3.065002,2.645405,2.726063,2.343808,-0.583370,-1.431472,2.853918,2.394276,-0.266045,0.293939,0.343925,-0.759055,-1.363022,-1.112116,1.302184,3.524930,4.080768,-1.325798,-3.307100,-2.983822,-1.195624,-3.491620,-2.417021,0.458845,1.185142,-0.089477,-0.534071,-0.291194,-3.728690,-0.625897,-0.335755,0.010366,-0.356235,3.603003,3.706354,-0.295620,2.602830,-0.211666,1.923926,0.064101,1.271538,1.436137,-0.013835,1.646549,-1.132894,1.459163,-0.997036,1.489046,1.493339,-0.842065,-0.816306,-0.266109,-0.073761,-0.539081,-0.550767,-0.554951,-0.543488,0.316870,0.286880,-0.317776,-0.283437,Drive
0.813961,-1.198642,2.897384,2.583320,3.145331,3.028092,3.025832,2.894222,-0.583370,0.256931,2.894622,2.570921,1.410076,1.701106,1.421371,2.693557,3.960679,2.361629,-1.341935,-2.666837,0.551870,4.286209,3.261318,1.370758,-0.721919,-0.655814,3.486759,4.289773,4.251588,4.183670,4.315742,4.511521,-1.738288,-4.497228,-4.542905,-4.575355,3.252717,1.723410,2.139336,4.426558,2.796696,3.812606,4.040054,4.512467,3.937843,3.414854,4.575964,2.686021,-0.854089,0.389807,-0.606657,0.359370,0.347476,-0.715032,-0.696948,0.469084,0.388658,-0.454506,-0.441388,-0.444842,-0.458093,0.315469,0.278257,-0.318676,-0.275576,Drive
-0.628221,-3.216097,1.040220,1.717509,0.455923,1.442343,1.258273,1.863449,0.448746,-0.587271,1.038657,1.735259,-0.129437,-0.323123,-0.312264,-0.535395,-0.173795,0.163868,0.140965,0.085957,0.247258,0.174365,-0.022753,-0.569047,0.781589,0.952171,-0.413469,-0.652911,-0.402371,0.342551,-0.290014,-0.286947,0.581511,0.307399,0.351712,0.190517,1.863057,0.569430,-0.128487,0.214784,2.019909,2.356370,0.216275,0.517341,1.596411,2.374973,-0.066045,2.886727,0.780854,0.844551,-0.850191,0.826146,0.833897,-0.777140,-0.769565,-0.144006,0.103158,-0.317095,-0.336106,-0.340137,-0.321382,0.354801,0.317999,-0.357635,-0.313497,Drive
