mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-1.958382,1.058025,1.635704,1.655828,1.779279,1.677911,1.623139,1.641017,0.357807,-0.141938,1.684981,1.597955,0.620170,0.442214,-0.242368,-0.481816,-0.424128,0.155172,0.695428,0.862782,0.254109,-0.396750,-0.891864,-0.943834,3.037764,0.747525,-0.628096,-0.470443,0.001122,-1.201742,-0.740514,-1.809375,0.087153,1.322222,2.369417,1.387710,2.748495,2.757756,2.116126,0.792335,2.366498,2.881728,2.839370,2.721807,0.363255,-1.312512,-0.975337,-0.334671,-2.473799,0.479225,-1.130690,-1.116996,-1.118171,3.110862,3.013763,2.881347,2.861839,-1.447034,-1.475466,-1.467333,-1.435899,-2.953985,-2.802901,3.016694,2.889813,Drive
-2.289765,0.926044,1.726034,1.592814,1.916618,1.577972,1.962330,1.567240,-2.218405,-1.419384,1.824312,1.529006,-2.395337,0.017426,2.691957,3.038548,2.363458,0.690566,-1.518020,-2.715974,-1.790924,-0.221055,1.306476,1.965176,-1.183922,-3.133359,-3.035384,-3.077453,-3.150319,-2.773928,-2.878483,0.064622,2.919645,2.427042,1.113739,2.090485,1.333771,1.307344,0.940144,2.543439,1.740777,-0.505250,-0.013506,-0.532296,2.221975,0.892857,0.862035,1.437765,0.089660,-1.829211,-0.217521,-0.209983,-0.221985,-0.067327,-0.560508,-0.065829,-0.225659,-1.304976,-1.296963,-1.295064,-1.296978,-0.712064,-1.124846,0.545106,0.940925,Drive
0.413511,-0.830726,0.057422,-0.133521,-0.122045,-0.335849,0.016614,-0.071756,-1.359668,-0.993569,0.012170,-0.155711,0.890705,1.320501,0.590009,-0.669342,-1.840630,-2.426036,-1.692570,0.304618,2.123693,2.565571,1.830490,0.405137,-0.139282,0.358413,0.509233,0.547542,0.558747,0.757750,0.605625,-0.701601,-1.326257,-1.353427,-1.492000,-1.163782,-0.413542,-0.475294,0.027283,-0.217543,-0.563409,-0.417841,-0.372104,-0.440331,0.718224,-1.025394,-1.047284,-0.180400,0.297044,1.931438,-0.813376,-0.816444,-0.814903,0.212560,0.621792,0.710846,0.688873,-0.970610,-0.958513,-0.957969,-0.974015,-0.187746,-0.116796,0.134654,0.095424,Drive
0.526491,-0.482255,-0.574429,-0.638504,-0.618987,-0.595047,-0.463320,-0.741919,0.357807,1.135508,-0.571354,-0.634731,0.374771,0.227451,-0.317501,-0.312534,-0.104861,0.109760,0.255691,0.136988,-0.117845,-0.155596,0.479689,0.215099,-0.186700,0.180185,0.297281,0.305949,0.281310,0.398558,0.378253,0.170133,-0.268437,-0.272503,-0.201012,-0.250183,-0.413415,-0.374748,0.955435,-0.229975,-0.638237,-0.355843,-0.379948,-0.367807,-1.065326,-0.865742,1.331371,2.135165,0.785817,0.142426,0.009271,0.005731,0.006623,-0.405919,-0.426870,-0.413538,-0.374737,-0.689078,-0.725313,-0.730668,-0.697653,0.213889,0.305718,-0.217934,-0.303471,Drive
0.315110,-0.353784,-0.165819,-0.555724,-0.314881,-0.561882,-0.110103,-0.734718,1.216545,1.135508,-0.193869,-0.552556,-0.054975,-0.220330,0.204681,0.306071,0.131545,-0.389164,-0.564425,-0.475334,-0.110658,0.223732,0.361974,0.130182,-0.200852,0.186281,0.324783,0.327031,0.301625,0.368262,0.391440,0.424602,-0.171353,-0.281659,-0.269851,-0.377681,-0.402330,-0.292196,0.503226,-0.328980,-0.095423,-0.176876,0.266282,0.851285,-1.165157,1.656540,1.289934,0.377681,-0.039554,-0.084068,-0.001432,-0.003880,-0.002164,-0.403031,-0.314339,-0.372225,-0.457482,-0.396630,-0.347870,-0.352671,-0.405095,0.354374,0.406324,-0.342855,-0.390439,Drive
0.518112,-0.395194,0.376233,-0.469459,0.186043,-0.523431,0.435677,-0.575816,-0.500930,-0.993569,0.307963,-0.473295,-0.957844,-1.220398,-1.005962,-0.430486,0.118291,1.093671,1.588160,1.248196,0.195089,-0.850046,-2.092754,-2.050752,-0.181722,0.207978,0.330405,0.324180,0.282998,0.508634,0.912412,2.169809,-0.203379,-0.930005,-1.216129,-1.338047,-0.406136,-0.343724,-0.344665,-0.208360,-0.220475,0.462392,0.234529,0.643625,-0.483788,0.391271,-1.191629,-0.271019,-0.549988,-1.617218,2.886174,2.890510,2.889600,-0.497454,-0.582441,-1.045899,-1.051229,-0.163156,-0.160938,-0.165519,-0.166776,0.404834,0.373065,-0.389587,-0.365692,Drive
0.565807,-0.414816,-0.049656,-0.684385,-0.216893,-0.611854,-0.048382,-0.619653,-0.500930,-0.567754,-0.085200,-0.675743,-1.145029,-2.515315,-1.339282,0.194069,1.107522,1.687751,1.426469,-0.086271,-1.493415,-1.556206,-0.314765,1.151918,-0.190958,0.210890,0.343151,0.339072,0.295732,0.318317,0.182460,-0.058415,-0.117846,-0.112976,-0.016517,0.023048,-0.394825,-0.465134,-1.164590,-0.822543,-0.290498,-0.571075,-0.685758,-0.642445,0.020709,-1.307797,-0.662378,-0.829666,0.118395,0.277171,-0.439832,-0.441165,-0.440865,-0.192650,-0.249400,-0.008849,0.103954,0.094739,0.169712,0.169887,0.091546,0.388938,0.429511,-0.376950,-0.416604,Drive
0.483463,-0.389072,-0.930822,-0.507278,-0.832644,-0.540777,-0.860363,-0.344673,0.357807,-0.993569,-0.901828,-0.508589,0.502336,0.385891,-0.122620,-0.279691,-0.361244,-0.191204,0.286248,0.622022,0.330803,-0.020482,-0.319199,-0.187163,-0.177634,0.250845,0.390181,0.331517,0.199758,0.078040,-0.128097,-0.508600,0.045254,0.040986,-0.101694,-0.607283,-0.405743,-0.443111,-0.543317,-0.644090,-0.726436,-0.461248,-0.430525,-0.485932,1.039924,0.725006,0.465679,-1.041324,-0.232786,-0.035802,-0.092485,-0.094810,-0.092823,-0.373779,-0.326634,-0.325526,-0.268123,0.396740,0.414949,0.411783,0.394183,0.490617,0.480837,-0.467273,-0.465399,Drive
0.471305,-0.621900,-0.847593,-0.634080,-0.787050,-0.593367,-0.860109,-0.587443,0.357807,0.283877,-0.825016,-0.631522,0.487986,0.006026,-0.574421,-0.519495,-0.504428,-0.515918,-0.453049,0.146802,0.690336,0.688283,-0.150038,-0.658168,-0.195485,0.153054,0.280058,0.292453,0.246172,0.326162,0.353497,0.735830,0.163604,0.023359,-0.015730,-0.079638,-0.410716,-0.431522,-1.216244,-0.743239,-0.571841,-0.600483,-0.770550,-0.271158,-0.886231,-0.761027,-0.852650,-0.562960,0.666878,0.726710,-0.459816,-0.462775,-0.462505,-0.202410,-0.238513,0.008987,0.078347,0.720620,0.605281,0.606226,0.721314,0.451033,0.485924,-0.430742,-0.471502,Drive
0.283951,-0.661664,-0.850234,-0.680535,-0.788538,-0.610487,-0.955353,-0.650194,0.357807,1.561323,-0.826367,-0.674749,0.400646,0.201689,-0.064701,-0.172540,-0.239342,-0.109753,0.255127,0.362035,0.122155,0.027317,-0.068117,-0.113195,-0.169215,0.175263,0.317955,0.323311,0.283994,0.379371,0.321864,0.200841,-0.135218,-0.182996,-0.231064,-0.433476,-0.413108,-0.428181,-0.590279,-0.465830,-0.373459,-0.299542,-0.479143,-0.134875,0.375764,0.344071,0.473433,-0.891169,-0.349036,-0.050824,0.154034,0.151006,0.150515,-0.430347,-0.491231,-0.477699,-0.492371,0.926362,0.968888,0.968801,0.926516,0.515319,0.522296,-0.489472,-0.505318,Drive
