mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.552423,0.883777,0.324560,0.085857,-0.104134,-0.207127,0.159054,0.133502,-1.320511,-2.214565,0.344126,0.086839,-0.068680,0.119015,-0.082222,-0.122911,-0.036623,0.039911,-0.110027,-0.053124,0.053403,0.036633,-0.125018,-0.213103,-0.367114,-0.188927,-0.135829,0.143259,0.122832,0.129249,-0.049574,-0.162521,-0.112947,0.179193,0.224476,0.256276,0.791799,0.200743,0.457782,0.354307,0.144575,0.663120,0.023236,0.090297,1.287924,0.638038,0.734088,0.140440,-0.181769,-0.751061,1.005925,-0.480523,-0.526101,0.324240,0.238134,-0.948703,-0.637626,-1.633899,-1.643532,-1.641254,-1.629052,-4.484187,-4.198769,4.813106,4.321157,Drive
1.501340,2.779786,0.349456,0.736971,-0.092308,0.261649,0.242876,0.707678,0.440170,-2.214565,0.366719,0.760742,0.521944,0.000898,-1.424939,-1.323473,1.215759,3.430174,2.825107,-1.221848,-4.015222,-3.535861,-2.010605,2.744575,-0.193305,-0.193384,-0.310808,-0.140282,0.092269,0.069251,-0.546444,-0.304981,0.249913,0.460786,0.200492,0.102970,-0.273047,-0.251499,-0.283244,-0.266273,-0.281335,-0.257142,-0.252256,-0.233519,-0.476713,-0.339478,-0.329241,-0.211469,0.942103,4.349111,-1.671313,4.720976,4.706091,-1.484676,-1.648398,0.073767,0.183984,-1.587683,-1.556168,-1.548373,-1.581104,-2.699487,-3.228690,2.191649,3.103657,Drive
-0.270670,0.925896,-0.410140,0.484565,-0.319941,0.053702,-0.454350,0.100492,-0.146723,0.738188,-0.410921,0.483828,0.251359,0.259610,0.023386,0.123573,0.058997,0.028741,0.005988,-0.032581,-0.060587,-0.068177,-0.100709,-0.042950,-0.258257,-0.188310,0.015748,1.632951,0.668570,-0.207987,-1.435852,-1.280536,-1.062100,0.203082,0.275792,0.319462,-0.279147,-0.253166,-0.277549,-0.273946,-0.269020,-0.223938,-0.237532,-0.235769,-0.470799,-0.407770,-0.413700,-0.351195,-0.952513,-0.237619,-0.247583,-0.362726,-0.349605,-0.291030,0.164489,0.467948,0.180912,-1.463066,-1.488342,-1.486258,-1.461077,-1.049193,-0.688521,0.868967,0.561751,Drive
-3.354496,-1.390475,1.561324,0.395470,0.841159,-0.011772,1.242791,0.191885,-0.733617,1.722439,1.590582,0.396714,0.528873,0.376003,-0.380793,-1.755523,-2.090057,-1.930851,-0.658012,1.162514,1.183864,0.325045,-0.876844,-1.166212,-0.182156,-0.141622,-0.138623,0.070986,0.105697,0.072758,-0.359465,-0.228173,0.180278,0.459135,0.357254,0.283286,-0.249727,-0.252742,-0.269261,-0.255298,-0.238236,-0.212315,-0.238822,-0.191990,-0.041073,-0.131456,0.107934,0.126671,1.208613,0.079311,-0.578941,-0.098892,-0.111318,-0.272740,-0.570185,0.715057,1.062090,-1.259740,-1.283292,-1.285204,-1.261709,0.083865,0.083677,-0.083603,-0.085370,Drive
0.754168,-0.316694,3.753948,2.960018,4.311940,3.527205,3.943211,3.074250,-0.733617,0.246063,3.726916,2.951858,0.417195,0.463493,0.140533,-0.377670,-0.628464,-0.730375,-0.530861,1.615548,3.314106,3.329240,2.492585,-2.552323,-0.104032,-0.345159,-0.708565,-0.425314,0.377791,0.627392,2.334276,0.710561,-2.779503,-3.543405,-2.041580,-1.444053,2.562048,4.963179,3.101623,2.948992,4.490375,-0.036236,5.211880,5.394894,0.563136,3.453787,4.225643,4.901536,-0.698967,-0.634191,0.674974,-0.498095,-0.548551,0.336847,0.848469,-1.058258,-1.293131,-1.201570,-1.203372,-1.205112,-1.203464,0.124350,0.110460,-0.126798,-0.109796,Drive
3.667467,1.517273,3.102638,2.952357,3.041330,3.511527,2.890574,3.089999,-1.320511,0.246063,3.113530,2.948364,-4.855797,-4.252119,-1.984430,2.034047,3.319368,1.879807,-0.492543,-1.100781,-0.276838,-0.059311,0.725670,2.003723,5.235577,5.397109,5.063329,-4.183141,-5.280169,-5.298518,-0.813707,3.989774,4.276361,-2.691139,-3.809173,-4.482018,4.647566,2.120495,4.359284,4.480108,2.966435,5.398925,1.495459,0.636775,3.287720,1.721510,0.848940,2.138653,-1.166751,-0.812531,1.461371,-0.395449,-0.457857,0.068630,-0.547137,-0.461127,0.197028,-1.165702,-1.147647,-1.149766,-1.166478,0.215341,0.041609,-0.213700,-0.057846,Drive
-0.072184,-0.772664,0.014688,1.589087,-0.226578,1.208943,0.148609,1.573089,-1.320511,0.246063,0.010262,1.583289,-0.543940,-1.481257,-0.414591,1.856686,1.895661,0.241686,-2.603283,-3.381626,0.266954,2.071157,2.662969,-1.062391,0.089451,0.374435,1.282753,1.716659,0.555809,0.846775,4.340001,3.103255,0.876055,-2.706352,-3.020418,-2.460543,-0.276685,-0.249223,-0.242904,-0.209221,-0.215903,-0.020268,-0.219799,-0.206944,-0.437239,-0.429035,-0.370143,-0.161216,-1.002592,0.984157,-1.138549,0.872528,0.858802,-1.357141,-1.444585,1.245414,1.192050,-0.986492,-0.991256,-0.991812,-0.987292,0.098684,0.121136,-0.103762,-0.123820,Drive
-0.438847,-2.369880,0.085490,1.273581,-0.202641,0.814077,0.295713,0.957537,-0.146723,-0.246063,0.081905,1.280144,-1.410967,0.360655,2.596683,2.624275,0.099800,-2.104260,-3.011741,-2.049082,0.399236,1.322306,2.369976,1.227787,-0.324630,0.046645,0.408003,-1.054584,-0.376335,0.079512,0.345065,0.299832,0.276788,0.142500,0.198578,0.246038,-0.279559,-0.243745,-0.265318,-0.235769,-0.279847,0.004645,-0.163211,0.040762,1.192630,0.518406,0.796213,0.142131,-1.330775,1.155600,-1.190956,1.031346,1.058624,-1.357164,-1.504308,0.912659,1.191260,-0.904730,-0.913643,-0.914564,-0.906758,0.170998,0.249639,-0.171472,-0.248173,Drive
-0.605788,1.064780,0.001978,0.046423,-0.230621,-0.228422,0.228995,0.250051,1.027064,-0.246063,0.001020,0.050035,-0.883819,-0.098405,3.604615,1.828995,-1.819932,-2.107565,0.271949,1.932042,0.544001,-0.513767,-0.762023,0.591495,-0.289215,-0.254205,0.029624,0.239120,0.074555,0.191995,0.253037,0.323658,-0.062083,-0.095513,0.253087,0.584177,-0.278160,-0.248030,-0.242542,-0.242128,-0.185199,-0.186157,-0.187336,-0.103968,0.240778,-0.082132,-0.193169,-0.346269,-1.246020,-0.186082,-0.218162,-0.316956,-0.341421,-0.106911,0.315712,0.351990,0.047020,-0.785658,-0.789884,-0.790863,-0.787109,0.210757,0.232834,-0.206096,-0.230131,Drive
-0.110320,0.210679,0.175528,0.469348,-0.168745,0.042226,0.381404,0.645183,1.613958,0.738188,0.170038,0.464450,1.137048,2.606340,0.517384,-2.659329,-1.969060,0.211704,1.908016,0.936264,-0.782362,-0.679798,0.408770,1.019015,-0.734552,-0.647104,-0.058810,1.751765,0.505651,0.073119,-0.566394,-0.074553,0.634671,0.222250,-0.067604,-0.053899,-0.272500,-0.246534,-0.261390,-0.187276,-0.182735,-0.149037,-0.193534,-0.002135,3.387665,3.415337,2.757531,0.053826,-0.807558,-0.021245,-0.433386,-0.206832,-0.210526,-0.080109,-0.102658,0.511648,0.595375,-0.694423,-0.689964,-0.691361,-0.695947,0.265068,0.257929,-0.255163,-0.254785,Drive
