mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.349831,-0.318491,-1.037296,-0.963842,-0.472073,-0.474457,-0.928926,-0.908470,0.394255,-0.571806,-0.672774,-0.728689,-0.266634,-0.257060,-0.242875,-0.228459,-0.222575,-0.226208,-0.233835,-0.244278,-0.251734,-0.252177,-0.247243,-0.240577,-0.163358,-0.160852,-0.153187,-0.150645,-0.152904,-0.158307,-0.162996,-0.165270,-0.167079,-0.169616,-0.172214,-0.174332,-0.276045,-0.335159,-0.319873,-0.523612,-0.693818,-0.815684,-0.595552,-0.555161,-0.554189,-0.601150,-0.430819,-0.356557,-0.558133,-0.375909,-0.150244,-0.948635,-0.539678,-0.437653,0.310000,-0.007997,-0.968075,-1.670447,-1.684173,-1.673157,-1.659223,-6.242605,-5.959720,6.286765,5.957471,Walk
0.349188,-0.318628,-1.038077,-0.967520,-0.472077,-0.474475,-0.929465,-0.910171,-0.236553,0.206322,-0.673150,-0.730520,-0.266633,-0.257065,-0.242880,-0.228461,-0.222574,-0.226204,-0.233831,-0.244278,-0.251736,-0.252180,-0.247245,-0.240577,-0.163233,-0.160772,-0.153165,-0.150648,-0.152910,-0.158309,-0.162995,-0.165266,-0.167075,-0.169611,-0.172209,-0.174328,-0.276045,-0.335159,-0.319859,-0.523605,-0.693874,-0.815972,-0.595545,-0.555160,-0.554197,-0.601219,-0.430846,-0.356562,-0.202920,-0.155942,-0.096638,-0.597122,-0.669405,-0.299001,-0.120756,-0.080617,-0.280820,-1.608392,-1.594538,-1.591550,-1.605054,-1.369013,-2.247920,1.219065,2.256617,Walk
0.349857,-0.319353,-1.040115,-0.966293,-0.472086,-0.474470,-0.931426,-0.908976,0.394255,0.465698,-0.673982,-0.730214,-0.266636,-0.257068,-0.242884,-0.228466,-0.222580,-0.226209,-0.233834,-0.244275,-0.251731,-0.252176,-0.247244,-0.240580,-0.163241,-0.160785,-0.153166,-0.150648,-0.152913,-0.158315,-0.163001,-0.165272,-0.167077,-0.169612,-0.172210,-0.174331,-0.276045,-0.335159,-0.319871,-0.523676,-0.693929,-0.815870,-0.595569,-0.555145,-0.554115,-0.601153,-0.430836,-0.356491,0.832110,0.526333,-0.536508,-0.117157,-0.037816,-0.374778,-0.342563,0.626769,0.560196,-1.523418,-1.524646,-1.523211,-1.522998,-0.643439,-0.608361,0.574716,0.598549,Walk
0.273917,-0.298155,-0.309454,-0.721454,-0.347889,-0.458579,-0.528422,-0.792618,0.709658,0.465698,-0.348306,-0.597179,-0.265879,-0.257802,-0.244417,-0.229969,-0.223486,-0.226584,-0.234058,-0.244557,-0.251975,-0.252278,-0.247216,-0.240479,-0.165092,-0.160756,-0.152394,-0.149834,-0.152358,-0.158053,-0.162915,-0.165396,-0.167208,-0.169670,-0.172175,-0.174197,-0.276036,-0.335137,-0.319700,-0.522366,-0.693297,-0.814299,-0.593851,-0.554309,-0.553562,-0.600352,-0.430072,-0.355167,1.193760,-0.856028,0.963103,-0.489698,-0.507571,-0.140344,-0.279693,0.081231,0.235927,-1.379711,-1.379971,-1.382295,-1.381417,0.174539,0.068856,-0.168639,-0.055000,Walk
-1.641000,1.803719,3.287388,2.793498,3.801422,3.019380,3.633620,3.302845,-1.498167,-0.831182,2.026505,2.114287,-0.270446,-0.258142,-0.241725,-0.226005,-0.219934,-0.224453,-0.233686,-0.245773,-0.254133,-0.254383,-0.248780,-0.253699,-0.158467,-0.157548,-0.150882,-0.148719,-0.151089,-0.156739,-0.161937,-0.164806,-0.167062,-0.169786,-0.172244,-0.167812,0.543679,1.204850,0.836606,0.098621,1.075281,0.895588,-0.112087,-0.449870,-0.387197,-0.461626,-0.332079,-0.272690,-2.035501,-0.425813,-0.857502,-0.544847,-0.668413,1.271164,1.095152,-1.365043,-1.081584,-1.328895,-1.325644,-1.327647,-1.330894,0.156705,0.166943,-0.155348,-0.167285,Walk
-3.824111,3.944834,0.720104,0.523214,0.239029,0.078107,0.467542,0.619524,-3.075186,-2.387438,3.462431,3.367001,3.314401,3.207470,3.177988,3.151260,3.130916,3.184750,3.346909,3.574660,3.788583,3.934807,4.003999,4.020814,4.673893,4.978149,5.087216,5.083437,5.014747,4.904415,4.788974,4.720830,4.718624,4.727123,4.676608,4.570768,4.303179,3.824389,-0.283208,-0.364705,-0.634083,-0.332905,0.196882,-0.277648,-0.410211,-0.549911,-0.419925,-0.317282,-4.010245,-1.226112,-1.196373,-1.164790,-1.376833,4.523589,4.629329,-3.718955,-3.561147,-1.283915,-1.283875,-1.284545,-1.284364,0.029090,-0.029764,-0.037932,0.027420,Walk
-4.079124,3.846372,0.512578,0.611645,0.081951,0.145227,0.395835,0.628811,-3.075186,-2.387438,3.692045,3.285830,4.255234,4.666195,5.030844,5.282029,5.396093,5.377293,5.241591,5.059845,4.918517,4.855930,4.858834,4.893968,3.802449,3.441413,3.212666,3.195195,3.347301,3.573789,3.785867,3.924577,3.992082,4.054208,4.169695,4.316582,4.499398,3.917887,0.043930,2.623326,2.778426,-0.229186,0.594720,0.398263,-0.221871,0.059115,-0.228380,-0.350645,-2.801671,-1.261036,-0.919813,-1.175262,-1.329605,3.775714,3.645167,-3.458979,-3.334518,-1.211441,-1.208705,-1.209454,-1.212204,0.072886,0.054932,-0.078764,-0.056483,Walk
-2.075228,1.928010,3.677121,3.356915,4.604165,4.141926,3.862037,3.453899,-2.444378,-1.609310,2.452953,2.414762,3.288550,2.843277,2.205575,1.602576,1.268101,1.228173,1.331129,1.398628,1.338334,1.167793,0.951995,0.728896,-2.383459,-2.317189,-2.421944,-2.455435,-2.384289,-2.259661,-2.123515,-1.979284,-1.810385,-1.625108,-1.478011,-1.414903,1.052116,2.698456,5.963390,5.136984,2.234281,2.775895,1.130070,-0.304181,-0.459807,-0.396522,-0.402515,-0.137855,-1.858564,-0.881938,-0.482782,-0.891734,-0.999061,1.464470,1.264101,-1.964785,-1.815651,-1.155991,-1.144690,-1.145904,-1.157009,0.137443,0.112021,-0.140007,-0.114957,Walk
-0.320029,-0.555354,1.648761,2.413974,1.181765,2.351224,1.506981,2.055619,-1.182764,-0.831182,0.663546,1.100152,-0.111795,-0.118508,-0.207178,-0.314984,-0.345811,-0.326798,-0.261406,-0.195543,-0.166320,-0.174295,-0.202087,-0.237200,-0.058754,-0.083240,-0.109399,-0.136952,-0.211453,-0.287137,-0.365353,-0.444672,-0.491959,-0.489659,-0.445215,-0.353052,0.078548,0.591756,1.784898,0.109289,-0.326718,3.508640,5.056460,4.611879,1.771619,0.884986,5.914802,6.187441,0.434497,-0.721355,-0.025280,-0.913529,-0.894180,0.205020,0.173703,-0.711841,-0.701726,-1.058487,-1.072518,-1.073711,-1.059541,0.147648,0.143278,-0.147212,-0.144408,Walk
0.149405,-0.825988,1.385216,0.499581,0.874382,0.060820,0.993526,0.258666,0.078851,-0.831182,0.397487,0.189327,-0.037471,-0.218173,-0.331612,-0.374322,-0.394731,-0.436135,-0.572702,-0.597130,-0.487165,-0.336936,-0.242969,-0.222960,-0.158129,-0.085548,-0.021961,0.011960,0.019051,0.011176,0.006384,-0.004714,-0.033180,-0.080757,-0.131062,-0.163293,-0.273134,-0.302584,-0.297564,-0.223699,0.070948,0.793527,-0.256287,0.906024,1.120665,0.784844,0.003825,0.092155,0.789420,-1.057539,1.313909,-0.242804,-0.021634,-0.362554,-0.140865,0.598390,0.242361,-0.999798,-1.009411,-1.010027,-1.000682,0.125193,0.147309,-0.128300,-0.150311,Walk
