mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-0.553582,-0.080777,-0.606306,-0.452876,-0.684163,-0.656828,-0.696335,-0.592110,0.691484,-1.669510,-0.602801,-0.455635,-0.495630,0.077858,0.190523,-0.171732,-0.229976,0.561040,0.691507,0.367696,-0.439939,-0.421000,-0.023457,0.304685,0.163244,0.211666,0.141845,0.156864,0.014220,-0.149201,-0.166316,0.143077,0.442307,0.049372,-0.261208,-0.241878,-0.756440,-0.736470,-0.504514,-0.362898,-0.375665,-0.440715,-0.437911,-0.477440,-0.508271,-0.503597,-0.601218,-0.602021,0.533884,-0.520360,0.412457,-0.559203,-0.523226,0.928700,0.213857,-0.577066,-0.038153,-1.637947,-1.672539,-1.631954,-1.620241,-3.667459,-3.594597,3.866499,3.669309,Drive
0.417412,-0.371059,-1.051386,-1.068582,-0.846229,-0.869836,-0.960565,-1.011745,-0.440035,0.516030,-1.051879,-1.066423,0.192735,-0.047603,0.179451,-0.020282,-0.078885,0.197874,0.374450,0.034160,-0.509703,-0.227888,0.261890,0.575391,0.340853,0.405804,0.191812,0.066685,-0.033661,-0.053061,-0.102502,0.155846,0.315293,-0.008654,-0.161841,-0.084843,-0.805545,-0.789337,-0.523643,-0.383286,-0.399700,-0.443281,-0.466228,-0.549456,-0.531736,-0.515562,-0.642684,-0.676000,0.029534,-0.643814,0.711223,-0.637335,-0.584885,1.138992,0.631056,-1.052317,-0.835725,-1.405528,-1.402413,-1.406557,-1.405295,-1.225924,-1.266112,0.707299,1.136214,Drive
0.367774,-0.390316,-1.137341,-1.073213,-0.864157,-0.870433,-1.040617,-1.006180,-1.571554,-0.030355,-1.137582,-1.070810,0.221219,-0.037991,0.181663,-0.036053,-0.088747,0.239884,0.440644,0.047711,-0.574076,-0.277755,0.218556,0.517279,0.359930,0.393167,0.164559,0.060393,-0.005409,-0.016164,-0.093505,0.156929,0.304696,-0.037663,-0.185710,-0.129790,-0.815224,-0.770789,-0.515762,-0.386627,-0.434981,-0.426924,-0.453337,-0.548344,-0.557520,-0.518716,-0.608758,-0.682819,-0.359117,-0.725917,1.197368,-0.635714,-0.656181,1.044379,1.830107,-1.348316,-1.797356,-1.234203,-1.225642,-1.235883,-1.235192,-0.158082,-0.539366,0.020653,0.452825,Drive
0.148751,-0.349322,-1.134966,-1.116963,-0.863720,-0.875324,-1.037528,-1.053927,-0.440035,-0.576740,-1.134035,-1.114407,0.209721,-0.041037,0.198011,-0.001111,-0.052331,0.235384,0.410967,0.028999,-0.561798,-0.264806,0.194197,0.468964,0.347795,0.411153,0.182927,0.066547,-0.019345,-0.040207,-0.116399,0.139860,0.317787,0.009486,-0.161729,-0.098093,-0.774031,-0.761068,-0.508995,-0.408974,-0.466711,-0.449346,-0.449280,-0.544446,-0.552397,-0.581944,-0.655567,-0.680609,-1.216120,-0.498978,0.366434,-0.496641,-0.514932,0.232225,0.036546,-0.047241,0.117683,-1.028460,-1.038762,-1.045863,-1.033292,-0.120307,0.043032,-0.000859,-0.066495,Drive
0.435651,-0.367072,-1.101046,-1.127146,-0.857115,-0.876270,-0.993749,-1.075139,1.257243,-1.123125,-1.101487,-1.124355,0.223528,-0.022877,0.179689,-0.046973,-0.096338,0.264159,0.472103,0.071572,-0.593107,-0.320187,0.184746,0.575762,0.360346,0.402646,0.176270,0.065585,-0.014055,-0.035644,-0.108659,0.149141,0.321910,-0.006005,-0.173917,-0.114389,-0.688202,-0.786158,-0.497591,-0.379562,-0.467446,-0.449729,-0.469454,-0.545684,-0.548140,-0.579907,-0.638353,-0.660007,1.118615,-0.879040,1.928487,-0.656649,-0.653881,1.637326,1.175407,-1.604420,-1.386669,-0.846497,-0.831671,-0.840202,-0.850177,0.170177,0.105192,-0.196776,-0.117830,Drive
0.633009,-0.362413,-1.151271,-1.124461,-0.866655,-0.876028,-1.059424,-1.073849,1.823002,-0.576740,-1.151439,-1.121743,0.160811,-0.029109,0.212731,-0.028885,-0.116134,0.240681,0.478782,0.080239,-0.597910,-0.311573,0.252969,0.608812,0.354540,0.404353,0.181220,0.068588,-0.014815,-0.037781,-0.111018,0.138219,0.296742,-0.009679,-0.162478,-0.090790,-0.721502,-0.739724,-0.513895,-0.409015,-0.463900,-0.436486,-0.460659,-0.545209,-0.562150,-0.583898,-0.655204,-0.681572,0.849867,-0.730512,1.056491,-0.653306,-0.638617,1.434046,0.874919,-1.478568,-1.181831,-0.666438,-0.652603,-0.659929,-0.671210,0.232035,0.266394,-0.239213,-0.266850,Drive
0.285846,-0.624786,-0.546765,-0.968449,-0.653681,-0.853271,-0.760848,-0.974804,-1.005794,-1.123125,-0.547854,-0.961627,0.636453,0.282732,0.241498,-0.150944,-0.146396,0.075942,0.321053,0.014893,-0.476718,-0.221397,0.299801,0.649058,0.386841,0.483148,0.242529,0.058798,-0.083219,-0.108914,-0.121161,0.177776,0.379299,0.017588,-0.180530,-0.139678,-0.777237,-0.784602,-0.486099,-0.396325,-0.448758,-0.444161,-0.459180,-0.529513,-0.506496,-0.559339,-0.648651,-0.685896,-0.340563,-0.670291,0.935640,-0.605745,-0.635350,0.857107,1.290541,-1.075654,-1.379801,-0.385911,-0.407974,-0.414905,-0.388951,0.317716,0.293477,-0.291614,-0.287763,Drive
-0.096681,-0.665387,0.258192,0.972696,-0.037739,0.855303,0.102228,0.754302,-1.005794,-0.576740,0.256526,0.954409,0.254107,0.010736,0.113992,-0.115500,-0.194749,0.258073,0.565317,0.223373,-0.453590,-0.321732,-0.047554,0.254591,0.240609,0.156635,-0.011840,0.375674,0.334702,0.199948,0.001172,0.286986,0.175880,-0.438142,-0.377494,-0.241811,1.965401,0.867691,0.046697,0.456623,0.909731,0.178576,-0.209678,-0.454505,-0.009578,1.731975,2.227843,2.050334,1.669572,0.119026,-0.674874,0.007932,0.009052,-0.743403,-0.770957,0.944351,1.040161,-0.259085,-0.200958,-0.207369,-0.263979,0.378115,0.399929,-0.333799,-0.386067,Drive
-2.582591,1.963618,1.204181,1.183723,1.171322,1.200074,0.915184,1.284411,1.823002,1.062415,1.213294,1.205742,-0.297340,3.278629,-3.287127,-2.920617,-1.758606,2.533160,-1.145932,-3.213157,0.305689,3.208038,2.062036,-1.638450,0.583585,-1.481474,-2.104974,-2.975392,0.198257,2.307830,3.753790,2.263022,1.531145,3.722370,3.244147,2.810520,0.634428,0.073840,-0.248840,-0.233962,-0.461608,-0.268203,-0.408393,-0.441040,0.110122,-0.518872,-0.504639,0.124182,0.957944,2.010566,-1.487040,2.047418,2.039001,-1.268966,-1.314601,0.344274,0.359620,-0.054794,-0.120819,-0.123066,-0.055933,0.276388,0.332779,-0.265527,-0.327048,Drive
-2.186522,-0.861475,2.025369,0.738691,2.645974,0.509455,2.101853,0.628828,0.125724,0.516030,2.027925,0.724662,1.337436,-1.115545,-0.914345,0.684762,2.167127,-0.192643,-1.696823,-1.291400,0.998868,1.708593,1.650058,-0.159877,0.235008,1.443535,1.076379,-0.539471,-2.318542,-0.175582,-0.555623,-0.840925,-1.108660,-0.408282,0.189628,-0.393950,2.230648,1.991714,3.662233,3.896719,3.653677,3.818492,2.579064,1.683844,1.651159,0.509443,1.376396,1.107178,-1.057800,-0.621144,0.711199,-0.573034,-0.582408,0.284893,0.522760,-0.500842,-0.581010,0.123290,0.139066,0.134980,0.120562,0.404316,0.413087,-0.351214,-0.398076,Drive
