x,y,z,timestamp,label
0.31057739257812506,-0.9491424560546875,0.0908050537109375,1456386744134.884,Drive
0.31585693359375006,-0.943023681640625,0.04684448242187501,1456386744237.296,Drive
0.3187103271484375,-0.930816650390625,0.031219482421875,1456386744338.307,Drive
0.31094360351562506,-0.9315643310546875,0.03302001953125,1456386744437.717,Drive
0.3296966552734375,-0.9651947021484375,0.059967041015625,1456386744539.408,Drive
0.302520751953125,-0.9457550048828124,0.028961181640625007,1456386744642.046,Drive
0.30841064453125006,-0.9534759521484376,0.0350189208984375,1456386744743.319,Drive
0.30549621582031256,-0.9524688720703125,0.03494262695312501,1456386744834.291,Drive
0.31483459472656244,-0.9401397705078125,0.04486083984375,1456386744991.216,Drive
0.3217926025390625,-0.9470214843750001,0.04309082031249999,1456386745106.452,Drive
0.29652404785156244,-0.9454956054687501,0.0425262451171875,1456386745218.111,Drive
0.30676269531249994,-0.96875,0.03503417968749999,1456386745320.391,Drive
0.29067993164062494,-0.9500427246093751,0.052215576171875,1456386745423.612,Drive
0.2844085693359375,-0.9391937255859375,0.07061767578125,1456386745526.761,Drive
0.32130432128906244,-0.9428253173828126,0.0782623291015625,1456386745631.234,Drive
0.3329925537109375,-0.9356231689453125,0.0618743896484375,1456386745730.898,Drive
0.31459045410156244,-0.93804931640625,0.0624542236328125,1456386745833.308,Drive
0.30973815917968744,-0.9398345947265626,0.0643310546875,1456386745934.079,Drive
0.29997253417968744,-0.9348602294921875,0.06213378906249999,1456386746036.489,Drive
0.339324951171875,-0.9427642822265624,0.0307464599609375,1456386746138.249,Drive
0.31889343261718744,-0.9403839111328124,0.03126525878906251,1456386746251.545,Drive
0.3170928955078125,-0.9461059570312499,0.027328491210937503,1456386746353.712,Drive
0.3083343505859375,-0.9477691650390625,0.03205871582031249,1456386746454.273,Drive
0.31446838378906244,-0.9613342285156249,0.029296875,1456386746609.934,Drive
0.3199005126953125,-0.944183349609375,0.03521728515625,1456386746718.491,Drive
0.30731201171875,-0.94488525390625,0.03298950195312501,1456386746862.263,Drive
0.30731201171875,-0.94488525390625,0.03298950195312501,1456386746862.263,Drive
0.318115234375,-0.9480438232421874,0.027374267578124993,1456386747133.949,Drive
0.30468749999999994,-0.9507141113281249,0.017318725585937503,1456386747227.788,Drive
0.30630493164062494,-0.9486083984375001,0.040802001953125,1456386747330.502,Drive
0.30813598632812494,-0.947601318359375,0.04867553710937501,1456386747433.036,Drive
0.31378173828124994,-0.9362945556640625,0.04676818847656249,1456386747535.903,Drive
0.31904602050781256,-0.948028564453125,0.0312957763671875,1456386747637.287,Drive
0.30850219726562494,-0.9507598876953125,0.022293090820312497,1456386747739.875,Drive
0.31619262695312494,-0.948974609375,0.027328491210937503,1456386747841.897,Drive
0.31095886230468756,-0.9447631835937501,0.0526275634765625,1456386747943.576,Drive
