mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.402378,-0.173452,-0.525219,-0.556021,-0.400584,-0.462364,-0.582692,-0.577260,-0.353965,1.819011,-0.526728,-0.547698,0.041285,0.128995,-0.021157,-0.064904,-0.011607,0.000130,0.004282,0.050732,0.088181,0.121782,0.123636,0.108694,0.579086,-0.055271,-0.124306,-0.100479,-0.047302,0.027310,0.125976,0.188500,0.198769,0.205648,0.223162,0.172076,-0.250176,-0.237503,-0.261965,-0.270402,-0.257265,-0.271096,-0.372483,-0.409536,-0.413041,-0.420134,-0.363959,-0.335950,-0.025321,-0.617372,0.266028,-0.114229,-0.134152,-0.555217,-0.101793,0.839968,0.431281,-1.701913,-1.693415,-1.682106,-1.681560,-5.570010,-5.737718,5.783104,5.951596,Run
0.588820,-0.152971,-0.494631,-0.589806,-0.396997,-0.465152,-0.509592,-0.561775,0.165184,0.581333,-0.485739,-0.579797,0.005392,0.087339,-0.046981,-0.062295,0.040865,0.045952,0.022322,0.005534,0.026052,0.115745,0.167982,0.157894,-0.170607,-0.159978,-0.142242,-0.086328,-0.028296,0.041170,0.121318,0.186994,0.207442,0.218772,0.225015,0.168563,-0.248186,-0.234581,-0.257712,-0.270925,-0.258647,-0.263770,-0.337453,-0.385637,-0.412014,-0.403217,-0.362580,-0.343924,-0.553481,-0.549451,0.031080,-0.282347,-0.376212,-0.193073,-0.246871,0.538980,0.630413,-1.567471,-1.574420,-1.574130,-1.566708,-2.414504,-2.363872,2.181304,2.013582,Run
1.096965,-0.326262,-0.252407,-0.473385,-0.350478,-0.452474,-0.191148,-0.423979,-1.392263,0.581333,-0.200137,-0.456573,0.058016,0.106980,-0.071051,-0.145221,-0.014183,0.065171,0.098444,0.105409,-0.031720,-0.072152,0.007037,0.139990,-0.134690,-0.113148,-0.124727,-0.090748,-0.044759,0.028172,0.123183,0.204562,0.227924,0.226211,0.198104,0.123689,-0.053970,-0.116182,-0.176263,-0.172838,-0.241537,-0.274633,-0.359673,-0.405833,-0.419819,-0.384197,-0.319814,-0.333105,-2.530107,-0.774715,-0.198111,-0.377377,-0.484541,1.602395,0.240737,-0.353118,0.706238,-1.513015,-1.505236,-1.505701,-1.514059,-1.025736,-0.915096,0.861728,0.744223,Run
0.931351,-0.241327,-0.247304,-0.468770,-0.349152,-0.451793,-0.200221,-0.419395,-1.392263,1.819011,-0.222826,-0.462958,0.078419,-0.016701,-0.315794,-0.708107,-0.575918,-0.250361,-0.213159,-0.187280,0.004485,0.217340,0.260733,0.181810,-0.031679,-0.117456,-0.145228,-0.121801,-0.050905,0.025716,0.111836,0.179620,0.198545,0.215925,0.229947,0.151340,-0.241844,-0.233980,-0.244432,-0.266199,-0.247511,-0.228237,-0.325610,-0.372047,-0.401727,-0.430760,-0.354586,-0.339886,-0.826432,-0.301666,-0.292293,-0.517224,-0.657021,0.620984,0.856076,-0.883566,-0.739926,-1.466015,-1.459284,-1.458748,-1.467016,-1.090508,-0.642835,0.853953,0.488858,Run
0.538792,-0.116234,-0.499530,-0.561371,-0.397606,-0.462854,-0.494684,-0.533041,-1.392263,1.406452,-0.495379,-0.553648,0.012480,0.108794,-0.013712,-0.008604,0.052093,0.034878,-0.000448,-0.019888,0.021110,0.125732,0.190151,0.193651,-0.151376,-0.142894,-0.132463,-0.079569,-0.021295,0.040535,0.111669,0.178772,0.209560,0.228523,0.224672,0.142652,-0.250021,-0.237531,-0.261070,-0.264568,-0.235510,-0.247230,-0.355693,-0.389628,-0.408698,-0.428292,-0.333436,-0.307318,-0.799072,-0.576306,0.207547,-0.153194,-0.193503,-0.519907,-0.279429,0.818341,0.639458,-1.379383,-1.375419,-1.375992,-1.380192,-0.418066,-0.446324,0.320539,0.331910,Run
0.394192,-0.134862,-0.487684,-0.590568,-0.396110,-0.465206,-0.479471,-0.557283,-0.353965,0.993893,-0.491330,-0.580885,0.048327,0.181080,0.018726,-0.071115,-0.112470,-0.077410,-0.075792,0.004557,0.151855,0.256179,0.260327,0.211330,-0.112299,-0.125415,-0.133188,-0.095000,-0.034700,0.040580,0.126902,0.192987,0.208319,0.210282,0.218060,0.168980,-0.250135,-0.237227,-0.259764,-0.271312,-0.259088,-0.270781,-0.329239,-0.361861,-0.383758,-0.375788,-0.348976,-0.329789,-0.468762,-0.292922,-0.188977,-0.528176,-0.510542,0.560610,0.524885,-0.515949,-0.501685,-1.276557,-1.291880,-1.291891,-1.277994,-0.452913,-0.122738,0.368249,0.071043,Run
0.224688,-0.058588,-0.412792,-0.564658,-0.384876,-0.463146,-0.346462,-0.522585,-0.873114,0.581333,-0.414956,-0.553089,-0.150561,-0.023676,-0.058629,0.021997,0.110094,0.057195,0.013032,-0.013540,0.054011,0.195541,0.265525,0.236367,-0.188564,-0.153866,-0.160915,-0.103689,-0.016797,0.068774,0.144005,0.200152,0.210248,0.211519,0.204181,0.134860,-0.248257,-0.235651,-0.252150,-0.257743,-0.253082,-0.240806,-0.359235,-0.406871,-0.394197,-0.362268,-0.302404,-0.301931,0.410077,-0.768641,0.470056,0.142818,0.123797,-0.936872,-0.712629,1.164615,0.839929,-1.200080,-1.197386,-1.198136,-1.201357,-0.092996,-0.081091,0.054028,0.041802,Run
0.191632,-0.102575,-0.445325,-0.521947,-0.390134,-0.458814,-0.408342,-0.484023,-0.873114,-1.068903,-0.442264,-0.516792,-0.035351,0.050742,-0.053678,-0.044379,0.017767,0.014195,0.006449,0.049341,0.084872,0.142780,0.190915,0.212764,-0.171237,-0.149660,-0.141012,-0.101293,-0.045030,0.027229,0.116608,0.189543,0.212775,0.230737,0.262379,0.193070,-0.244047,-0.231827,-0.247927,-0.247142,-0.250063,-0.257921,-0.343329,-0.400622,-0.416973,-0.429389,-0.369555,-0.342979,-1.270029,-0.490667,-0.098521,-0.355094,-0.466762,-0.007899,-0.370663,0.164670,0.649248,-1.135823,-1.120535,-1.121643,-1.137346,0.068541,0.028296,-0.087320,-0.052681,Run
0.353617,-0.145702,-0.559404,-0.546401,-0.403987,-0.461437,-0.577224,-0.521080,0.165184,-0.243785,-0.558749,-0.539815,0.006874,0.077636,-0.054664,-0.057068,0.048656,0.045116,0.019604,0.015305,0.041400,0.111198,0.149798,0.145658,-0.125960,-0.137419,-0.142320,-0.095935,-0.028969,0.046576,0.122666,0.184662,0.204774,0.221033,0.245341,0.180489,-0.250157,-0.237551,-0.261748,-0.268455,-0.249196,-0.265797,-0.372298,-0.404378,-0.402326,-0.408156,-0.350739,-0.331597,-0.467206,0.299389,-0.554463,-0.634574,-0.629261,1.150157,0.996003,-1.502520,-1.446870,-1.062989,-1.055307,-1.056435,-1.065114,0.115929,0.172110,-0.127913,-0.173405,Run
0.422493,-0.109261,-0.593067,-0.565190,-0.406712,-0.463192,-0.607779,-0.539530,0.165184,-0.656344,-0.590219,-0.556994,-0.011037,0.079889,-0.046804,-0.049838,0.055164,0.060261,0.046975,0.040116,0.026319,0.070495,0.102674,0.109729,-0.040065,-0.111390,-0.136876,-0.112439,-0.058786,0.020494,0.116995,0.197638,0.227736,0.239650,0.231900,0.144788,-0.250192,-0.237541,-0.261632,-0.271123,-0.260609,-0.269562,-0.368714,-0.406307,-0.422488,-0.416344,-0.359905,-0.326702,1.049899,-0.124970,-0.307264,-0.641420,-0.633845,1.988579,2.098802,-1.568911,-1.600784,-0.964146,-0.961737,-0.962686,-0.965574,0.124690,0.115067,-0.131755,-0.123731,Run
