mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.327789,0.478365,-0.304352,-0.103112,-0.294267,-0.204586,-0.289885,-0.008890,-0.912827,0.711618,-0.298787,-0.107719,0.537364,-0.382520,-0.739233,-0.431174,0.226429,0.690511,0.419307,-0.057041,-0.273191,-0.299901,-0.469968,-0.982635,-0.260665,-0.649275,-0.569591,0.182575,0.262212,0.132763,-0.189986,-0.149698,0.128085,0.351135,0.670616,0.679604,-0.099982,-0.187689,-0.280107,-0.212823,-0.429915,-0.061028,0.078264,-0.386391,-0.036401,0.263589,2.194746,0.107440,0.719495,-0.385788,-0.348932,-0.397697,-0.393920,0.075465,-0.210436,0.650218,1.103936,-1.683444,-1.673494,-1.667293,-1.673864,-5.469422,-6.151821,5.516126,6.184830,Run
0.096529,-0.251376,-0.438442,-0.250175,-0.337973,-0.245995,-0.420899,-0.387813,0.202851,0.711618,-0.452867,-0.276789,1.337917,0.940987,0.229324,-0.708880,-1.144010,-0.854990,0.045437,0.816027,1.063815,0.789803,0.220757,-0.525200,1.633018,0.591193,-0.376601,-0.660730,-0.307544,-0.071239,0.198528,0.327828,0.168486,-0.212297,-0.829192,-1.052342,-0.295212,-0.298336,-0.300320,-0.365099,-0.413015,-0.612292,-0.635080,-0.581882,-0.484185,-0.095450,-0.382029,-0.307172,1.439091,1.722080,-1.129052,-1.094042,-1.072644,1.796267,1.787022,-1.748403,-1.856844,-1.595550,-1.600320,-1.594963,-1.592131,-3.031083,-1.652428,2.951397,1.540028,Run
0.085888,-0.358201,-0.542616,-0.035132,-0.367569,-0.182886,-0.482964,-0.114113,-0.354988,0.171770,-0.538788,-0.063183,-0.389756,-0.272479,-0.135151,-0.086903,-0.136398,-0.108792,-0.037028,-0.096504,-0.218404,-0.167142,0.035731,0.239789,-0.328560,-0.222428,-0.300810,-0.286077,-0.084978,0.027872,0.124161,0.207546,0.196257,0.178880,0.172243,0.184845,-0.265296,-0.259831,-0.215856,-0.076018,-0.205541,-0.505769,-0.254706,-0.581172,-0.720432,-0.657534,-0.691320,-0.638970,-0.686805,2.197809,-1.397598,-1.056943,-1.140377,1.328334,1.375712,-2.083476,-1.895671,-1.519253,-1.506177,-1.506045,-1.520153,-0.542526,-0.286874,0.522575,0.294496,Run
0.335005,-1.078075,-0.329370,-0.143967,-0.302901,-0.216849,-0.365220,-0.120304,0.202851,-0.368078,-0.316136,-0.153400,0.537182,0.405843,0.530614,1.245912,1.942731,2.194938,1.577111,0.668120,0.151332,-0.082548,-0.237323,-0.237073,0.967188,0.876724,-0.366441,-1.193397,-0.542806,-0.103206,0.112347,0.101394,0.089438,0.166386,0.253646,-0.240726,-0.295520,-0.295706,-0.311114,-0.380033,-0.457178,-0.220420,-0.657058,-0.210278,1.097448,2.219323,0.447327,-0.724728,0.238933,0.903618,-0.840890,-0.990613,-0.874849,1.018855,1.899403,-0.617613,-1.084131,-1.427463,-1.458824,-1.456601,-1.425838,-0.916887,-0.499470,0.925197,0.485217,Run
0.236180,-0.114581,0.005727,-0.314098,-0.169011,-0.261633,-0.045885,-0.312549,-1.470666,0.171770,-0.072417,-0.338275,-1.007780,-0.970210,-0.054854,1.113067,1.346153,0.538030,-0.701143,-1.000866,-0.595433,-0.222283,-0.150046,-0.240228,-1.124890,-2.270248,-1.399591,0.650196,0.678938,0.265246,-0.070223,-0.250858,-0.029756,0.266651,0.652655,-0.017680,-0.079805,-0.193586,-0.253268,0.140071,0.033637,-0.518302,-0.242375,0.336426,1.562073,0.694163,-0.283322,-0.429790,0.014004,-1.269817,2.170141,2.341064,2.279794,-1.062037,-1.055354,0.013165,-0.049101,-1.360410,-1.354966,-1.355503,-1.360280,-0.098878,-0.185140,0.093519,0.186853,Run
0.273501,0.176394,0.199430,-0.057431,-0.073627,-0.190182,0.206810,0.142425,-1.470666,-0.368078,0.089808,-0.076340,-1.624703,0.192360,1.480887,1.299948,-0.470507,-2.417773,-2.814135,-1.697977,-0.621517,-0.148227,0.394855,1.512832,-0.056948,0.225749,0.282342,-0.127116,-0.243374,-0.218858,-0.144903,0.011110,0.094620,0.187225,0.622096,1.320942,-0.296167,-0.198201,-0.025879,0.021788,0.203121,-0.204333,-0.471129,-0.300673,-0.153914,-0.446742,-0.600978,-0.038069,-0.708769,0.043690,-0.087111,-0.213314,-0.106894,-0.929212,0.006475,1.166711,0.536017,-1.275881,-1.273049,-1.273656,-1.276947,-0.016238,0.047635,0.016402,-0.045569,Run
0.372189,-0.435358,-0.017515,-0.180357,-0.179570,-0.227280,-0.072221,-0.120409,-0.912827,-0.368078,-0.064208,-0.207515,-0.218249,-0.243131,-0.284817,-0.303997,-0.195492,-0.050053,0.013192,-0.012448,0.067809,0.312714,0.679143,0.772558,1.089570,0.168065,-0.373964,-0.287198,-0.039536,0.078192,0.183838,0.220805,0.131294,-0.007961,-0.364678,-0.862950,-0.240575,-0.219511,-0.194106,0.235594,0.983599,-0.298377,-0.649133,0.324940,0.502185,-0.498247,-0.598429,0.141176,-0.357450,-0.425471,0.332048,0.258864,0.219261,-0.751704,-0.733203,0.845510,0.676715,-1.220222,-1.217422,-1.218969,-1.221442,0.153529,0.100796,-0.155221,-0.102031,Run
0.194271,0.684186,-0.575148,-0.213374,-0.376031,-0.236343,-0.542122,-0.155927,-1.470666,-0.907926,-0.542976,-0.200043,-0.299908,-0.615827,-0.585951,-0.354795,0.050038,0.374385,0.371267,0.272516,0.349330,0.399714,0.254254,-0.155565,-0.380658,-0.372825,-0.394388,-0.165446,0.036164,0.100549,0.119964,0.094227,0.114871,0.240002,0.566495,0.787261,-0.268421,-0.277718,-0.308321,-0.335537,-0.078782,-0.507327,-0.563767,-0.539864,-0.677503,-0.670988,-0.445485,-0.655276,-0.364775,1.049369,-1.185126,-1.070532,-1.009575,1.307793,1.387080,-1.540577,-1.720532,-1.129202,-1.119430,-1.120363,-1.130703,0.120754,0.154418,-0.121782,-0.152296,Run
0.207936,0.393250,-0.680937,-0.270103,-0.400976,-0.251023,-0.598047,-0.324102,-0.354988,0.711618,-0.620653,-0.274102,-0.292767,-0.272540,-0.175719,0.140527,0.664187,1.091330,0.864132,0.171551,-0.299297,-0.479004,-0.493344,-0.228400,0.604609,0.822158,0.757052,-0.013384,-0.216783,-0.088778,0.161635,0.314343,0.176959,0.041897,-0.081080,0.201283,-0.284952,-0.288755,-0.305620,-0.350840,-0.397448,-0.441349,-0.550841,-0.504919,-0.468805,-0.540622,-0.833549,-0.764183,1.526169,0.625539,-0.802279,-0.871378,-0.864936,0.620442,0.808143,-0.247052,-0.305365,-1.057746,-1.074676,-1.075446,-1.058861,0.123668,0.144890,-0.125526,-0.144804,Run
0.078468,-0.645692,-0.675253,-0.565127,-0.399735,-0.309210,-0.603449,-0.724533,0.202851,1.791313,-0.646893,-0.584878,0.322694,0.353654,0.456396,0.392705,0.170420,-0.064047,-0.258778,-0.386472,-0.308250,-0.068755,0.159593,0.319487,-0.127852,-0.216698,-0.617690,-0.578286,-0.208335,0.018793,0.243996,0.350916,0.252194,0.164453,0.087438,0.018523,-0.296293,-0.297837,-0.292208,-0.316848,-0.496389,-0.305106,-0.135758,-0.506848,-0.569169,-0.649972,-0.790647,-0.406728,1.001825,-0.075758,0.223427,0.053769,0.099553,-0.718485,-0.451537,0.664845,0.493258,-0.963781,-0.970317,-0.971325,-0.964788,0.176458,0.156330,-0.176017,-0.154658,Run
