mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-0.452670,0.449228,0.431117,-0.860835,0.270232,-0.785532,0.585809,-0.697093,-0.583638,1.462830,0.206418,-0.906922,3.394827,1.428081,0.741839,-0.379146,-0.912996,-0.450252,0.758622,1.060942,0.213600,-1.122872,-1.972498,-1.391431,0.199157,0.333164,-0.054426,-0.290696,-0.446657,-0.469010,-0.547054,-0.126222,0.204280,0.448860,0.345297,0.270415,-0.335085,-0.445845,-0.479526,-0.112657,2.048951,1.437272,0.027671,-0.402072,-0.882548,-0.212269,-0.669290,-0.650073,-1.332440,-0.315537,0.319499,-0.153076,-0.251607,-0.627331,0.569582,0.571017,0.000014,-1.680136,-1.669798,-1.661534,-1.671909,-5.809231,-6.041209,5.843067,6.053679,Run
-0.248014,-0.648593,0.379140,-0.424596,0.215555,-0.480893,0.575040,-0.389830,-0.176018,0.112525,0.187545,-0.363850,-2.803698,-3.135194,-2.239165,0.101828,2.366887,3.087299,2.148961,0.058106,-1.981745,-3.190494,-2.938687,-0.976704,0.032108,0.027941,0.078042,0.060474,0.227266,0.368199,-0.241804,-0.367672,-0.124237,0.239504,0.736493,0.921117,-0.326253,-0.410270,-0.728771,-0.356935,-0.911758,-0.920185,0.129744,0.326923,-0.644519,-0.801774,-0.796863,0.015898,0.133881,0.072435,-0.429972,-0.797613,-0.667569,1.181534,0.570575,-1.064673,-0.901034,-1.599308,-1.590207,-1.585371,-1.596462,-2.406129,-1.919848,2.333292,1.904381,Run
-0.266654,-0.412722,0.196679,-0.158426,0.030488,-0.269346,0.346734,-0.184048,-0.176018,-0.787677,0.042743,-0.171822,-1.094497,-0.822972,-0.519162,-0.264686,0.082900,0.277513,0.248276,0.038613,-0.210439,0.016479,0.856034,1.617722,-0.069151,-0.051639,-0.010726,-0.056561,-0.070160,-0.061032,-0.272729,-0.346775,-0.302692,-0.257802,-0.105404,0.198521,-0.303137,-0.356500,-0.717705,-0.827774,-0.217419,0.822571,1.970434,1.081500,-0.577230,-0.133681,-0.387863,-0.881394,-1.221313,0.037067,-0.470218,-0.750873,-0.705247,0.363877,0.890757,-0.898585,-1.033429,-1.511060,-1.520750,-1.519771,-1.510786,-0.793642,-0.507130,0.782172,0.484367,Run
-0.442267,0.989064,0.673350,-0.747953,0.536499,-0.711715,0.667581,-0.734040,-0.176018,-0.337576,0.397856,-0.759261,-1.621420,-1.844540,-2.084373,-1.468606,-0.114928,0.975923,1.289532,0.686234,-0.360182,-0.987081,-0.773772,0.026751,0.512600,0.727032,1.511486,1.064189,0.242951,-0.451410,-0.464032,-0.825556,-0.942422,-1.188374,-0.958320,-0.170079,-0.332934,-0.457522,-0.223034,0.328744,1.180754,0.942042,0.227318,-0.877496,-0.045857,-0.198635,-0.517857,-0.228109,-0.513374,-0.814365,1.988909,1.763932,1.813178,-1.545612,-1.384232,1.294410,1.025961,-1.430323,-1.450914,-1.449812,-1.428740,-0.570563,-0.503173,0.567841,0.470400,Run
-0.517816,1.412967,-0.008381,-0.547058,-0.164734,-0.571688,-0.426205,-0.628177,0.231602,-0.337576,-0.144505,-0.495228,0.003482,-0.030844,-0.130242,-0.204675,-0.186611,-0.093938,0.011484,-0.031800,-0.104817,-0.131027,-0.065622,-0.024142,0.130060,0.008832,-0.125971,-0.231018,-0.305405,-0.236799,-0.118029,0.057277,0.097332,0.120727,0.092834,0.025240,-0.185021,-0.045579,1.017718,1.426249,1.316321,1.264231,-0.023852,-0.533255,-0.170684,-0.159414,-0.241628,-0.608067,-0.337535,-0.488253,0.131984,-0.255645,-0.123587,-0.648008,-0.056543,0.666594,0.309470,-1.382675,-1.354469,-1.355207,-1.382756,-0.061815,-0.177424,0.059016,0.171666,Run
-0.254231,-0.100182,-0.646905,-0.033951,-0.686076,-0.163738,-0.872126,-0.082372,1.046843,0.562627,-0.609160,-0.101115,-0.013847,-0.203807,-0.354374,-0.208259,0.156255,0.177449,-0.017048,-0.246532,-0.225094,0.001488,0.185912,0.113167,2.094281,1.375674,0.568158,-0.006859,-0.633006,-0.779767,-0.245705,0.238246,-0.053408,-0.640766,-1.419301,-0.533274,-0.195489,-0.148744,0.303333,0.078472,-0.074123,0.216953,0.039235,-0.223731,-0.447348,-0.448142,-0.792174,-0.811226,-0.545649,-0.081684,-0.515479,-0.670580,-0.648501,0.176452,0.403435,-0.879216,-0.953053,-1.276058,-1.289028,-1.290062,-1.276712,0.027433,0.010308,-0.024689,-0.013858,Run
2.075506,-1.528143,2.143407,0.715897,2.556853,0.562476,2.428420,0.727399,-0.176018,0.562627,2.183820,0.881206,-0.745251,0.227564,1.652954,3.560716,3.971963,3.751669,3.490916,3.588664,3.959080,3.972872,2.175133,-1.199516,2.771002,3.412724,2.845898,2.435573,1.409485,-0.284797,-2.561536,-2.783447,-2.148000,-0.633474,1.971902,3.295357,0.253601,0.642603,1.360675,0.890410,0.985131,2.645561,0.954647,-0.557113,0.170852,1.188240,-0.699687,-0.100663,-0.744846,-0.767359,0.726682,0.437407,0.351389,-0.744644,-1.068250,1.219953,1.420781,-1.187061,-1.200615,-1.201526,-1.187339,0.064229,0.017310,-0.060321,-0.018266,Run
3.652061,-2.626408,2.335239,0.490338,2.871718,0.327788,2.607256,0.587262,-2.214120,-1.687880,3.071843,1.108031,-0.064039,0.184121,0.230781,0.052603,-0.309278,-0.696609,-1.093066,-1.277592,-1.068596,-0.584036,0.109709,0.509902,0.048186,-0.000346,-0.038769,-0.093351,-0.157942,-0.110403,-0.011832,0.086729,0.209807,0.575099,0.827621,0.504308,5.394392,4.827060,-0.403218,1.077807,0.083033,0.701410,1.556804,0.579325,-0.051985,0.211706,1.181648,0.147477,-2.260250,-1.123832,0.362013,0.231076,0.195739,1.004614,0.580920,0.690944,1.202395,-1.138006,-1.133628,-1.135320,-1.139584,0.184151,0.175131,-0.183870,-0.175237,Run
1.051092,-1.176563,1.074600,-0.709458,1.019047,-0.685742,1.088113,-0.430194,-0.583638,-0.787677,1.041084,-0.448115,-0.019584,-1.737919,-2.759796,-2.520921,-1.602943,-1.172793,-1.274639,-1.652313,-2.050119,-2.362752,-2.422737,-1.844828,-0.054731,-0.002651,-0.002558,-0.007468,0.084067,0.179551,0.145187,0.036984,-0.104061,-0.236754,-0.428941,-0.331677,-0.179706,-0.171645,0.223894,-0.116440,-0.907320,-0.724754,-0.526563,-0.750974,-0.798528,-0.566783,-0.637017,-0.526983,0.604896,-0.772616,0.675418,0.331252,0.307528,-0.727818,-0.905488,1.222049,1.296856,-1.081947,-1.083420,-1.084681,-1.083345,0.164211,0.177542,-0.167270,-0.179560,Run
-0.703508,0.392040,-1.012688,-2.137964,-0.925706,-1.376917,-0.957222,-1.908033,0.231602,1.462830,-0.946597,-2.107015,0.051139,0.014801,-0.022178,-0.075833,-0.127031,-0.150562,0.039644,0.080375,-0.002160,-0.066897,-0.066697,-0.201924,0.093306,0.020051,-0.098555,-0.156243,-0.182633,-0.095652,0.013442,-0.092940,-0.173791,-0.076688,0.085529,0.004963,-0.335316,-0.450958,-0.458170,-0.422250,-0.660958,-0.037018,0.493377,0.062150,-0.315996,-0.126329,-0.714648,-0.610533,-0.240146,-0.903803,2.729173,2.703818,2.787828,-1.676286,-1.555741,1.069213,0.819865,-0.965996,-0.969051,-0.970564,-0.967205,0.206855,0.183229,-0.205706,-0.182735,Run
