mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.392378,1.511219,0.110031,2.753921,-0.069901,3.217909,0.332625,2.791449,0.427143,-0.451904,0.106434,2.719878,-0.587390,0.671579,0.640885,-0.315130,-1.193222,-1.355096,-0.741990,0.164844,0.842391,1.078763,0.231169,-0.673591,-2.984119,-2.996018,-1.397749,1.925928,2.456078,2.714186,0.917005,-1.261145,-1.196840,-0.064523,1.550920,2.667567,0.103860,0.137375,-0.278019,0.169833,-0.047633,-0.765885,-0.306292,0.595548,-0.157012,-0.549709,-0.793080,-0.629430,-0.191196,1.344879,-1.123041,-0.700932,-0.754096,0.718036,0.749123,-1.466411,-1.432587,-1.673457,-1.656854,-1.647863,-1.664438,-5.854859,-6.269733,5.915305,6.316774,Train
-0.747531,-0.478013,-0.218484,2.610631,-0.307981,2.987830,-0.156551,2.456766,-0.598000,0.717729,-0.251070,2.531557,0.177597,0.423471,0.387108,-0.192648,-1.107071,-1.097608,-0.459329,0.204484,0.636412,0.795112,0.222952,-0.387344,-1.059446,-0.811827,0.252774,0.469415,-1.613345,-2.624303,-2.432336,-1.199206,-0.179450,1.547494,3.257579,2.106911,-0.315311,-0.287578,-0.122224,-0.301393,-0.793324,-0.589838,0.187626,0.566389,-0.271892,-0.647925,-0.728305,-0.455062,0.951544,2.816534,-1.246629,-0.591672,-0.615975,0.889212,1.063520,-0.881232,-0.995596,-1.601818,-1.612004,-1.608059,-1.599975,-2.355853,-1.095497,2.214373,0.916985,Train
-0.545359,-0.981345,-0.901329,-0.635270,-0.694438,-0.602194,-0.942898,-0.533953,-0.598000,0.717729,-0.895656,-0.627307,0.148099,-0.012178,-0.237682,-0.469942,-0.455058,-0.214879,0.108544,0.319661,0.356969,0.235515,-0.069024,-0.182905,-0.495800,-0.361595,0.590641,1.489123,0.547578,-0.094586,-0.105549,0.158307,0.241492,0.362024,0.205596,-0.157190,-0.332993,-0.470789,-0.483408,-0.320249,0.008541,-0.187210,-0.421313,-0.575065,-0.615468,-0.296325,-0.344093,-0.460181,-1.138623,1.246549,-0.813334,-0.657768,-0.721869,0.609885,2.098041,-1.251307,-1.853205,-1.520856,-1.520554,-1.519851,-1.519608,-0.747040,-0.667971,0.732739,0.597419,Train
-0.131008,-0.782890,-0.888897,-0.569206,-0.688710,-0.560097,-0.841892,-0.535020,0.085429,-0.451904,-0.865915,-0.572102,0.538894,0.651257,0.581848,0.509859,0.367609,0.171529,0.129270,0.118876,0.052016,-0.161588,-0.413058,-0.378971,-0.517542,-1.822921,-3.255086,-2.864740,-0.513238,0.377267,0.542903,-0.222656,-0.662267,-1.028208,-0.610853,0.160228,-0.326931,-0.439670,-0.388898,-0.350340,-0.784757,-0.594575,-0.250189,-0.142470,-0.790107,-0.566970,-0.766060,-0.771974,-0.314765,-0.244081,0.015448,-0.116528,-0.116618,-0.453638,-0.515098,0.655036,0.780039,-1.432788,-1.427875,-1.427604,-1.431950,-0.386367,-0.370201,0.390829,0.336091,Train
0.313530,-0.767892,-0.118729,-0.343037,-0.239269,-0.406234,0.017705,-0.276367,-0.256286,-0.451904,-0.112442,-0.352097,-0.304242,-0.111111,0.162292,0.349178,0.196176,-0.189328,-0.473220,-0.422341,-0.064018,0.727417,1.413067,1.024133,-0.247994,-0.141083,-0.053825,0.215467,0.493249,0.504933,0.453541,0.008700,-0.198519,-0.392506,-0.278696,-0.032626,0.089990,0.602893,0.495198,-0.218165,-0.515744,-0.320157,-0.347195,-0.921942,-0.458022,0.512013,-0.482911,-0.455956,0.031291,-0.183056,-0.431372,-0.387224,-0.447223,-0.032041,-0.298555,0.078659,0.323886,-1.354564,-1.358551,-1.358910,-1.355428,-0.145196,-0.009084,0.145892,-0.001264,Train
-0.311955,-0.591891,-0.314622,-0.734750,-0.371245,-0.663157,-0.391465,-0.575894,0.085429,0.717729,-0.338293,-0.739626,3.229024,0.324431,-1.020253,-1.041953,-0.327956,0.516180,0.568570,0.285803,0.062558,-0.224968,-0.829388,-0.890292,-0.506447,0.259988,0.233039,-0.249310,-0.092678,-0.043224,0.201480,-0.088673,-0.296548,-0.386856,0.007463,0.296078,-0.332877,-0.456693,-0.410085,-0.250580,0.183650,-0.096134,-0.212587,-0.256249,-0.829823,-0.157137,-0.118247,-0.304841,-0.189090,-0.647015,0.543899,0.381719,0.423988,-1.012642,-1.058793,1.103027,1.235757,-1.292157,-1.290349,-1.291044,-1.292897,-0.009545,0.026647,0.004997,-0.037390,Train
-0.763546,-0.784926,0.581851,0.139659,0.331315,-0.027410,0.146458,-0.160765,0.085429,0.717729,0.502712,0.119523,0.093020,-0.118217,-0.339239,-0.283500,0.021966,0.181706,0.243561,0.212193,0.120876,-0.001512,-0.063037,-0.110664,-0.255262,-0.334888,-0.077353,0.579008,0.642201,0.247834,-0.546555,-0.603490,-0.238604,0.396426,0.687570,0.278797,-0.327286,-0.276542,0.235954,0.567790,2.271025,3.013639,1.197893,1.019214,3.523324,4.631794,4.309277,4.664198,-0.070530,-0.754893,0.691494,0.538645,0.528953,-1.117203,-0.940682,1.141759,0.987453,-1.197785,-1.203366,-1.205214,-1.198946,0.179024,0.108748,-0.176488,-0.109743,Train
0.963678,2.630664,2.669376,1.817371,2.945172,1.823636,2.672623,1.308623,-0.256286,-0.451904,2.529063,1.906826,-2.916395,-1.236811,1.603046,5.434129,4.870920,1.711266,-2.127878,-4.789346,-5.353513,-3.462956,1.499816,3.628313,-0.012218,-0.063273,-0.225778,-1.321222,-2.500963,-2.214798,0.249965,4.216459,5.072676,4.201265,-1.263586,-3.390181,-0.175302,0.137538,-0.255678,-0.476346,-0.139175,-0.305046,1.665779,0.506634,0.858119,-0.153708,-0.670961,-0.789963,-0.423940,-0.829243,0.470050,0.346304,0.309104,-0.939264,-0.954815,1.113492,1.163303,-1.115230,-1.122052,-1.122674,-1.115684,0.068719,0.076863,-0.065095,-0.080918,Train
1.728916,2.393487,2.100101,1.348670,2.096683,1.222969,1.788854,0.532351,0.427143,0.132913,2.083432,1.438862,-0.226657,-0.129790,-0.349863,-0.183514,0.051925,0.183152,0.245185,0.135036,0.032317,-0.186531,-0.381015,-0.179558,0.030776,0.234517,-0.403425,-0.148474,0.370188,0.514938,0.049362,0.023584,-0.433295,-1.199712,-1.502346,-0.585956,1.523789,3.082961,0.902656,0.384928,1.860595,3.136558,4.861154,4.505870,0.486394,0.356810,0.659372,-0.242092,-0.808700,-0.443011,-0.281959,-0.291503,-0.320637,-0.363674,-0.101094,0.540230,0.533197,-1.070000,-1.055470,-1.057164,-1.071140,0.207249,0.149889,-0.206277,-0.150000,Train
-0.228886,0.294757,-0.801997,-0.561927,-0.647320,-0.555380,-0.845286,-0.861409,2.135713,1.302545,-0.791585,-0.561465,0.073602,-0.116517,-0.384805,-0.350305,0.126777,0.261713,0.344099,0.351280,0.217945,-0.099985,-0.306936,-0.184645,0.032514,-0.070174,0.461671,0.766275,0.430606,-0.011660,-0.302559,-0.267565,-0.116161,0.109707,0.289251,0.128671,-0.331095,-0.469493,-0.411629,-0.370524,-0.611681,-0.259315,-0.348892,-0.384857,1.354688,1.473571,1.906925,0.937972,-0.223497,0.753371,-0.624963,-0.635711,-0.589896,0.979799,0.790415,-1.089850,-0.998271,-0.979796,-0.978466,-0.979862,-0.981275,0.195131,0.189841,-0.193229,-0.185572,Train
