V, H 
-0.013007,-0.076498
0.094323,-0.095193
0.159303,-0.086100
0.104905,-0.047477
-0.080102,0.036529
-0.278429,0.192242
-0.343607,0.343503
-0.249227,0.341160
-0.102902,0.171339
-0.015445,-0.023469
-0.005107,-0.128809
-0.018916,-0.135487
-0.015690,-0.083114
-0.009052,-0.024044
-0.019355,-0.003910
0.001863,0.034697
-0.001698,0.007325
-0.001443,-0.002759
-0.004542,-0.001306
-0.002370,-0.000469
-0.000769,0.007476
0.009073,0.004558
0.010065,0.002472
0.006710,0.001293
-0.003884,-0.001396
0.025178,-0.000703
0.012360,-0.006458
0.009355,-0.007650
0.001289,-0.001689
-0.011659,0.006573
-0.060531,0.009828
-0.047342,0.006531
-0.029929,0.001547
-0.003480,-0.002593
0.030547,-0.004008
0.050205,-0.001478
0.039150,0.004232
0.013566,0.009798
0.003908,0.011420
0.016774,0.009274
0.036332,0.006976
0.051839,0.007011
0.056957,0.008325
0.042142,0.007170
0.012065,0.002731
-0.012238,0.000234
-0.010723,0.003186
0.018746,0.007503
0.045914,0.007803
0.042554,0.004065
0.031096,-0.000898
0.044006,-0.006130
0.067454,-0.012000
0.070197,-0.016930
0.047577,-0.017470
0.019678,-0.012587
0.005101,-0.005993
0.004487,-0.003120
0.007104,-0.004765
0.007479,-0.006354
0.014318,-0.007346
0.032314,-0.012974
0.045084,-0.023260
0.036927,-0.030673
0.010416,-0.029671
-0.003011,-0.006981
-0.027079,-0.000813
-0.033359,0.000843
-0.017118,-0.000608
0.019013,-0.000759
0.058544,0.001337
0.081511,0.001561
0.077433,-0.000903
0.056136,-0.000692
0.038966,0.003683
0.029633,0.006815
0.018932,0.005340
0.012260,0.001534
0.019575,-0.001324
0.034172,-0.001489
0.048205,0.001140
0.059400,0.004021
0.054867,0.004652
0.027021,0.003811
-0.003285,0.002991
-0.012042,0.001101
-0.002819,-0.001876
0.016886,-0.000734
0.049003,0.005284
0.071221,0.006842
0.062961,0.002828
0.017748,-0.001308
-0.014633,-0.000269
-0.017369,0.001258
-0.000799,0.000772
0.023845,-0.002952
0.017325,-0.003028
-0.010486,-0.001169
-0.025815,0.001119
-0.006261,0.001792
0.025238,0.001287
0.036139,0.001570
0.030977,0.002724
0.032709,0.003043
0.044496,0.002443
0.052465,0.004002
0.039560,0.003893
0.007528,0.000454
-0.020807,-0.003003
-0.024193,-0.001954
-0.002087,0.000610
0.028556,0.000432
0.048624,-0.002341
0.054104,-0.006002
0.045855,-0.007089
0.024078,-0.002211
0.008841,0.004904
0.024513,0.006998
0.061052,0.004527
0.079129,0.000871
0.059973,-0.010433
0.045018,-0.034665
0.099687,-0.050959
0.224271,-0.021717
0.316984,0.072251
0.250302,0.220895
0.015090,0.375512
-0.237581,0.441053
-0.357721,0.338798
-0.346475,0.092621
0.035603,0.122357
0.117306,0.004827
0.132537,0.010723
0.051790,0.035937
-0.097289,0.007992
-0.154760,0.053668
-0.107106,0.000588
-0.007901,-0.016781
0.060028,-0.003806
0.052808,0.008643
0.031108,0.081393
-0.009241,0.064738
-0.009083,0.026363
0.004632,-0.014488
0.005784,-0.034570
-0.000267,0.013377
0.022545,0.004711
0.050687,-0.015214
0.041211,-0.041254
-0.024307,-0.023085
-0.090137,0.074842
-0.086620,0.190385
-0.027563,0.236541
0.022473,0.204529
0.035740,0.142647
0.026563,0.108778
0.007043,0.145845
-0.031670,0.245603
-0.101588,0.344910
-0.187799,0.379696
-0.239482,0.339092
-0.215359,0.270509
-0.141619,0.235735
-0.089263,0.255795
-0.087847,0.297316
-0.017414,0.018493
-0.013094,0.003507
-0.006107,-0.015670
-0.004667,-0.016862
0.003962,-0.001064
0.019907,0.030088
0.032522,0.076193
0.039606,0.128380
0.037372,0.164502
0.023350,0.170051
-0.007137,-0.033098
-0.016939,-0.039644
-0.012066,-0.028245
0.002215,-0.000922
0.013370,0.026772
0.058062,0.102509
0.041295,0.096854
0.009054,0.062335
-0.023596,0.003841
-0.028086,-0.057404
0.001334,-0.105626
0.039923,-0.143756
0.064818,-0.177223
0.068303,-0.196681
0.048827,-0.197475
-0.008178,-0.009846
-0.018611,-0.008313
-0.003942,0.004459
0.015873,0.015853
0.015870,0.006471
0.013920,0.044364
-0.011061,0.020487
-0.019494,0.003571
-0.007449,-0.007673
0.012277,-0.011103
0.018761,0.000270
0.021789,0.011648
0.018961,0.020274
0.007398,0.014059
-0.015240,-0.010378
-0.039159,-0.054694
-0.034881,-0.057357
-0.011749,-0.031507
0.012043,0.007508
0.020705,0.036750
0.025442,0.021189
0.014504,0.013113
0.007087,0.001247
0.000609,-0.005809
-0.008447,-0.006908
-0.011908,-0.085824
-0.003935,-0.070892
0.007783,-0.046147
0.010597,-0.011507
0.003623,0.035936
-0.071388,-0.336441
-0.048420,-0.270387
0.012283,-0.176095
0.068368,-0.030109
0.032657,0.159337
-0.064888,0.317254
-0.105545,0.315046
-0.040791,0.102072
0.044451,-0.160577
0.041552,-0.268656
0.073426,-0.046890
0.005637,-0.003392
-0.011162,0.009167
-0.002606,0.003585
0.004797,-0.003435
0.002610,-0.003690
-0.003704,-0.002697
-0.007421,-0.001140
-0.003954,-0.000071
0.004530,0.000979
0.013850,-0.007074
0.011764,-0.003831
0.004490,-0.001071
-0.001575,0.000038
-0.005846,0.001493
-0.023084,0.009031
-0.018638,0.006718
-0.003324,-0.001340
0.011277,-0.007056
0.011139,-0.003058
0.015831,0.000624
0.004960,0.002414
-0.000016,-0.001706
-0.000720,-0.005098
-0.000827,-0.002408
0.009525,0.000535
0.005560,0.008801
0.001652,0.008362
-0.002735,0.001345
-0.004740,-0.006334
-0.019499,0.002792
-0.008246,0.000156
0.003347,-0.000078
0.008230,-0.000408
0.003399,-0.000525
-0.010020,-0.001515
-0.015708,-0.000755
-0.010326,-0.001659
0.002268,-0.001344
0.011761,0.000913
0.021054,0.005642
0.013380,0.006641
0.003070,0.006383
-0.004969,0.002506
-0.007755,-0.004808
-0.008693,-0.013871
0.000235,-0.013671
0.006962,-0.006637
0.005448,0.002576
-0.002502,0.007998
-0.006386,0.003893
-0.008209,0.006013
-0.004059,0.007519
0.001570,0.003100
0.005201,-0.006073
0.009388,-0.008055
0.005602,-0.003701
0.000161,0.002594
-0.002970,0.003752
-0.002874,0.000330
-0.006460,-0.001615
-0.001365,-0.002250
0.002889,-0.001395
0.003047,-0.000503
-0.000597,0.000992
-0.005913,0.003606
-0.004738,0.003557
0.000911,-0.000172
0.005327,-0.003669
0.003055,-0.002703
0.002542,-0.004100
-0.003911,0.002748
-0.004166,0.004473
0.000358,0.000129
0.003851,-0.003323
-0.011067,0.012533
-0.011350,0.007789
-0.008267,-0.001487
-0.001043,-0.006547
0.007736,-0.003210
0.022337,-0.009495
0.018199,-0.003717
0.004710,0.001472
-0.008228,0.003749
-0.010905,0.001012
-0.005564,-0.001706
0.003812,-0.001527
0.008400,0.001219
0.005342,0.002521
-0.003822,0.000511
-0.007722,-0.000764
-0.010810,-0.002509
-0.003449,-0.002791
0.006668,-0.001954
0.007687,0.001288
-0.010065,0.001495
-0.014430,0.003350
-0.007651,-0.000089
0.005049,-0.004932
0.011514,-0.003513
0.023490,0.015320
0.010368,0.020713
0.001179,0.013391
-0.001237,-0.002837
-0.003539,-0.015590
-0.018646,-0.022212
-0.013579,-0.011106
0.001126,-0.000418
0.011274,0.001834
0.006064,0.002309
-0.007349,0.008627
-0.007684,0.011051
0.000692,0.005381
0.004901,-0.002720
0.002963,-0.007134
0.008886,-0.002154
0.003304,0.000854
-0.002783,0.001915
-0.004877,-0.000252
-0.001151,-0.002211
-0.005692,-0.003987
0.000844,0.000285
0.005121,0.002123
0.003828,0.001013
-0.002368,-0.000656
-0.013532,0.010783
-0.014158,0.009341
-0.009967,0.009219
0.000751,0.004776
0.012276,-0.007058
0.034973,-0.022692
0.017927,-0.018033
-0.001670,-0.003563
-0.010488,0.007367
-0.007061,0.008788
0.001292,0.005441
0.009626,0.002864
0.019294,0.004279
0.031765,0.010230
0.041962,0.014080
0.050061,0.005190
0.026367,-0.000950
-0.003173,-0.003364
-0.019202,-0.001089
-0.013841,0.003287
-0.016883,-0.000420
0.011335,-0.011206
0.024618,-0.019247
0.012070,-0.010088
-0.015132,0.011708
-0.039700,0.013642
-0.031366,0.014895
-0.003354,0.004354
0.019732,-0.005710
0.018770,-0.008921
0.028601,-0.007444
0.000775,0.001414
-0.015221,0.006987
-0.013859,0.005603
0.002323,-0.001156
-0.002578,0.004215
0.015095,-0.007349
0.016712,-0.009950
0.004213,-0.002478
-0.012372,0.007156
-0.013401,0.007653
-0.013986,0.007160
-0.004690,0.001038
0.007053,-0.006087
0.010562,-0.005615
-0.003944,0.016715
-0.016939,0.023594
-0.017958,0.019145
-0.003107,0.002566
0.015421,-0.018108
0.024198,-0.016899
0.017186,-0.008206
0.003985,0.002950
-0.006673,0.001416
-0.010022,-0.002804
-0.015602,-0.019756
-0.002476,-0.004626
0.009712,0.001422
0.010688,0.000761
-0.001089,0.000908
-0.002070,0.002534
-0.011736,0.001498
-0.011432,0.000152
-0.003269,0.000886
0.008920,0.001037
0.028360,-0.011017
0.023486,-0.014877
0.004321,-0.007497
-0.015247,0.007956
-0.016441,0.013314
-0.010558,0.010083
0.011123,-0.003821
0.014120,-0.004783
0.000503,0.002999
-0.012531,0.006682
-0.018437,0.014822
-0.008729,-0.001427
0.001969,-0.013981
0.006430,-0.010652
0.003054,0.006019
-0.000750,0.015989
-0.002036,0.015848
0.001020,0.004557
0.004052,-0.006348
0.002721,-0.008798
-0.011326,0.003480
-0.021187,0.004505
-0.020118,0.000961
-0.003704,-0.001819
0.017827,-0.001958
0.040092,-0.014304
0.027678,-0.011688
0.001913,-0.003773
-0.017216,0.004991
-0.015530,0.007089
-0.008497,0.003008
0.009494,0.001363
0.014327,0.002874
0.006596,0.001140
-0.007849,-0.003079
-0.014522,-0.010571
-0.020936,-0.004785
-0.013626,-0.000491
0.002316,0.000989
0.015436,0.002016
0.015863,0.004484
0.005251,0.001958
-0.005802,-0.003000
-0.005785,-0.004977
0.001177,0.000039
0.002634,0.007370
0.003068,0.006481
0.002994,0.001218
0.002005,-0.001650
-0.001398,-0.001973
-0.000185,0.001214
-0.003741,-0.002416
-0.002809,-0.002759
0.000987,0.000717
0.003501,0.003072
0.002794,0.002223
-0.000670,-0.001285
-0.001906,-0.003075
-0.000566,-0.001588
0.000637,0.002105
-0.005259,0.001652
-0.001168,-0.000722
0.001103,-0.003151
-0.001169,-0.002153
-0.002034,0.001406
0.008500,-0.001532
0.012851,-0.001343
0.007467,-0.003088
-0.003502,-0.003328
-0.009593,0.000153
-0.002956,-0.010266
0.002930,-0.001026
0.005006,0.005244
0.002063,0.004010
-0.002497,-0.002226
-0.002647,0.008117
-0.007857,0.008197
-0.008876,0.006730
-0.001873,0.001200
0.007738,-0.005540
0.007339,-0.001635
0.003511,-0.003509
-0.001183,-0.002598
-0.003084,-0.000776
-0.001987,0.001845
-0.007023,0.009225
0.000880,0.010102
0.006453,0.006339
0.004088,-0.000961
-0.003303,-0.007436
-0.003732,-0.016820
-0.003112,-0.010905
-0.001155,-0.002341
-0.001641,0.004921
-0.000347,0.006894
0.014682,0.004553
0.018851,-0.003485
0.012361,-0.006748
-0.002487,-0.002942
-0.015340,0.004579
-0.032882,0.012223
-0.015109,0.007715
0.003898,-0.001108
0.010569,-0.005093
0.004827,-0.002219
0.005147,-0.004940
0.000491,-0.005923
0.000103,-0.006432
0.000209,-0.002135
-0.000352,0.004927
0.001034,0.010452
0.001723,0.008930
0.001199,0.001816
-0.001403,-0.005357
-0.002217,-0.006093
