V, H 
-0.018979,0.024522
-0.006542,-0.000351
-0.003796,-0.007809
-0.003566,-0.000601
0.003775,0.006541
0.016422,0.020800
0.010472,0.003458
-0.000828,-0.014089
-0.004828,-0.014085
-0.003505,0.003531
-0.020890,0.000401
-0.014816,0.006467
-0.005311,0.005149
0.003572,0.003027
0.008613,-0.001828
0.018927,0.005265
0.014790,-0.006262
0.009169,-0.008286
0.000174,0.000080
-0.010759,0.008268
-0.013374,0.006200
0.000359,-0.004757
0.022696,-0.013429
0.035775,-0.008549
0.029933,0.010471
0.019753,0.009733
0.004517,0.015973
-0.002998,0.006747
-0.003946,-0.006411
-0.000941,-0.010445
-0.014843,0.012026
-0.008149,0.013715
0.001725,0.007766
0.007448,-0.001102
0.004024,-0.008600
0.006297,0.001718
-0.003256,0.003054
-0.006172,0.002782
0.000415,-0.002351
0.006357,-0.004641
0.000710,-0.009435
-0.005876,-0.002410
-0.004444,-0.002360
0.003665,-0.006068
0.006857,-0.001866
-0.012719,0.000338
-0.020759,0.012896
-0.017021,0.012986
0.000476,0.002597
0.017861,-0.009890
0.031376,0.016056
0.019297,0.008631
0.008698,-0.001360
0.001978,-0.009490
-0.009850,-0.006404
-0.017539,-0.016094
-0.014031,0.000419
-0.002997,0.008799
0.004805,0.006628
0.007225,-0.003887
-0.003327,-0.029386
-0.008931,-0.020599
-0.011393,0.002049
-0.004010,0.016703
0.008294,0.009834
0.011174,0.015195
0.013589,0.004023
0.011674,0.002386
0.003583,0.001087
-0.009452,-0.003244
-0.011683,-0.014025
-0.012585,-0.010663
-0.006933,-0.008580
0.000986,-0.005125
0.008462,0.006098
0.016803,0.021364
0.008028,0.021095
-0.004290,0.007775
-0.008415,-0.006657
-0.002625,-0.012331
0.003147,0.000168
0.009037,0.004632
0.005968,0.006356
-0.000980,0.002205
-0.005735,-0.005769
-0.001666,-0.006984
-0.003865,0.002138
-0.005890,0.010270
-0.003842,0.005804
0.003880,-0.005284
-0.010407,0.017523
-0.013882,0.009261
-0.019339,-0.004319
-0.009580,-0.012631
0.014144,-0.005264
0.037759,-0.022482
0.029162,-0.004200
0.006419,0.007880
-0.010687,0.009650
-0.014159,-0.000003
0.011469,0.014191
0.011987,0.007331
0.006444,0.005764
-0.000252,0.002024
-0.006057,-0.005085
-0.014486,-0.029523
-0.017271,-0.026305
-0.010922,-0.013614
0.001822,0.004270
0.011327,0.018118
0.013229,0.022004
0.012220,0.007265
0.003774,-0.007226
-0.006771,-0.009726
-0.007808,-0.001212
0.004660,0.015781
0.004140,0.020935
-0.003778,0.012355
-0.004988,-0.002215
0.000484,-0.012052
0.004142,-0.019023
0.014080,-0.024507
0.042966,-0.016402
0.081860,0.011122
0.095734,0.037744
0.066183,0.035812
0.014279,0.017125
-0.010522,-0.000124
-0.005687,-0.004907
0.002654,-0.004392
-0.002304,0.005673
-0.014307,-0.000509
-0.024225,-0.003800
-0.017241,-0.001631
0.012624,0.002347
0.020694,-0.002146
0.022928,-0.001716
0.003017,0.000886
-0.010324,0.002991
-0.008522,0.000979
0.003590,-0.008367
-0.003130,-0.007384
-0.009646,0.001976
-0.007941,0.011180
0.003268,0.006782
0.008937,0.014666
0.016154,-0.002525
0.012461,-0.002282
0.000282,0.007367
-0.013262,0.006641
-0.005746,0.017862
0.003021,-0.001013
0.005879,-0.009630
-0.001821,-0.004772
-0.007457,0.004736
-0.018523,-0.009895
-0.001033,-0.004185
0.011257,0.005714
0.009777,0.010426
-0.001878,0.000995
0.009373,-0.011034
-0.007144,-0.013754
-0.016057,-0.004825
-0.010337,0.003894
0.007636,0.006215
0.017221,-0.006544
0.023984,0.002561
0.013853,0.011949
-0.007058,0.008296
-0.019615,-0.006324
-0.011164,-0.016483
0.008692,-0.016288
0.027000,-0.012725
0.042444,-0.010762
0.052214,-0.010407
0.030007,0.002822
0.020734,-0.005519
0.007578,-0.009787
-0.006506,-0.001124
-0.013558,0.009108
-0.008248,0.007322
0.002715,0.001476
0.008496,0.003059
0.007246,0.012180
0.007441,0.020806
0.016808,0.025227
0.020373,0.010640
0.005689,-0.004328
-0.015867,-0.011100
-0.016405,-0.005663
0.006210,0.010451
0.027290,0.024920
0.030136,0.024623
0.018141,0.009530
0.003548,-0.010593
0.014428,-0.020048
0.005752,-0.014445
-0.004527,0.004313
-0.010442,0.015567
-0.003681,0.006653
0.006029,-0.010282
0.017129,-0.022312
0.011858,-0.020248
-0.003978,-0.004261
-0.014112,0.017152
-0.001337,0.037477
0.003328,0.030002
-0.002216,0.004347
-0.009344,-0.019332
-0.004061,-0.019513
0.012292,0.004495
0.029891,0.035564
0.048663,0.050948
0.068767,0.037959
0.070918,0.011966
0.041062,-0.026931
0.001959,-0.012644
-0.014258,0.011709
-0.007520,0.022622
0.004674,0.004504
0.015145,-0.026192
0.022963,-0.032650
0.025996,-0.006191
0.030917,0.021342
0.045177,0.020859
0.059968,-0.001886
0.064488,-0.023422
0.060867,-0.028369
0.050355,-0.016101
0.029110,-0.000780
-0.005417,-0.000554
-0.006157,-0.010281
0.010254,-0.013147
0.018600,-0.002460
0.002333,0.010697
-0.020219,0.038891
-0.030638,0.028313
-0.015362,0.003492
0.009339,-0.018478
0.021041,-0.016763
0.015620,0.003435
0.011825,0.018826
0.022444,0.017007
0.036374,0.002253
0.038522,-0.013178
0.029810,-0.030315
0.012534,-0.020828
-0.001733,-0.001488
-0.007100,0.013261
-0.004381,0.010449
-0.008721,-0.000209
-0.005373,0.000143
-0.002762,0.010020
0.000269,0.006569
0.002682,-0.008113
0.011659,-0.030758
0.016600,-0.010538
0.017331,0.011300
0.003554,0.015240
-0.016931,0.000405
-0.026057,-0.014448
-0.006693,-0.017254
0.013000,-0.006556
0.012871,0.005460
-0.002351,0.009768
-0.013077,0.016333
-0.015734,0.016009
-0.005957,0.014827
0.005414,0.005401
0.009323,-0.011381
-0.006651,-0.013396
-0.011468,-0.016391
-0.012575,-0.011012
-0.002921,-0.001495
