V, H 
-0.113029,0.021905
-0.047220,-0.009668
-0.012912,-0.022278
0.002183,-0.008411
0.018223,0.017533
0.027166,0.039536
0.050334,0.011308
0.046133,-0.021392
-0.008907,-0.022646
-0.059764,0.005394
-0.027797,0.027336
0.052752,0.018544
0.078135,-0.005032
0.044783,-0.009842
0.036912,0.014135
0.069972,0.048066
0.078087,0.062657
0.043330,0.045284
0.023923,0.019905
0.046789,0.017541
0.106117,0.011003
0.077254,0.017631
0.016687,0.007092
-0.031193,-0.005415
-0.043244,-0.010154
-0.019503,-0.009154
0.030165,-0.001732
0.079872,0.009371
0.093696,0.008148
0.064479,-0.012516
0.008645,-0.057348
0.007392,-0.048155
0.019284,-0.014683
0.010628,0.015531
-0.012537,0.025669
-0.038402,0.051392
-0.028466,0.034961
0.000674,0.004552
0.023820,-0.020928
0.013030,-0.019436
-0.018105,0.001600
-0.009446,0.012245
0.014996,0.002900
0.013245,-0.007815
-0.007134,-0.005792
-0.017056,0.002488
-0.009189,0.000421
-0.010374,-0.001816
-0.011752,-0.001900
0.004271,-0.001722
0.044796,-0.011515
0.054294,0.003949
0.044168,0.013427
0.011507,0.006293
-0.037670,-0.007410
-0.075713,-0.009918
-0.074498,-0.012239
-0.045718,-0.010382
0.001806,-0.007352
0.050542,0.002133
0.067868,0.027840
0.053433,0.059748
0.041417,0.073275
0.046639,0.062993
0.055577,0.046509
0.041737,-0.042428
0.033085,-0.027688
0.014206,-0.004403
-0.008033,0.014515
-0.021204,0.017439
-0.018054,0.000138
0.002084,-0.026568
0.028024,-0.047417
0.034638,-0.054631
0.011283,-0.049419
0.007587,-0.028488
-0.021404,-0.013231
-0.041686,0.000128
-0.032003,0.006468
0.023501,0.006505
0.035854,0.017779
0.017695,0.007359
-0.024291,-0.000508
-0.014760,-0.006464
0.021248,-0.008800
0.014037,-0.039504
-0.052137,0.000956
-0.071761,0.028879
-0.013320,0.018963
0.064345,-0.012930
0.087959,-0.008647
0.009391,-0.012443
-0.055146,-0.000171
-0.026865,0.013264
0.032643,0.008735
0.039978,-0.009386
0.009802,-0.019509
0.017202,-0.016444
0.087787,-0.013588
0.147472,-0.017250
0.122648,-0.015756
0.051298,-0.002148
0.020721,0.011322
0.043867,0.011038
0.055731,-0.002286
0.031396,-0.005309
-0.040847,-0.012947
-0.071076,-0.007432
-0.037326,0.003771
0.039414,0.008075
0.109835,0.008533
0.117079,0.020035
0.065111,0.036926
0.025837,0.035209
0.034875,0.014372
0.017450,-0.003174
0.015260,0.010253
0.011220,0.022565
0.009314,0.012095
-0.004958,-0.013187
-0.030836,-0.031726
-0.057137,-0.026266
-0.086061,0.001695
-0.108904,0.032251
-0.092772,0.048829
-0.044233,0.047802
-0.015641,0.030022
-0.013144,0.004981
0.012213,-0.007173
0.067385,0.000108
0.105596,0.015590
0.084472,0.027426
0.020476,0.027354
-0.044078,0.009786
-0.058132,-0.019591
-0.002737,-0.044975
0.081041,-0.051382
0.130627,-0.040845
0.133212,-0.028094
0.121487,-0.018001
0.091750,0.043946
0.091442,0.044872
0.078898,0.023515
0.017956,-0.010536
-0.074417,-0.030615
-0.113879,-0.027236
-0.068377,-0.015208
0.003098,-0.007359
0.041651,-0.002412
0.034395,0.003306
0.035680,0.013732
0.014839,0.007806
0.019159,-0.001143
0.019401,-0.004117
-0.007616,-0.001737
-0.070101,0.030386
-0.081076,0.025002
-0.044039,0.014538
0.018571,-0.000196
0.056008,-0.015726
0.050536,-0.023618
0.030926,-0.019313
0.017228,-0.009699
0.006324,-0.003265
0.000476,0.001408
-0.001581,0.010852
-0.005221,0.025353
-0.002830,0.040552
0.008240,0.052665
0.024463,0.052662
0.049662,0.032594
0.069378,0.003001
0.054801,-0.014215
0.015919,-0.011073
-0.008063,-0.003705
-0.016294,-0.011610
-0.030486,-0.027589
-0.028369,-0.021926
0.012507,0.016604
0.050924,0.055520
0.048151,0.055176
0.029723,0.021164
0.029802,-0.009187
