V, H 
-0.005466,0.000058
0.011969,0.002856
0.029414,-0.014521
0.026696,-0.020821
0.000855,-0.007147
-0.023870,0.014486
-0.033094,0.028004
-0.025372,0.029885
0.000117,0.029076
0.034436,0.033553
0.056762,0.043161
0.062096,0.025454
0.038172,0.016839
0.006158,-0.000595
-0.021151,-0.010073
-0.024708,-0.007026
0.001529,0.000855
0.030231,0.009416
0.032046,0.015366
0.013664,0.010840
0.008105,-0.004401
0.030780,-0.015719
0.059124,-0.008015
0.064603,0.013280
0.041682,0.025605
0.000280,0.021835
-0.044042,0.046224
-0.058908,0.049608
-0.033366,0.034287
0.010817,-0.007148
0.037129,-0.039661
0.044328,-0.037087
0.048388,-0.015310
0.041308,0.002877
0.022362,0.017808
0.007078,0.034485
0.009789,-0.005597
-0.001376,0.003622
-0.013029,0.013238
-0.017325,0.011959
0.000598,-0.005900
0.042039,0.003535
0.050978,0.005099
0.025595,0.017257
-0.011755,0.015020
-0.034513,-0.008497
-0.046995,-0.002023
-0.021266,-0.001608
0.006109,0.006585
0.016643,0.007318
0.006569,-0.000059
-0.032704,-0.008968
-0.029366,-0.019117
-0.005820,-0.016860
0.017073,-0.002588
0.019266,0.013662
0.031077,0.009257
0.000481,0.011648
-0.020668,0.002513
-0.018880,-0.010040
0.005087,-0.010407
0.025711,-0.017507
0.037176,0.001405
0.021042,0.007149
-0.009219,0.002013
-0.027701,-0.002898
-0.036767,0.017838
-0.017725,0.007332
-0.004298,-0.006980
0.001610,-0.013754
0.007076,-0.004009
0.013337,0.017411
0.018853,0.032129
0.020310,0.027881
0.012208,0.013879
-0.000827,0.004888
0.003670,-0.018045
0.009033,-0.014757
0.010154,-0.007974
0.002351,-0.000068
-0.007416,0.008304
-0.015516,0.025390
-0.015997,0.020037
-0.009204,0.002869
0.001323,-0.010306
0.010858,-0.009971
0.016024,-0.003063
0.007196,0.000717
-0.003816,-0.004250
-0.005883,-0.009342
-0.000772,-0.000861
0.002739,0.013893
0.001949,0.012062
0.000187,-0.005809
0.001885,-0.013810
0.001679,-0.002376
-0.001278,0.009622
-0.009133,0.010587
-0.008318,0.005088
0.001533,-0.002539
0.009662,-0.007980
-0.009061,-0.012976
-0.015171,-0.005597
-0.010450,-0.001483
0.002366,0.001612
0.012408,0.004589
0.032923,0.014490
0.015048,0.008410
-0.008767,0.008777
-0.017430,0.005990
-0.004456,-0.008215
-0.009293,-0.034385
0.001867,-0.015890
0.001788,0.010988
-0.001699,0.017162
-0.002119,0.002029
0.017606,0.005078
0.016613,-0.001156
0.004531,-0.000655
-0.009529,-0.001483
-0.009577,-0.002601
-0.007017,-0.019869
-0.004532,-0.004869
-0.004350,0.003473
-0.000276,0.003569
0.004416,0.001109
0.005958,0.024235
0.002521,0.015794
-0.003571,0.003501
-0.009705,-0.006081
-0.005284,-0.006806
-0.001608,-0.009147
0.016807,-0.014030
0.011260,-0.012520
-0.007005,0.000755
-0.013688,0.012211
-0.002130,0.002787
0.000079,0.001159
-0.005313,0.001902
-0.004046,0.001190
0.004940,-0.001483
0.010472,0.007125
-0.003010,0.007599
-0.009688,0.009142
-0.000249,0.006215
0.009411,-0.005856
0.032580,-0.011796
0.014776,-0.009785
-0.001569,-0.000646
-0.010242,0.002174
-0.008714,0.001660
-0.026230,-0.005647
-0.004991,0.000585
0.010091,0.002929
0.011140,0.002364
-0.000034,-0.000930
-0.001376,-0.015738
-0.012135,-0.014674
-0.010721,-0.008997
-0.000394,-0.004716
0.009709,0.002866
-0.009477,0.021753
-0.005379,0.046200
0.004555,0.040346
0.009773,0.001469
0.002418,-0.038032
0.018614,-0.021476
0.005617,-0.007865
-0.000756,0.007264
0.000328,0.007627
0.001192,0.000311
-0.010364,0.004948
-0.020483,-0.004421
-0.017624,-0.009645
0.001317,-0.005397
0.019017,0.004215
0.002931,-0.004817
-0.009196,0.003782
-0.010954,0.003696
-0.000213,-0.002697
0.009417,-0.005286
0.020219,-0.008945
0.014597,-0.000642
0.004826,0.000584
-0.004844,-0.004373
-0.009349,-0.002943
-0.005231,0.007374
0.007313,0.013720
0.022742,0.008877
0.032793,-0.000270
0.034759,-0.004478
0.014810,-0.012806
0.011531,-0.012093
0.007109,-0.008340
-0.000119,0.003220
-0.008048,0.012774
-0.008459,0.029018
0.000398,0.006994
0.014424,-0.007375
0.014653,-0.006143
-0.005840,0.000397
-0.015324,-0.018917
-0.010403,-0.010760
0.004440,-0.001866
0.008185,0.002100
0.000831,0.003690
0.001249,0.023491
0.004106,0.021237
0.004293,0.008521
-0.000415,-0.005695
-0.004017,-0.012409
-0.010116,-0.026381
-0.009788,-0.018693
-0.009874,-0.005926
-0.003718,0.004880
0.008372,0.009972
0.028562,0.029717
0.021846,0.021739
0.004614,0.006135
-0.010712,-0.008421
-0.012719,-0.013002
-0.001812,-0.024989
0.008135,-0.012384
0.008073,-0.000806
-0.000524,0.003647
-0.007638,0.003311
0.002275,0.004412
0.005177,0.011828
0.004328,0.014959
-0.002197,0.005283
-0.006385,-0.011830
-0.022608,-0.009504
-0.009140,-0.004481
0.006950,0.000994
0.016268,-0.000499
0.006810,-0.000574
-0.019198,0.010725
-0.041242,0.010609
-0.033470,0.000119
-0.001927,-0.010500
0.029802,-0.007881
0.028713,0.004531
0.028101,0.016320
0.014417,0.011001
-0.003713,-0.003246
-0.017077,-0.010949
-0.006352,-0.009186
-0.003711,-0.012468
0.003799,-0.010983
0.008826,-0.000420
0.002343,0.010508
-0.022642,0.008617
-0.026133,0.004382
-0.010471,-0.001179
0.011165,-0.003393
0.018079,-0.001884
0.023296,-0.014126
0.007394,-0.006825
-0.002710,0.001882
-0.003457,0.006250
-0.000206,0.003159
0.001367,0.011889
-0.001228,0.005659
0.000920,0.004676
0.004869,0.005625
0.002440,-0.000321
-0.002642,-0.014952
-0.009233,-0.026223
-0.004810,-0.018643
0.003827,0.002287
0.005654,0.019726
-0.009759,0.012540
-0.005472,-0.000301
-0.000422,-0.013710
-0.001031,-0.008190
-0.001142,0.007959
0.004979,0.004434
0.018730,0.003235
0.022163,0.004724
0.007673,0.003279
-0.016350,-0.004389
-0.016257,-0.002115
-0.013715,0.005254
-0.001374,0.011500
0.005925,0.008495
0.005543,-0.003654
-0.005738,0.000681
-0.002508,-0.012761
0.003757,-0.011096
0.004724,0.001554
-0.001035,0.010846
0.002541,0.000481
0.005659,-0.000652
0.010699,0.002299
0.008327,0.005843
-0.005228,0.001579
-0.039529,-0.003524
-0.035168,-0.007849
-0.008809,-0.002379
0.018038,0.003858
0.022037,0.005219
0.026153,-0.005939
0.004341,-0.011991
-0.007069,-0.011762
-0.007619,-0.001168
-0.000729,0.011381
-0.006428,0.019169
0.006767,0.009872
0.016190,-0.000879
0.015081,-0.004860
-0.002853,-0.002525
-0.011517,0.015428
-0.036373,0.006419
-0.027700,-0.006895
0.009864,-0.007925
  NaN,  NaN
