V, H 
0.026151,-0.014900
0.003234,-0.028736
-0.006914,-0.017756
-0.002036,0.008336
0.005322,0.022357
0.000394,0.015800
-0.013982,0.002365
-0.018772,-0.005709
-0.004787,-0.008269
0.013267,-0.007414
0.028379,0.011538
0.016822,0.008667
0.005815,0.001835
0.001060,-0.002667
-0.005288,-0.003883
-0.004056,-0.010548
-0.017581,-0.006560
-0.020022,0.003013
-0.007577,0.009242
0.013556,0.003011
0.031624,-0.008706
0.035857,-0.015234
0.027393,-0.020693
0.017985,-0.028914
0.013531,-0.031322
0.000934,-0.024312
-0.004466,-0.017996
-0.009234,-0.010249
-0.005866,0.002045
0.006424,0.013150
0.015292,0.040336
0.006194,0.025988
-0.006967,0.007406
-0.008199,-0.004949
0.000582,-0.011856
0.017071,-0.014390
0.016909,-0.014596
0.007208,-0.008218
-0.005182,0.000732
-0.010322,0.007982
0.011101,0.015222
0.012429,0.020065
0.009260,0.018930
0.000676,0.007033
-0.009478,-0.013599
-0.032338,-0.012095
-0.023293,-0.018650
-0.004840,-0.012591
0.010679,-0.000474
0.012416,0.012185
0.004662,0.018116
-0.001474,0.013237
-0.004432,-0.002354
-0.003184,-0.013132
0.003614,-0.006207
0.002792,-0.009657
-0.009856,-0.006323
-0.021661,-0.013244
-0.009369,-0.010933
0.016699,0.007245
0.040975,0.042878
0.022051,0.039458
-0.002074,0.018467
-0.012922,-0.007646
-0.008959,-0.024681
-0.003924,-0.026997
0.005887,-0.015454
0.009009,0.000674
0.002920,0.011313
-0.007282,0.008504
-0.024471,0.018448
-0.014674,0.004483
0.002706,-0.003179
0.015067,-0.004056
0.009656,-0.000792
-0.012897,-0.004894
-0.031096,-0.000101
-0.023571,0.004250
0.004148,0.004710
0.025738,-0.000593
0.031262,0.006526
0.014017,0.001166
-0.003341,-0.000177
-0.009979,0.000758
-0.005532,0.000865
0.000327,-0.003373
0.011170,-0.008721
0.014835,-0.010942
0.004492,-0.007848
-0.012425,0.003136
-0.009862,-0.007849
-0.001088,0.012479
0.005119,0.015504
0.002527,0.001709
-0.002341,-0.013504
-0.022200,-0.012166
-0.014600,0.000944
0.003753,0.020450
0.016854,0.025994
0.008361,-0.000574
0.017558,-0.009206
0.002782,-0.034661
0.002485,-0.019069
0.005787,0.011940
-0.000209,0.025407
-0.010244,0.027964
-0.009923,0.012495
0.000819,0.001756
0.008018,-0.004445
0.005199,-0.006620
-0.004113,-0.003186
-0.016431,0.003459
-0.029557,0.005177
-0.037046,-0.001405
-0.031491,-0.008789
-0.044977,0.001195
-0.023658,-0.000839
-0.005534,-0.002771
0.006377,-0.002213
0.011861,0.000991
0.022686,0.002782
0.015159,0.003421
0.004032,0.000064
-0.004301,-0.002344
-0.007205,-0.001227
-0.009338,0.012598
-0.008711,0.008886
-0.004501,-0.000741
0.002612,-0.007996
0.006903,-0.004704
0.018416,-0.000488
0.008166,0.004370
-0.003219,0.003111
-0.006858,0.000465
-0.000812,-0.002306
0.027698,0.009355
0.017309,0.006535
0.000125,0.002938
-0.009687,-0.003637
-0.008253,-0.006672
-0.009697,-0.001233
-0.001451,0.004645
-0.000487,-0.003250
-0.003073,-0.010956
-0.000129,-0.003324
0.004319,-0.000604
-0.000317,0.010861
-0.012211,0.010091
-0.012401,-0.001269
0.004479,-0.010742
0.020450,-0.008942
0.013765,-0.000199
-0.018511,0.008541
-0.052254,0.012486
-0.057331,0.002806
-0.053733,0.041920
-0.017960,0.014829
0.001357,-0.005992
0.002203,-0.014095
0.001720,-0.007183
0.012681,0.012441
0.028150,0.039036
0.035620,0.059375
0.031265,0.062368
0.015656,0.055092
0.019346,-0.012224
0.000641,0.000463
-0.010989,0.012006
-0.011880,0.009536
0.001450,-0.005060
-0.012881,-0.020930
-0.000832,-0.019618
-0.000802,-0.009567
-0.006405,0.001102
-0.003331,0.010460
0.011370,0.017624
0.023350,0.020310
0.021874,0.017406
0.011993,0.009781
0.002658,0.000868
0.005580,0.022021
-0.001144,0.015544
-0.003691,0.006739
0.000382,-0.003768
0.004039,-0.010259
-0.005779,-0.015882
-0.011433,-0.007505
-0.009395,0.000428
0.001164,0.002810
0.010582,0.001449
0.013389,-0.016129
0.002486,-0.009565
-0.005293,-0.003440
-0.002391,-0.000486
0.003445,0.003793
0.007100,0.015822
-0.002496,0.018588
-0.008430,0.016907
-0.000462,0.008660
0.008588,-0.010720
-0.005438,0.000668
-0.012127,-0.008849
-0.005014,-0.004015
0.006468,0.002136
0.008766,0.004824
