V, H 
0.081695,-0.017123
0.018672,-0.003294
-0.016672,0.000534
-0.019097,-0.001664
-0.001392,-0.000512
0.036133,0.014076
0.042805,0.015278
0.027075,0.007204
-0.005980,-0.002758
-0.031329,-0.007498
-0.026514,-0.006306
-0.020010,-0.016937
-0.018129,-0.022939
-0.008374,-0.009903
0.013226,0.015585
0.009402,0.020313
0.017227,0.022432
0.013932,0.011917
0.006278,-0.002123
-0.007117,-0.012773
-0.025644,0.007340
-0.045556,0.001450
-0.039103,-0.004874
-0.002926,-0.010497
0.036827,-0.005353
0.066136,-0.034059
0.051226,-0.001665
0.021983,0.015755
-0.006222,0.011587
-0.028714,-0.003758
-0.040701,0.012925
-0.027468,-0.005856
-0.002579,-0.018359
0.013268,-0.013833
0.012552,0.007562
-0.019966,0.018359
-0.019748,0.025947
-0.003165,0.016098
0.017548,0.000040
0.016844,-0.014877
0.028076,-0.003269
-0.004847,-0.009974
-0.017697,-0.007689
-0.009997,-0.000222
0.007889,0.006674
0.003844,0.000546
0.007429,0.006506
-0.003249,0.013171
-0.012889,0.009795
-0.006510,-0.006140
0.015219,-0.023332
0.037996,-0.034862
0.046200,-0.041268
0.037404,-0.040549
0.017574,-0.029866
-0.008044,-0.018660
-0.034763,-0.001580
-0.037329,0.005596
-0.006577,0.001367
0.032509,-0.003612
0.059718,-0.017967
0.037894,-0.012576
-0.003700,-0.005290
-0.029974,0.005199
-0.017817,0.011712
-0.000875,0.045070
0.019444,0.016738
0.020490,-0.011052
0.007088,-0.016914
-0.014937,-0.002476
-0.012922,-0.021419
-0.010224,-0.016019
0.008438,-0.016307
0.018486,-0.007239
0.003344,0.013028
-0.048788,0.029949
-0.050761,0.020779
-0.027720,-0.000734
0.004606,-0.011914
0.031087,-0.008470
0.043402,-0.006205
0.043004,0.002989
0.034910,0.008223
0.011083,0.005043
-0.029327,-0.004186
-0.032613,-0.006311
-0.031178,-0.003423
-0.010791,0.007559
0.005907,0.007418
0.014786,-0.004502
-0.010407,-0.002810
-0.004106,0.005745
0.001978,0.008500
0.006696,0.001503
0.004913,-0.006261
-0.007737,-0.005874
-0.030190,-0.005948
-0.041734,-0.003854
-0.022452,0.000525
0.024649,0.003800
0.069726,0.005476
0.083262,0.011614
0.063584,0.023637
0.032013,0.037549
0.003363,0.050825
0.003443,0.037773
-0.012916,0.029590
-0.020290,0.010933
-0.012449,-0.003607
0.011881,-0.012830
0.005990,0.009759
0.008442,-0.000317
0.001135,-0.004720
-0.001590,-0.005019
-0.002552,-0.000538
0.008497,-0.029586
0.005057,-0.017156
-0.000583,-0.007211
-0.003672,0.003981
-0.001308,0.012134
0.000863,0.026055
0.002246,0.015810
0.005815,0.009224
0.005304,0.004129
-0.003214,-0.006038
-0.010151,-0.023125
-0.006047,-0.041221
0.010012,-0.048381
0.040425,-0.039532
0.074807,-0.023625
0.065346,0.008086
0.032589,0.004845
-0.006639,-0.003841
-0.022821,-0.004262
-0.011386,0.002222
0.000862,-0.012263
0.002550,-0.017070
-0.006999,-0.008636
-0.003926,0.006546
0.005959,0.011126
0.016210,-0.014030
-0.000864,-0.011690
-0.014766,-0.002182
-0.010147,0.007994
0.008557,0.009231
0.024117,0.023770
0.013118,0.005915
-0.004709,-0.003638
-0.014809,-0.001710
-0.009218,0.001828
0.015618,-0.002395
0.052271,-0.009927
0.088861,-0.014109
0.116484,-0.021844
0.113217,-0.037256
0.082763,-0.072319
-0.015587,-0.053088
-0.071885,-0.018580
-0.042175,0.010309
0.036230,0.027103
0.093417,0.034257
0.095794,0.026885
0.069388,0.003662
0.054037,-0.019711
0.054467,-0.028683
0.058392,-0.028681
0.064716,-0.029075
0.072332,-0.027227
0.068477,-0.020979
0.048535,-0.018323
0.033182,-0.024421
0.038923,-0.031687
0.052617,-0.033354
0.063076,-0.033175
0.078903,-0.033296
0.097354,-0.030633
0.100125,-0.028310
0.081693,-0.030725
0.053805,-0.030157
0.033749,-0.019512
-0.012238,0.009080
0.003572,0.009930
0.013403,0.004821
0.007727,-0.001156
-0.005551,-0.006998
-0.009167,-0.014255
-0.016566,-0.005253
-0.010719,0.003050
0.002157,0.004440
0.010140,0.001754
0.005288,0.004819
0.011949,-0.003724
0.012485,-0.007023
0.001439,-0.000375
-0.010895,0.006432
0.000525,-0.001167
-0.000364,-0.004825
-0.003669,-0.001016
-0.004300,0.004941
0.000879,0.003052
0.000443,0.010718
0.006214,0.009605
0.011712,0.007639
0.012751,0.001086
-0.000982,-0.006287
-0.026590,-0.003507
-0.046452,-0.005932
-0.034900,-0.002945
0.001158,0.002708
0.035426,0.005509
0.026090,0.004768
0.010802,-0.005330
-0.005539,-0.010285
-0.006734,-0.005186
-0.000423,0.005481
0.019050,0.003493
0.015440,0.005758
0.007859,0.000004
-0.000530,-0.002870
-0.008443,0.000530
-0.028508,0.003125
-0.020579,-0.010359
0.005783,-0.014057
0.024370,-0.002027
0.010818,0.010368
0.011954,-0.011269
-0.011638,-0.006604
-0.017098,-0.001839
-0.005421,0.002682
0.012344,0.005100
0.003757,0.018877
0.004987,0.007931
0.004170,-0.001958
0.001004,-0.005811
-0.003833,-0.003639
-0.001328,-0.012893
-0.000982,-0.002266
-0.000454,0.008617
-0.000338,0.011431
0.000531,0.000471
0.006434,0.023948
0.005415,0.006527
0.000966,-0.004432
-0.005315,-0.006217
-0.006094,-0.001324
0.009378,-0.010912
0.022517,-0.002758
0.020550,0.004088
0.002220,0.002452
-0.019343,-0.002199
-0.038783,0.002933
-0.019380,0.002260
0.009090,-0.000256
0.015687,0.002394
0.000863,0.001890
-0.006260,-0.006288
0.009157,-0.008129
0.038810,0.001621
0.064779,0.013660
0.062219,0.022817
0.035566,0.010051
-0.018649,0.012027
-0.039623,0.012724
-0.016962,0.009775
0.024228,-0.005516
0.028879,-0.010453
0.021806,-0.023347
-0.011081,-0.013031
-0.034941,0.013385
-0.014780,0.025426
0.049324,0.011446
0.077570,-0.032521
0.044841,-0.043285
-0.015226,-0.010656
-0.053277,0.031088
-0.036717,0.017296
-0.014299,0.020374
0.007837,0.006576
0.016300,-0.011849
0.006437,-0.015421
-0.003244,0.018103
-0.018643,0.030887
-0.010239,0.015571
0.008926,-0.018467
0.015447,-0.029629
0.000409,-0.032644
-0.011432,0.015868
-0.015174,0.042107
