mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,             corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,             corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,             ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,             sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-0.916882,0.275779,1.660533,1.289492,1.184901,0.785033,1.286886,0.933851,-0.950819,-0.951253,1.546211,1.157215,-0.897769,1.861688,3.470188,1.186553,-0.121851,-0.578972,-0.487149,-0.280647,-0.400963,-1.202083,-3.472380,-5.367781,-0.229107,-0.467459,-0.267777,-0.182033,-0.142457,-0.091898,-0.032908,0.012504,0.020959,-0.012353,-0.061729,-0.176871,-0.101842,-0.102518,-0.020691,-0.103727,-0.210945,-0.179214,-0.261759,-0.119327,-0.247196,-0.198176,0.005756,-0.261043,0.425038,0.464424,-0.643581,-0.461131,-0.507440,1.010434,-0.301714,-1.043194,-0.256971,-1.707084,-1.716251,-1.698535,-1.702099,5.978105,-1.734478,4.832434,5.184310,Run
1.060046,-0.219109,-0.034813,-0.481323,-0.275095,-0.458705,0.041900,-0.441477,-2.244717,-2.473258,0.049150,-0.477027,0.080167,-0.007143,-0.031081,-0.127735,-0.047262,-0.119611,-0.157512,-0.158531,-0.134760,-0.158417,-0.117187,0.079262,-0.169774,-0.228131,-0.143982,-0.102095,-0.092086,-0.090864,-0.101083,-0.113581,-0.129249,-0.145648,-0.131449,-0.118442,0.317289,0.095362,-0.247747,-0.088605,-0.272285,-0.185582,-0.140367,-0.155009,-0.270531,-0.188440,-0.062855,-0.187010,-1.105177,-1.091133,1.711166,1.615140,1.628428,-1.245793,-1.348801,0.287087,0.475071,-1.590071,-1.581937,-1.581666,-1.587275,-1.791457,-5.328031,2.751880,3.251992,Run
1.711301,-0.343589,-0.035359,-0.441515,-0.275319,-0.454058,0.108243,-0.410952,-3.107315,-1.331754,0.232124,-0.430753,3.696770,3.549385,2.754565,0.655519,0.051840,-0.060321,0.030289,0.117245,0.212272,0.473644,1.274267,2.136206,-0.157536,-0.203906,-0.137778,-0.101097,-0.091835,-0.091050,-0.100423,-0.111465,-0.126244,-0.142787,-0.129632,-0.119102,0.415753,-0.286679,-0.131976,-0.236687,0.067816,-0.159699,-0.268862,-0.250992,-0.290484,-0.148917,-0.156880,-0.261788,-1.656101,-0.783724,-0.041290,-0.220429,-0.244587,0.322127,-0.205605,0.720785,1.371886,-1.514239,-1.526475,-1.525164,-1.513892,-1.645896,-1.650515,2.482281,0.905934,Run
1.324559,-0.227175,0.019790,-0.486080,-0.251956,-0.459188,0.157043,-0.515525,-1.382118,0.570752,0.157522,-0.481212,1.248295,0.691519,0.543046,-0.083878,-0.369297,-0.429765,-0.330093,-0.129446,0.074369,0.284255,0.567165,0.587327,-0.174051,-0.247947,-0.148642,-0.104237,-0.093944,-0.093900,-0.102652,-0.111941,-0.124939,-0.141483,-0.129137,-0.118316,0.746287,0.107314,-0.312980,-0.291777,-0.118281,-0.066016,-0.193621,-0.195802,-0.301702,-0.222064,-0.234465,-0.180589,-2.922668,-1.244803,3.572137,3.737014,3.734031,-1.329837,-1.437210,-0.214685,-0.230276,-1.446171,-1.466122,-1.466005,-1.444162,-0.951322,-1.998342,1.258428,1.093828,Run
2.193698,-0.226986,0.905301,-0.316421,0.345234,-0.432477,0.693014,-0.416320,-1.813417,0.190251,1.061826,-0.326023,-1.624170,-3.406681,-2.241702,0.525272,1.864565,2.155114,1.879201,0.957898,0.293730,0.079741,0.519961,1.666970,-0.135355,-0.213460,-0.157371,-0.105993,-0.082916,-0.082650,-0.104970,-0.123300,-0.133278,-0.143005,-0.127537,-0.122713,0.226356,-0.177761,-0.270995,-0.048469,-0.152363,-0.210843,-0.269576,-0.125340,-0.054060,-0.062868,-0.246191,-0.221304,-1.620409,-1.191253,4.243367,4.469454,4.454044,-1.349511,-1.448420,-0.293195,-0.296792,-1.333834,-1.315599,-1.316336,-1.333836,-0.480141,-0.692981,0.488191,0.358300,Run
0.914474,1.619105,2.648882,1.550574,2.743141,1.147876,2.365632,1.495971,-0.950819,-0.570752,2.450023,1.541942,-0.312148,-0.117269,-0.010253,-0.198701,-0.250060,-0.113290,0.002353,0.038662,-0.089473,-0.476901,-1.279778,-1.269640,-0.155685,-0.231921,-0.150599,-0.101495,-0.082731,-0.077999,-0.097238,-0.117298,-0.133611,-0.143474,-0.119296,-0.111902,0.234034,2.413232,4.928228,5.776861,5.831935,5.733555,5.804279,5.585286,2.742394,0.172839,0.081861,1.396144,-0.034069,-0.015044,-0.494601,-0.579952,-0.505455,0.027736,1.283627,-0.959243,-1.951476,-1.280759,-1.270334,-1.272894,-1.282500,-0.124856,0.185024,-0.134921,-0.212164,Run
-2.717671,4.930722,2.281061,2.194740,2.102385,2.240399,2.813909,3.068378,-0.088220,-2.092756,2.340217,2.836923,-0.546604,1.616910,3.559817,5.913710,6.018506,6.015909,6.122055,6.340584,6.423346,6.319530,5.026354,-0.059450,0.002302,1.337660,6.391128,6.260447,6.265678,6.259629,6.277456,6.305407,6.312167,6.259541,6.377911,6.316015,-0.111847,-0.144508,-0.160578,0.029561,-0.192563,0.622121,0.036218,-0.196604,1.123210,0.649200,0.068727,-0.135158,-0.632848,0.927326,-0.833358,-0.373233,-0.274326,-0.730841,0.644368,1.309880,0.319222,-1.216169,-1.195154,-1.195704,-1.215577,-0.352311,-0.578311,0.246862,0.268018,Run
-1.182867,3.528726,1.175494,2.146140,0.610698,2.148180,1.312307,2.894565,-1.382118,-2.092756,1.134046,2.422832,3.901615,2.870273,-0.179171,-1.787634,-1.424438,-0.534335,0.096710,0.283840,0.093514,-0.317512,-1.119301,-1.761989,0.174780,1.521922,0.487239,-0.229600,-0.922504,-1.610229,-1.732282,-1.537523,-1.173032,-0.874735,-0.872870,-1.383329,1.570402,2.757165,2.949145,1.505673,0.045159,0.054038,-0.217645,-0.247018,-0.218400,0.024996,0.179149,0.456595,-1.221663,1.261902,-0.886911,-0.179445,-0.161525,-0.386599,-0.066200,1.406140,1.065016,-1.143578,-1.138431,-1.140463,-1.144451,-0.125865,0.026628,-0.140245,-0.117773,Run
0.597792,-0.391205,-0.080778,0.993356,-0.293342,0.429297,0.022083,1.021061,-0.088220,-0.951253,-0.079584,0.875169,-0.366051,-0.246454,-0.068083,-0.109304,-0.223697,-0.317482,-0.368436,-0.345710,-0.266536,-0.135715,0.150670,0.460016,-0.178209,-0.120383,-0.074319,-0.084784,-0.152993,-0.270512,-0.368147,-0.445121,-0.369321,-0.201971,0.031276,0.124559,-0.095230,-0.184454,-0.223577,-0.211575,-0.195720,-0.145200,0.015609,-0.086623,-0.275590,-0.258682,-0.148145,-0.013004,-0.102890,2.527247,-0.901730,0.362415,0.365196,-0.989209,-1.178704,0.912410,1.248334,-1.053135,-1.064174,-1.065953,-1.054177,-0.128661,0.132782,-0.132332,-0.180389,Run
-0.007241,-0.931307,0.109148,1.844416,-0.210658,1.611415,0.165006,1.697205,0.343079,-0.570752,0.057301,1.674734,2.296758,0.926347,-1.838747,-1.313065,-0.265288,0.204834,0.071822,-0.301152,-0.492885,-0.441369,0.275631,0.880030,6.471628,6.070411,-1.022765,-1.817955,-1.587561,-0.901375,-0.237632,0.298768,0.739945,1.167236,0.278733,0.231011,-0.359421,-0.358756,-0.294641,-0.207192,-0.208014,-0.218352,-0.212432,-0.265398,-0.150961,-0.064710,-0.149901,-0.116471,0.351712,3.044836,-0.908536,0.549809,0.590955,-1.280228,-1.204182,0.765636,0.692504,-0.954426,-0.936830,-0.938202,-0.955138,-0.128588,0.095209,-0.129150,-0.151676,Run
