V, H 
-0.021960,-0.000365
-0.022050,0.004618
-0.028268,0.006117
-0.021707,0.001205
0.012667,-0.005639
0.046132,-0.022925
0.069206,-0.015078
0.044241,-0.001058
-0.012880,0.010745
-0.053925,0.009491
-0.046643,-0.004101
-0.002886,-0.015560
0.041131,-0.019361
0.057424,-0.020673
0.039767,-0.016992
0.032839,-0.000190
0.004351,0.007352
-0.003777,0.008524
0.001651,0.005151
0.005509,-0.004398
-0.003325,-0.035229
-0.030378,-0.035367
-0.040663,-0.016449
-0.015469,0.009453
0.026811,0.023587
0.059700,0.018775
0.072926,0.003375
0.065689,-0.007919
0.042361,-0.006688
0.015422,0.000877
-0.000551,0.026241
-0.013438,0.011421
-0.019587,-0.008332
-0.008093,-0.017459
0.014024,-0.006276
0.027093,0.020645
0.030244,0.045717
0.035236,0.051309
0.048424,0.035530
0.059950,0.010261
0.051166,-0.012319
0.021841,-0.024141
-0.011175,-0.020945
-0.034369,-0.007545
-0.041557,0.002167
-0.041212,-0.007060
-0.020401,-0.007131
0.001594,0.001234
0.013514,0.010453
0.009907,0.006436
0.001173,0.005954
-0.011375,-0.010366
-0.015080,-0.013806
-0.008197,-0.004421
0.008131,0.009801
-0.003807,0.010980
0.009259,0.009664
0.016672,0.000771
0.013244,-0.008133
-0.006976,-0.007688
-0.027098,-0.024699
-0.033881,-0.007530
-0.015156,0.001812
0.010609,0.003663
0.021253,0.003408
0.007791,0.016012
0.002750,0.002892
0.002956,-0.010876
0.006936,-0.012314
0.003691,0.001130
0.022992,-0.000590
-0.000856,0.010794
-0.008163,0.009646
-0.002648,-0.000041
0.002158,-0.008510
0.009509,-0.011889
0.030887,-0.016425
0.058061,-0.026518
0.066199,-0.033395
0.048902,-0.027634
0.005104,0.007951
-0.001408,0.010620
-0.000366,0.003491
0.001818,-0.004962
0.003574,-0.006472
-0.003618,-0.002677
-0.016930,0.000886
-0.011810,0.002474
0.021361,-0.002501
0.054355,-0.015473
0.057345,-0.021245
0.023793,-0.013838
-0.016462,0.001384
-0.029307,0.009909
-0.004295,0.006152
0.026271,-0.003607
0.029697,-0.009542
0.022156,-0.008793
0.033941,-0.006146
0.047989,-0.005548
0.058668,-0.021656
0.007865,-0.014802
-0.021146,-0.003862
-0.011402,0.004890
0.008644,0.007469
0.017024,0.021882
0.015462,0.020087
0.009614,0.013784
-0.001555,-0.000974
-0.011961,-0.015990
-0.024418,-0.030200
