V, H 
0.056067,-0.031890
0.004248,-0.004585
-0.017943,0.010275
-0.012792,0.008551
0.004013,-0.002097
-0.017734,0.001593
-0.003839,-0.007175
0.003980,-0.012287
0.006094,-0.003680
0.001792,0.012185
-0.002216,0.027272
-0.012607,0.007074
-0.017117,-0.005064
-0.008097,-0.000313
0.011700,0.002956
0.026121,-0.004654
0.028193,-0.012515
0.025508,-0.006119
0.018999,0.016191
0.002126,0.040087
0.004000,0.003864
-0.000920,0.005947
0.006044,0.005175
0.006964,0.003858
-0.001943,-0.001812
-0.010145,-0.013168
-0.004747,-0.027379
0.021116,-0.042694
0.048860,-0.056005
0.051546,-0.059006
0.024534,-0.018040
0.028896,-0.005290
0.037975,-0.002037
0.019328,-0.005492
-0.025608,-0.000426
-0.024322,-0.028967
-0.028017,-0.017298
-0.014307,-0.008769
0.001982,0.000037
0.016855,0.010016
-0.018668,0.068287
-0.018191,0.053097
-0.011092,0.015829
0.002695,-0.016339
0.011870,-0.026305
0.005710,0.001396
0.009283,-0.004254
0.011240,-0.013408
0.003706,-0.013014
-0.009357,0.003693
0.003174,-0.028541
0.007261,-0.012846
0.005528,-0.004669
-0.004451,0.001559
-0.007673,0.005469
0.005283,-0.022199
0.010167,-0.009342
0.007374,0.005806
0.000156,0.008949
-0.008211,0.001063
-0.009486,-0.006476
0.006116,-0.018072
0.034798,-0.045481
0.056483,-0.075069
0.054179,-0.081970
0.046923,0.014239
0.019792,0.004378
-0.000471,-0.014405
-0.013698,-0.016910
-0.013445,0.002741
0.007822,0.024196
0.038547,0.027715
0.058058,0.023197
0.061794,0.033337
0.058398,0.055935
0.025629,0.023059
0.007038,0.026802
-0.009604,0.017282
-0.012538,-0.001090
-0.001656,-0.017946
0.016761,-0.025048
0.030801,-0.025158
0.035691,-0.020523
0.036948,-0.004492
0.028432,0.017032
0.015618,0.040635
-0.017485,0.019065
-0.022748,-0.006105
0.002541,-0.016484
0.023076,-0.009227
0.004828,-0.015608
-0.011058,0.007530
-0.005780,0.012367
0.012352,0.002419
0.012470,-0.007055
0.007579,-0.018302
-0.007692,-0.024684
-0.005744,-0.016607
0.001859,0.005246
0.005658,0.019993
-0.013640,0.036822
-0.013082,0.020934
-0.007837,0.002820
0.002426,-0.009341
0.008890,-0.010046
0.004377,-0.028538
0.010908,-0.025623
0.020856,-0.019850
0.014062,0.000578
-0.013360,0.023089
-0.046152,0.028023
-0.028652,0.006605
0.008421,-0.006625
0.023091,-0.001858
0.007249,0.004072
-0.010108,-0.002194
-0.007471,-0.012992
0.006855,-0.013967
0.012399,-0.003215
0.003373,0.010654
-0.001560,0.018442
-0.008330,0.026757
-0.007717,0.026873
-0.002295,0.009323
0.006051,-0.021402
0.012291,-0.041551
0.013273,-0.030718
0.018564,0.003871
0.037528,0.033054
0.058352,0.038468
0.054778,0.023529
0.010161,-0.004492
-0.065088,-0.038248
-0.130349,-0.061846
-0.133974,-0.056200
-0.059537,-0.019517
0.044028,0.018538
0.103760,0.019485
0.092574,-0.019037
0.041952,-0.056386
0.040306,-0.030033
0.015289,-0.011083
0.005899,-0.000254
-0.000628,-0.001825
-0.008698,0.000432
-0.035522,0.001519
-0.027603,0.011070
-0.013335,0.005793
-0.001639,-0.006702
0.010352,-0.009989
0.032225,-0.000172
0.054547,0.011845
0.055331,0.011595
0.033901,-0.003702
0.010066,-0.018515
-0.027224,-0.024906
-0.030769,-0.007499
-0.021019,0.007683
-0.001443,0.009586
0.019007,0.000712
0.045560,0.011059
0.047732,0.005757
0.027350,0.006561
-0.007792,0.004235
-0.033600,-0.005566
-0.033689,-0.010987
-0.013265,-0.001688
0.009303,0.011982
0.023143,0.013948
0.032317,0.005353
0.039401,0.002846
0.040143,0.018010
0.034590,0.043755
0.022321,0.065137
-0.001240,0.073332
-0.030510,-0.003888
-0.026671,-0.006285
-0.000060,-0.000831
0.016743,0.005854
0.012172,0.003692
0.034740,-0.018722
0.016476,-0.015477
-0.003528,-0.004809
-0.016003,-0.000151
-0.008303,0.002684
-0.000815,0.013462
0.004862,0.028670
-0.005917,0.019866
-0.010786,-0.007251
-0.000967,-0.023928
-0.008465,-0.022571
0.000937,-0.004905
0.002985,0.006304
-0.000353,0.003481
-0.001660,-0.005482
-0.001909,0.000602
-0.013388,0.034098
-0.043253,0.069087
-0.077684,0.064542
-0.083019,0.025087
-0.043187,-0.003590
0.009003,0.001221
0.030209,0.016467
0.021202,0.013322
0.015146,-0.001172
0.040908,0.013429
0.050711,0.021445
0.032445,0.016725
-0.005816,-0.001731
-0.034501,-0.016922
-0.033979,-0.031784
-0.030102,-0.023360
-0.019706,-0.005772
-0.002917,0.012062
0.016912,0.014161
0.010056,0.011519
0.020571,0.007054
0.016273,0.012828
