V, H 
0.126841,0.020422
-0.006451,0.016766
-0.079497,0.006910
-0.056582,-0.007334
0.037112,-0.014354
0.105418,-0.001987
0.073190,0.021885
-0.030297,0.033125
-0.115560,0.022457
-0.120489,0.000806
-0.050687,-0.019972
0.035001,-0.032260
0.080855,-0.029122
0.074455,-0.009358
0.027995,0.016664
-0.049632,0.020076
-0.059266,0.023400
-0.025951,0.015559
0.011803,0.000610
0.035499,-0.015665
0.037915,-0.023904
0.017107,-0.019216
0.006159,-0.006425
0.054723,0.002960
0.157682,0.002306
0.208746,0.000941
0.134253,0.000333
-0.002666,0.002080
-0.065484,0.002598
-0.046214,0.000438
-0.013144,0.018423
-0.000066,0.008595
0.011232,-0.002921
0.012135,-0.009014
-0.004246,-0.004055
0.012027,0.000878
0.032223,0.007691
0.075334,0.004958
0.067337,-0.002383
-0.028180,-0.006164
-0.146713,-0.004103
-0.172909,-0.003533
-0.056193,-0.009989
0.113000,-0.018394
0.193417,-0.022374
0.104827,0.017332
0.018934,0.013414
-0.030263,0.005953
-0.032455,-0.004559
0.001193,-0.010953
0.044882,0.005954
0.041953,0.021153
-0.010773,0.024101
-0.051373,0.005767
-0.024924,-0.019992
0.045117,-0.031028
0.087569,-0.018507
0.074579,0.006422
0.036514,0.024665
0.014663,0.023918
0.023068,0.008257
0.054703,-0.006274
0.082899,-0.010929
0.050794,-0.010349
-0.037748,-0.009410
-0.089295,-0.007577
-0.060241,-0.005524
0.000977,-0.007076
0.038364,-0.014216
0.038088,-0.023439
0.048689,-0.002057
0.026137,-0.003613
0.005837,-0.003909
-0.008170,-0.003089
-0.018127,0.001304
-0.018047,-0.007362
0.016576,-0.000453
0.028048,0.002289
0.001529,0.001779
-0.025955,-0.000212
-0.029139,-0.007558
-0.004572,-0.010158
0.002283,-0.008084
-0.003067,-0.000416
0.002321,0.007959
0.008174,0.041462
-0.008444,0.033827
-0.015350,0.015681
-0.001785,-0.005714
0.010276,-0.020011
0.032041,-0.005274
0.028741,-0.002407
0.011874,0.000985
-0.006603,0.000826
-0.018064,-0.001059
-0.039774,0.005679
-0.024631,0.012626
-0.018707,0.011674
-0.018244,-0.002226
0.009169,-0.013471
0.052412,-0.008602
0.063292,0.002633
0.040167,0.006695
0.022612,0.005953
