V, H 
-0.056867,0.008906
-0.054213,-0.011396
-0.064403,-0.008608
-0.088155,-0.006945
-0.037646,0.000354
0.043874,0.004476
0.059675,0.002494
0.013351,-0.015877
0.002694,-0.014907
0.031121,-0.009029
0.039692,0.001160
-0.007556,0.009966
-0.053455,0.003930
-0.054657,0.001352
-0.000261,-0.002926
0.045919,-0.003278
0.035746,0.000882
-0.026746,0.003969
-0.082788,0.002542
-0.077011,0.001837
-0.037583,0.006868
-0.013968,0.012806
0.015745,0.011022
0.061808,-0.000195
0.083053,-0.012834
0.081609,-0.020176
0.059847,-0.026167
-0.010618,-0.035017
-0.067131,-0.037929
-0.040499,-0.025484
-0.008111,-0.008954
-0.044443,-0.007035
-0.102334,-0.019599
-0.114167,-0.032137
-0.065193,-0.033333
-0.006697,-0.023646
0.001236,-0.016754
-0.034460,-0.022865
-0.075451,-0.030740
-0.105782,-0.026894
-0.128524,-0.019575
-0.126007,-0.025734
-0.074121,-0.036652
0.023989,-0.035815
0.077501,-0.005100
0.053118,0.025438
-0.029790,0.022010
-0.096386,0.026223
-0.124311,0.005342
-0.054440,0.006770
0.029613,0.007439
0.065343,-0.004904
0.083795,-0.014647
0.107539,-0.009183
0.121728,0.009286
0.119171,0.032941
0.111569,0.053619
0.102420,0.052103
0.070845,0.042608
-0.008042,0.013428
-0.061134,-0.015569
-0.032071,-0.024741
0.030403,-0.015726
0.065239,-0.002665
0.068219,0.004080
0.071277,0.001078
0.107016,-0.009723
0.150395,-0.022259
0.133799,-0.025627
0.063498,-0.009449
0.027299,0.019747
0.050816,0.040295
0.068257,0.016618
0.032529,0.009067
-0.007555,0.000036
-0.029656,-0.007477
-0.027277,-0.006313
0.031959,0.004687
0.144573,0.014609
0.223715,0.015300
0.199330,0.008515
0.125883,-0.003788
0.093247,-0.019927
0.098084,-0.028063
0.099026,-0.013398
0.089721,0.017027
0.065707,0.033522
0.024766,0.020085
-0.009056,-0.006812
-0.030500,-0.021664
-0.062572,-0.019090
-0.079050,-0.015727
-0.003105,-0.014301
0.167750,0.003143
0.310619,0.029595
0.319457,0.036418
0.215809,0.016694
0.073505,-0.012732
-0.040929,-0.034497
-0.070611,-0.040894
-0.030771,-0.027085
0.003059,0.002698
0.008936,0.026233
0.007309,0.025389
-0.022363,0.007113
-0.080318,-0.004764
-0.098748,0.000773
-0.049866,0.007235
0.007655,-0.000373
0.002990,-0.014817
-0.059204,-0.030670
-0.088426,-0.050986
-0.055226,-0.059473
-0.043196,-0.034935
-0.069645,0.006259
-0.054403,0.023634
0.000592,0.003432
0.018573,-0.028599
0.014818,-0.042913
0.057228,-0.031077
0.109145,-0.005154
0.088862,0.005178
0.029018,-0.017117
0.014127,-0.048598
0.048494,-0.057578
0.095379,-0.042638
0.130243,-0.023065
0.116809,-0.004207
0.077485,-0.004013
0.014805,-0.002876
-0.024796,0.004493
-0.031166,0.007860
-0.033578,0.000043
-0.041442,-0.021651
-0.030158,-0.030235
0.001746,-0.016148
0.027682,0.015894
0.042171,0.052139
0.093538,0.074735
0.184463,0.069424
0.223657,0.033268
0.163340,-0.013386
0.056757,-0.037351
-0.015940,-0.028101
-0.003035,-0.005215
0.064094,0.008063
0.099378,0.006695
0.097235,0.003398
0.111292,0.005965
0.117725,0.004745
0.071564,-0.008129
0.003153,-0.026768
-0.054574,-0.014685
-0.060362,-0.022398
-0.044184,-0.017978
-0.005841,-0.003191
0.045544,0.015232
0.103733,0.022638
0.080369,0.024469
0.042256,0.014294
-0.013011,-0.001584
-0.066847,-0.014375
-0.042767,-0.022805
0.068669,-0.027273
0.150084,-0.025835
0.116860,-0.024086
0.031234,-0.026713
-0.024226,-0.000730
-0.029985,-0.001533
-0.017485,-0.003799
0.006017,-0.003203
0.023599,0.003216
0.017853,0.005319
0.017341,-0.005964
0.054809,-0.022435
0.093085,-0.030643
0.094083,-0.028927
0.052344,-0.003994
0.080514,0.010639
0.067814,0.019717
-0.008434,0.010397
-0.076196,-0.012598
-0.061123,0.011281
0.004912,0.012766
0.026151,0.009511
-0.015958,-0.005881
-0.034757,-0.014017
0.019652,-0.002379
0.093269,0.019382
0.107673,0.036216
0.051585,0.040091
-0.026069,0.029206
-0.068151,0.014356
-0.048806,0.014381
0.000615,0.029427
0.034986,0.042403
0.042328,0.043593
0.025384,0.032330
0.004631,0.015447
0.013910,0.008686
0.040556,0.017886
0.036708,0.029547
0.015256,0.000398
-0.001757,-0.000281
-0.000813,-0.001441
-0.005697,-0.003277
-0.007550,-0.001893
0.015817,0.006892
0.052859,0.014764
0.076493,0.006091
0.083407,-0.018188
0.079578,-0.035111
0.062803,-0.028710
0.046188,-0.009746
0.059996,0.001546
0.103750,-0.000762
0.120377,-0.011529
0.055783,-0.019891
-0.045810,-0.036565
-0.072993,-0.031938
-0.000944,-0.001129
0.063871,0.029970
0.094395,0.028340
0.065008,0.023243
0.052921,0.013313
0.017838,-0.000922
-0.051229,-0.014876
-0.084538,-0.020758
-0.057412,-0.021352
-0.036980,-0.023286
-0.032425,-0.021697
0.009340,-0.008224
0.015498,0.011816
0.018810,0.017055
0.000375,0.007653
0.004722,-0.004786
0.005779,-0.010837
-0.035964,-0.013999
-0.075436,-0.008982
-0.065868,-0.005712
-0.006278,-0.003224
0.055902,0.003343
0.091680,0.014575
0.097676,0.022499
0.047471,0.015590
-0.083515,-0.011844
-0.245402,-0.045889
-0.329743,-0.058216
-0.278373,-0.042749
-0.152920,-0.023458
-0.061607,-0.017469
-0.040918,-0.021846
-0.058386,-0.029637
-0.087279,-0.037098
-0.121071,-0.043065
-0.147095,-0.044755
-0.150140,-0.036475
-0.095365,-0.016835
-0.043040,0.001443
-0.009722,0.008988
-0.002537,0.004052
0.012338,-0.005365
0.042961,-0.009117
0.062542,-0.006578
0.067647,-0.003467
0.088380,0.002529
0.105486,0.013181
0.071634,0.017821
0.020975,0.010942
0.010389,0.001681
0.028990,-0.001049
0.051482,0.003597
0.078750,0.009607
0.105832,0.009899
0.107811,0.005945
0.085960,0.007624
0.075797,0.016939
0.100965,0.015403
0.061594,0.004488
-0.000261,-0.008946
-0.035778,-0.011221
-0.026009,-0.000499
-0.039756,-0.015835
-0.028402,-0.001235
-0.025350,0.005591
-0.008770,0.001772
0.022250,-0.004322
0.040271,-0.001807
0.035185,0.010861
0.040634,0.029274
0.058797,0.044678
0.052741,0.047267
0.028782,0.004236
0.015831,-0.008448
0.013917,-0.012261
0.004632,-0.004030
-0.009942,0.008344
0.008218,0.005744
-0.016935,0.005722
-0.035441,-0.000015
-0.012213,-0.002603
0.028757,-0.000256
0.046854,0.005401
0.018171,-0.002186
-0.014507,-0.000325
-0.028255,0.008080
-0.013282,0.003098
0.037873,-0.008668
0.096196,0.002872
0.098071,0.035850
0.052010,0.053423
0.029556,0.038211
-0.017670,0.003449
-0.000429,-0.015395
0.024687,-0.012234
0.029446,0.004932
-0.011307,0.014626
-0.002108,-0.002691
0.014941,-0.010378
0.022362,-0.005021
-0.009672,0.007948
-0.025034,0.011618
-0.002597,-0.004168
0.018441,-0.031328
0.041034,-0.047549
0.093589,-0.038461
0.127437,-0.018335
0.090395,-0.012155
0.045162,-0.021664
0.060836,-0.029803
0.097428,-0.026603
0.102000,-0.015439
0.081595,-0.003747
0.055432,0.002940
0.052504,0.000817
0.086862,-0.010356
0.113600,-0.023511
0.080350,-0.018856
0.062059,-0.015354
0.033326,-0.005002
-0.003072,0.004850
-0.035227,0.008107
-0.057085,0.007399
-0.057744,0.007755
-0.044170,0.007135
-0.044622,0.004875
-0.059393,0.006071
-0.074902,0.007037
-0.092491,-0.002319
-0.060289,-0.017081
0.084087,-0.019426
0.245652,-0.002534
0.246083,0.009261
0.104907,0.021475
-0.029438,0.013924
-0.065033,-0.003789
-0.028648,-0.015800
0.067519,-0.025151
0.085483,-0.016528
0.051342,-0.004525
-0.024062,0.006444
-0.074234,0.011205
-0.038528,0.003405
0.070112,-0.014120
0.192581,-0.027319
0.276016,-0.025539
0.268971,-0.013589
0.115124,-0.007168
-0.130231,-0.017493
-0.255461,-0.042565
-0.127655,-0.066598
0.103989,-0.069402
0.165739,-0.033808
0.095526,-0.009340
0.027750,0.001719
0.005826,0.001930
-0.035376,0.001400
-0.093726,0.004290
-0.119384,0.009587
-0.116354,0.012970
-0.106379,0.008212
-0.059900,-0.002854
0.003173,0.004243
-0.000946,-0.005687
-0.067511,-0.017368
-0.062619,-0.016430
0.035826,0.006198
0.104656,0.022760
0.060063,0.028646
-0.007236,0.010732
-0.030361,-0.010620
-0.022893,-0.018277
0.000427,-0.010481
0.025855,0.004310
0.035343,0.014513
0.062240,0.015237
0.118001,0.006654
0.122843,-0.016024
0.062714,-0.029148
0.027408,-0.021042
0.037750,0.004708
0.000640,0.024323
-0.128512,0.021158
-0.238384,0.001677
-0.194934,-0.014145
-0.038550,-0.014362
0.074026,-0.003871
0.073150,-0.005119
0.028986,0.002424
0.017085,0.007180
0.017080,0.008018
-0.014820,-0.000617
-0.048331,-0.017006
-0.048784,-0.026988
-0.044068,-0.021842
-0.073492,-0.008228
-0.116832,0.006850
-0.124489,0.019023
-0.103277,0.019028
-0.071966,0.007890
-0.032648,-0.001652
-0.028922,-0.009736
-0.068371,-0.022019
-0.074968,-0.030911
-0.007337,-0.029505
0.088623,-0.020345
0.139643,-0.008036
0.082407,-0.013422
0.024256,-0.010886
-0.014651,-0.012100
-0.015652,-0.002253
  NaN,  NaN
