V, H 
0.320266,0.025990
0.019787,0.035484
-0.094884,0.032155
-0.044289,0.008653
0.039153,-0.025593
0.080233,-0.050699
0.068129,-0.057450
0.017533,-0.050780
-0.026592,-0.038531
-0.025183,-0.026321
-0.011041,-0.018641
-0.019539,-0.017874
0.015056,-0.017094
0.125358,-0.003677
0.197386,0.019176
0.079855,0.022210
0.017788,0.014578
-0.014959,-0.000435
-0.030867,-0.008119
-0.015685,-0.005733
0.043723,-0.000291
0.089170,-0.002479
0.073712,-0.016433
0.033701,-0.031660
0.014217,-0.034967
0.048797,0.013724
0.010505,0.009669
-0.019967,0.001836
-0.025851,-0.001943
-0.010083,-0.004512
0.045396,-0.005050
0.131801,0.000873
0.198188,0.008218
0.210097,0.011310
0.176811,0.013229
0.097838,0.022881
0.023808,0.016208
-0.036104,0.002754
-0.035837,-0.007413
0.007452,-0.008186
0.029736,0.000279
0.030644,0.003445
0.014408,0.003280
-0.003533,0.002034
-0.020741,-0.001369
-0.044470,0.003507
-0.024564,-0.000437
-0.005289,0.000944
0.009875,0.003638
0.018081,0.001207
0.001898,-0.005353
-0.040482,-0.011995
-0.069946,-0.021565
-0.036292,-0.037782
0.050908,-0.053481
0.126531,-0.055396
0.135150,-0.042916
0.069332,-0.029977
-0.016739,-0.022894
-0.055912,-0.014477
-0.031234,0.011758
-0.005315,0.011030
0.001177,0.000005
-0.014873,-0.008013
-0.012436,-0.005551
0.031448,0.002529
0.074699,0.005971
0.081193,0.002696
0.064601,0.000920
0.046736,0.002346
0.072164,0.006573
0.054736,0.001623
0.036452,0.000015
0.002490,-0.000289
-0.040693,-0.001720
-0.090257,-0.005982
-0.052199,-0.000166
0.010089,0.002718
0.042828,-0.000182
0.019371,-0.003275
-0.021526,-0.010257
-0.024861,-0.001258
-0.003835,0.000625
0.005139,-0.004269
0.009475,-0.002260
0.018716,-0.006312
0.008593,-0.001380
0.001006,-0.000948
0.003970,0.001073
-0.004555,0.001966
-0.009015,-0.000711
-0.007698,-0.005449
-0.053691,-0.013173
-0.132116,-0.021622
-0.150642,-0.024541
-0.098644,-0.017341
-0.019842,-0.012364
0.001735,-0.009374
-0.005369,-0.003672
0.009692,0.007806
0.013784,0.017604
-0.013689,0.020453
-0.017402,0.022729
0.014619,0.027660
0.040517,0.028724
0.045553,0.024443
0.031866,0.020926
0.012529,0.020811
0.004881,0.021034
-0.000985,0.018591
-0.009739,0.016736
-0.000428,0.019407
0.029608,0.021117
0.048881,0.016744
0.031130,0.014924
0.014468,-0.010812
0.024862,0.006912
0.041623,0.012349
0.019454,0.003613
-0.027003,-0.008066
-0.038129,-0.018774
-0.026256,-0.017818
0.009320,-0.008720
0.014511,0.003763
-0.001379,0.011586
-0.014755,0.013858
0.006631,0.007794
0.023374,0.000996
0.016818,-0.002586
-0.015347,-0.003246
-0.031476,-0.002958
-0.009126,0.000049
0.024932,0.006838
0.051133,0.014544
0.055895,0.023595
0.064174,-0.017039
0.004042,-0.005236
-0.037084,0.000088
-0.031921,0.001538
0.011381,0.002176
0.053582,0.001434
0.063776,-0.001228
0.066138,-0.005331
0.082441,-0.011838
0.084148,-0.020787
0.030453,-0.014956
0.007818,-0.016467
-0.010948,-0.010492
-0.014416,-0.000806
0.001259,0.008823
-0.003457,-0.006551
-0.000819,0.002264
-0.007235,0.003771
-0.009779,-0.001543
0.002325,-0.004378
0.047764,-0.005643
0.040929,0.001055
0.014584,0.004147
-0.009403,0.002008
-0.017153,-0.002492
-0.028957,-0.004718
-0.050899,-0.002097
-0.047778,0.004983
-0.023384,0.015157
-0.017770,0.023649
-0.025266,0.017939
-0.029418,0.009440
-0.019572,0.000937
-0.001145,-0.002241
0.016838,-0.002349
0.033297,-0.005786
0.036435,-0.013605
0.000131,-0.015549
-0.058559,-0.003791
-0.079653,0.013381
-0.038050,0.022839
0.020618,0.022059
0.034524,0.016188
0.020765,0.010179
0.044794,0.008354
0.055066,0.001112
0.042136,0.009028
-0.018561,0.012169
-0.047356,0.004376
-0.010636,-0.008839
0.034417,-0.016735
0.040619,-0.016614
0.032159,-0.012556
0.035376,-0.006987
0.049256,-0.001662
0.064157,0.001080
0.059814,0.004766
0.035559,0.012935
0.010562,0.018746
-0.017228,0.017169
-0.033425,0.032171
-0.052310,0.029626
-0.038274,0.020166
0.003997,-0.001059
0.042270,-0.022437
0.060965,-0.033576
0.030731,-0.019580
-0.003268,-0.003740
-0.021326,0.004919
-0.017870,0.008647
-0.025715,-0.006410
0.015328,-0.007491
0.028632,-0.005413
0.006185,0.001792
-0.018832,0.007069
-0.031313,0.004043
-0.023506,-0.005033
0.008001,-0.013435
0.038123,-0.017782
0.048676,-0.021515
0.036890,-0.026367
-0.000876,-0.029025
-0.033910,-0.031673
-0.013239,-0.038813
0.042210,-0.043307
0.076335,-0.034924
0.087844,-0.019314
0.078710,-0.010965
0.029921,-0.013945
-0.012973,-0.023121
0.008376,0.006902
0.049062,-0.002593
0.059748,-0.006293
0.034770,-0.000847
-0.031213,0.006746
-0.115762,0.043753
-0.130891,0.022071
-0.051891,-0.002281
0.052029,-0.013853
0.090536,-0.008446
0.084849,-0.007296
0.005528,-0.002065
-0.025765,-0.002498
-0.008226,-0.001839
0.012022,0.001591
-0.004180,0.017581
-0.002656,0.015129
0.004087,0.005325
0.005969,-0.004838
-0.003814,-0.008870
-0.010173,-0.028078
0.009301,-0.020728
0.020255,-0.006774
0.009098,0.009283
-0.011247,0.014683
-0.011575,0.019123
-0.018654,0.003176
-0.019245,-0.004288
