V, H 
-0.060676,0.007204
-0.074560,0.003927
-0.028952,0.003623
0.027584,0.000653
0.040105,-0.004797
0.035823,-0.003405
0.020323,0.001076
-0.057671,-0.006146
-0.172011,-0.018645
-0.217981,-0.012988
-0.110370,-0.030157
-0.074686,-0.002884
-0.040178,0.012098
0.020441,0.009701
0.046760,-0.003699
0.010068,0.009379
0.067773,0.008205
0.137321,0.012493
0.084969,0.008314
-0.080842,-0.008437
-0.209221,-0.020575
-0.218179,-0.011722
-0.147553,0.010275
-0.083761,0.019458
-0.063299,0.001578
-0.055468,-0.021770
-0.066526,-0.020814
-0.109738,0.000191
-0.144724,0.016250
-0.142347,0.017707
-0.077479,0.024704
-0.048076,0.015084
-0.030240,0.005527
-0.005281,-0.003609
0.025879,-0.010513
0.057719,-0.006489
0.082720,0.009936
0.046650,0.021094
-0.084068,0.006899
-0.240330,-0.023713
-0.304990,-0.035417
-0.225025,-0.012795
-0.060676,0.018087
0.065711,0.026672
0.078678,0.013437
0.012360,-0.005186
-0.043699,-0.017017
-0.041118,-0.012510
-0.011074,0.004905
-0.008754,0.020005
-0.060389,0.005940
-0.058914,0.013274
-0.011040,0.014864
0.036821,0.006709
0.038567,-0.008865
-0.005434,-0.025981
-0.059484,-0.037623
-0.088546,-0.039487
-0.102801,-0.034540
-0.100010,-0.029780
-0.033205,-0.009160
0.069633,-0.008549
0.106216,-0.002785
0.036272,0.005942
-0.073064,0.005335
-0.139057,0.000057
-0.130428,0.008009
-0.075315,0.024841
-0.044652,0.029267
-0.063155,0.016700
-0.054632,0.004794
-0.010939,0.001767
0.007826,0.004207
-0.000645,0.001278
0.002887,-0.005436
-0.015041,-0.035336
-0.020113,-0.012897
-0.013027,0.013143
-0.013684,0.017898
-0.001103,-0.000308
0.047927,-0.017835
0.061476,-0.021905
-0.005268,-0.022792
-0.090886,-0.033131
-0.142804,-0.054430
-0.118718,-0.055348
-0.066590,-0.055144
-0.005094,-0.030933
0.021685,0.007910
0.020831,0.039928
0.013660,0.074113
0.022794,0.036192
0.000777,-0.007534
-0.017445,-0.025090
-0.003599,-0.013372
-0.002527,0.009804
-0.036982,0.026469
-0.084610,0.031738
-0.118240,0.033981
-0.077683,0.042438
0.040790,0.054638
0.105523,0.054347
0.053420,0.033319
-0.008441,0.011918
0.002039,0.011604
0.036751,0.023929
0.011471,0.029454
-0.065917,0.019409
-0.103493,0.000103
-0.072417,-0.001558
-0.037768,-0.014882
-0.032640,0.019296
-0.034594,0.018396
0.002898,-0.006080
0.048753,-0.019029
0.015584,-0.012583
-0.100700,-0.003067
-0.210677,-0.001890
-0.238317,-0.012004
-0.184023,-0.036591
-0.137974,-0.035843
-0.109681,-0.042138
-0.052008,-0.009877
0.040600,0.029694
0.074394,0.029746
0.086072,0.021505
0.077653,-0.009770
0.070621,-0.010313
0.018301,0.004407
-0.053249,0.010108
-0.131133,-0.015912
-0.135952,-0.008618
-0.048334,0.013506
0.068463,0.023336
0.096227,0.001564
0.019596,-0.029788
-0.070515,-0.031226
-0.116478,-0.005462
-0.110625,0.004610
-0.043229,-0.012954
0.063104,-0.030063
0.137212,-0.034581
0.133555,-0.040659
0.065930,-0.055349
-0.022609,-0.070234
-0.050616,-0.078015
0.053356,-0.075831
0.221005,-0.064397
0.289856,-0.053038
0.209515,-0.050413
0.080737,0.013142
-0.050785,-0.001585
-0.099587,-0.008765
-0.038965,-0.005201
0.063341,0.003517
0.125996,0.012034
0.147409,0.021110
0.151124,0.028534
0.133541,0.024187
0.109008,0.006079
0.110008,-0.010381
0.116227,-0.014138
0.083046,-0.012494
0.034371,-0.014132
0.021658,-0.016152
0.007290,-0.025234
0.029224,-0.014627
0.049715,0.000393
0.042354,0.012734
-0.021306,0.011212
-0.099987,-0.009711
-0.104651,-0.037941
-0.009038,-0.048471
0.103941,-0.031464
0.122375,-0.008258
0.021605,0.024040
-0.048062,0.010630
-0.030217,-0.002673
0.031799,-0.006461
0.051943,-0.002615
0.013506,-0.032775
-0.075636,-0.027402
-0.102409,-0.016571
-0.033618,0.001827
0.070304,0.017990
0.141359,0.024157
0.145430,0.022653
0.081456,0.013915
0.001884,-0.004432
-0.034001,-0.024711
-0.000048,-0.026908
0.087487,-0.001136
0.136982,0.028503
0.094252,0.029934
0.038720,0.004577
0.016417,0.001103
0.027279,-0.008106
0.025520,-0.005614
0.008195,-0.002563
-0.018907,0.002980
-0.037258,0.008387
-0.031394,0.016171
0.006465,0.016296
0.030599,0.006881
