V, H 
0.028855,-0.008431
0.025938,-0.008352
0.013166,-0.001926
-0.005715,0.005176
-0.018154,0.005499
-0.016054,0.016593
-0.002416,0.008025
0.003804,-0.000777
-0.002214,-0.005883
-0.003586,-0.004401
0.004412,0.003037
0.011413,0.013183
0.019524,0.021332
0.029890,0.024042
0.028141,0.021428
0.020266,-0.001067
0.007121,-0.004583
-0.002837,-0.004393
-0.007827,-0.000618
-0.001775,0.003819
0.001076,0.006450
-0.001896,0.004840
-0.008538,0.001256
-0.006228,-0.001429
0.005050,-0.002128
0.031572,0.027045
0.026886,0.025628
0.013370,0.022973
-0.006034,0.012861
-0.019407,-0.013734
-0.009334,-0.038758
0.007116,-0.049109
0.016045,-0.020648
0.006528,0.018396
-0.010702,0.031569
-0.026136,-0.012414
-0.023968,-0.022686
-0.013595,-0.016718
0.003643,-0.000348
0.017216,0.015415
-0.005470,0.023703
-0.011153,0.021098
-0.008076,0.007190
0.001828,-0.006786
0.009172,-0.011296
0.021625,0.003452
0.011004,0.001293
0.000383,-0.004883
-0.001789,-0.006978
-0.003210,-0.000114
-0.010781,-0.008184
-0.006756,0.000407
-0.000120,0.005584
0.000375,0.006350
0.001295,0.000030
0.007204,0.011842
0.007407,-0.000461
0.007232,-0.005508
0.007280,-0.001644
-0.003396,0.003501
-0.022544,-0.015666
-0.023832,-0.014873
-0.009705,-0.008386
0.007552,0.002709
0.015046,0.010875
0.013001,0.008212
0.007718,0.001566
0.003798,-0.001992
-0.003247,-0.001080
-0.006948,0.000500
-0.005929,0.007047
0.001246,0.006471
0.002042,0.003722
-0.001123,-0.000898
-0.002329,-0.004440
0.000431,-0.004526
0.005596,-0.001953
0.009290,0.002541
0.004249,0.005069
-0.006881,0.000839
-0.009722,-0.009933
-0.007913,-0.010987
-0.004626,-0.004805
0.000524,0.001748
0.006290,0.005617
-0.004978,0.004362
-0.011385,0.005304
-0.013476,0.002500
-0.005372,-0.001535
0.009649,-0.003521
0.026325,0.000883
0.019517,0.003843
0.000392,0.005921
-0.010717,0.003121
-0.008780,-0.003819
-0.006338,-0.008584
0.002154,-0.007556
0.001205,-0.001311
-0.006788,0.005180
-0.004170,0.006101
0.007600,-0.002414
0.010151,-0.015895
0.008597,-0.021431
0.018680,-0.013288
0.029348,-0.001037
0.029883,0.005756
0.012048,0.000292
-0.000397,-0.005684
-0.005840,-0.003668
-0.005636,0.003283
0.009101,0.015116
0.009798,0.009697
0.003889,0.001795
0.002147,-0.002642
-0.000714,-0.004067
-0.016512,-0.014238
-0.028675,-0.012227
-0.019242,-0.004742
0.005410,0.004430
0.021759,0.007804
0.029677,0.009986
0.019728,0.005123
0.006079,0.001270
-0.008479,-0.001563
-0.013148,-0.003221
-0.013406,-0.001737
-0.003209,0.003615
0.001760,0.007679
0.003512,0.004556
-0.000342,-0.004464
-0.010074,-0.010851
0.002697,-0.009569
0.012873,-0.002026
0.002620,0.004299
-0.010106,0.004810
-0.009079,-0.004509
-0.003057,-0.004462
-0.001431,-0.001275
0.000669,0.002208
0.002999,0.003195
0.003830,-0.001152
-0.001389,-0.005742
-0.006435,-0.007195
-0.010635,-0.003418
-0.004748,0.003791
0.028613,-0.006125
0.059313,-0.000180
0.048042,-0.002656
-0.005982,-0.010405
-0.049476,-0.005673
-0.033548,0.008746
-0.020377,0.030746
-0.018937,0.025014
-0.012593,-0.002481
0.014567,-0.024904
0.020332,-0.008668
0.018567,-0.000667
0.004910,0.004792
-0.008105,0.002166
-0.013097,-0.002817
-0.014110,-0.009639
0.001348,-0.005902
