V, H 
0.091788,-0.102513
-0.046319,-0.027222
-0.060894,0.009531
0.006913,0.008715
0.052700,0.002657
0.036772,0.043902
0.005167,0.035117
-0.015381,0.004716
-0.003403,-0.017529
0.009866,-0.012727
0.012281,0.025677
0.017558,0.002209
0.027586,-0.021186
-0.000020,-0.014162
-0.037618,0.008637
-0.007506,0.024502
0.073657,0.038911
0.104469,0.055657
0.070916,0.057183
0.052089,0.036452
0.053835,0.001542
0.033795,-0.001316
-0.014527,0.005118
-0.037706,0.007363
-0.014480,0.001577
0.032919,-0.012743
0.063603,-0.025544
0.056864,-0.021504
0.042182,-0.007182
0.041167,-0.002600
0.020571,-0.005256
-0.022025,-0.011713
-0.057912,-0.007547
-0.041341,0.005499
0.029475,0.012408
0.091803,0.001354
0.059062,-0.016713
-0.084107,-0.026169
-0.214668,-0.028188
-0.194082,-0.025791
-0.047596,0.022524
0.036693,0.033093
0.014438,0.023007
-0.040234,-0.003539
-0.039717,-0.023911
0.028820,-0.028650
0.111023,-0.028522
0.129043,-0.025146
0.056142,-0.008179
-0.033386,0.011696
-0.051356,0.011007
-0.033924,-0.008913
-0.025952,-0.019016
-0.018797,-0.009990
0.016217,0.009808
0.062456,0.028111
0.109620,0.032593
0.147412,0.021836
0.122373,0.008342
0.052833,0.004100
0.034073,0.005872
0.059568,0.002873
0.068553,-0.003033
0.086622,-0.001256
0.117825,0.006758
0.046780,0.009263
-0.044885,0.004810
-0.088774,0.002432
-0.031366,0.000820
0.063073,-0.003511
0.101952,-0.004550
0.062282,-0.001456
0.005284,0.000391
0.001336,0.003195
0.043116,0.010166
0.064188,0.015618
0.040410,0.013809
0.029499,0.008382
0.097444,0.010533
0.200540,0.027351
0.212830,0.046641
0.120841,0.045049
0.047742,0.018927
0.056276,-0.008293
0.088695,-0.018426
0.078528,-0.017861
0.013032,-0.013328
-0.061880,-0.001408
-0.087035,0.012503
-0.081739,0.016894
-0.083673,0.020239
-0.089051,0.006543
-0.036326,-0.001833
0.025161,-0.002369
0.048717,-0.001504
0.051499,-0.000838
0.047878,0.001879
0.051625,0.005859
0.081269,0.013124
0.115040,0.024510
0.117460,0.034262
0.045731,0.023531
-0.014968,0.002121
-0.019335,-0.013511
-0.008216,-0.013053
-0.039226,-0.001017
-0.015043,0.015026
0.001945,0.018032
-0.021560,0.002685
-0.016880,-0.015390
0.083524,0.006142
0.105383,0.009159
0.017566,0.005211
-0.073328,-0.003580
-0.065573,-0.007621
0.015952,-0.003168
0.077185,-0.000897
0.073478,-0.012965
0.045500,-0.031921
0.033618,-0.040520
0.036055,-0.031915
0.053778,-0.013663
0.084692,-0.002679
0.093085,-0.004952
0.058588,-0.006952
0.016429,-0.000560
0.006025,0.007850
0.032375,0.010862
0.080445,0.006725
0.113951,0.004098
0.065482,0.029886
-0.000647,0.035621
-0.028588,0.022422
0.003602,-0.005100
0.025540,-0.026319
0.007621,-0.041101
-0.012744,-0.020694
0.007615,0.002607
0.017116,0.010130
-0.006154,0.004654
-0.005833,0.003304
0.005716,0.005517
-0.023647,-0.001561
-0.063937,-0.014283
-0.076207,-0.023041
-0.049141,0.000418
0.022514,-0.001721
0.058376,-0.000407
0.022962,0.005541
-0.036128,0.005587
-0.079905,-0.008772
-0.055493,-0.022738
-0.001602,-0.020076
0.027546,-0.003186
0.023518,0.017316
0.014994,-0.007699
0.003344,-0.008360
0.004919,-0.010548
0.008357,-0.004398
0.001710,0.007320
-0.018331,0.015986
-0.027157,0.017256
0.015125,0.014088
0.075247,0.011389
0.074076,0.011436
0.070432,0.004695
0.019294,0.005394
-0.009413,0.001800
-0.011867,-0.001145
0.000501,-0.002447
-0.046078,-0.023104
-0.033801,-0.019295
0.014812,-0.009483
0.053427,0.001914
0.022568,0.011800
-0.057006,0.015065
-0.086771,0.007322
-0.011972,-0.007746
0.089740,-0.020946
0.117839,-0.022861
0.103723,-0.024155
0.056421,0.002920
0.003684,0.020498
-0.035017,0.013232
-0.023876,-0.010242
0.001633,-0.007836
-0.025312,-0.006150
-0.067149,0.000003
-0.046948,-0.002217
0.031062,-0.003455
0.108347,0.011819
0.139959,0.036341
0.108026,0.047753
0.056523,0.044412
0.034298,0.043169
0.012070,0.010312
-0.016288,0.010963
-0.013870,0.009448
0.006836,0.007327
0.010116,-0.002898
-0.001998,0.014053
0.013778,-0.007221
0.008481,-0.014546
-0.016312,-0.006610
