V, H 
-0.009270,-0.051065
-0.016829,-0.024258
-0.019238,-0.006341
-0.006012,0.004821
0.017562,0.012311
0.059577,0.005575
0.036260,0.001800
0.003993,-0.000046
-0.013806,0.000877
-0.016523,-0.000230
-0.021601,0.004022
-0.009077,0.003734
0.000882,0.002211
0.001915,-0.001236
0.000881,-0.002566
0.007388,-0.000423
0.010853,-0.000987
0.004481,-0.001508
-0.005698,-0.000750
-0.007625,0.000352
-0.003861,-0.003010
-0.000558,0.002343
-0.001300,0.006049
-0.000734,0.003073
0.001436,-0.003690
0.007909,-0.002203
0.003741,-0.001564
-0.001524,0.000250
-0.003441,-0.000288
-0.001034,-0.001076
0.003406,-0.001714
0.005687,0.005349
0.006042,0.007731
0.001905,0.002182
-0.005297,-0.005436
-0.005628,0.006119
-0.000941,0.003873
0.004518,0.001126
0.003301,-0.001355
-0.001849,-0.002235
-0.010763,-0.014176
-0.011351,-0.009829
-0.009188,-0.000889
-0.001727,0.007449
0.008781,0.006905
0.020050,0.003088
0.011504,-0.008641
-0.008241,-0.011603
-0.021695,-0.003780
-0.008272,0.008453
0.026704,0.015571
0.052488,0.010761
0.051112,-0.002732
0.034494,-0.010704
0.018058,-0.003804
0.026354,-0.008177
0.000629,-0.006532
-0.014089,-0.008627
-0.008750,0.000900
0.005201,0.011837
0.017009,0.002421
0.025941,-0.023013
0.039685,-0.039517
0.061324,-0.036001
0.080234,-0.027855
0.088721,-0.029044
0.089313,-0.030875
0.081554,-0.024887
0.063808,-0.019816
0.048282,-0.025478
0.016229,0.005688
0.021304,-0.007548
0.018068,-0.012787
0.004848,-0.009743
-0.014485,0.002823
-0.042581,-0.006867
-0.037499,0.018433
-0.011419,0.021355
0.015961,-0.001288
0.023299,-0.021300
0.015258,-0.007222
-0.004558,0.009640
-0.016656,0.018740
-0.013283,0.009451
0.006201,-0.013155
0.028296,-0.024677
0.037200,-0.009123
0.034660,0.015328
0.027951,0.025242
0.014730,0.023339
0.007624,-0.005893
-0.011428,0.002091
-0.015892,0.008151
-0.004199,0.005507
0.011036,-0.003555
0.004612,0.000255
0.011104,-0.003344
0.015285,-0.001678
0.009299,0.002050
-0.008933,0.003314
-0.026212,0.011762
-0.028696,0.004720
-0.015191,-0.001025
0.003555,-0.002506
0.018207,-0.001272
0.034985,-0.011652
0.023116,-0.008757
0.002037,-0.001641
-0.010242,0.006556
-0.008064,0.007028
