V, H 
0.002754,-0.030792
-0.002566,-0.020636
0.001793,-0.006521
0.009331,0.006902
0.005186,0.012414
0.008939,0.000177
-0.009583,-0.007882
-0.010789,-0.009722
0.000461,-0.002418
0.009027,0.007792
0.023327,0.025733
0.017991,0.020730
0.001373,0.008422
-0.017344,-0.004079
-0.014983,-0.010242
-0.012754,-0.000948
0.013010,-0.009641
0.015084,-0.014612
0.000971,-0.005334
-0.012296,0.011599
-0.017895,0.007610
-0.010718,-0.002917
0.003659,-0.015171
0.010826,-0.010734
0.003608,0.008238
0.006438,0.004859
0.004011,-0.000666
0.007945,-0.009141
0.008744,-0.004238
-0.000251,0.006339
0.001818,0.022960
-0.017474,0.013931
-0.017167,0.003628
-0.000843,-0.001155
0.013838,-0.003862
-0.015365,0.027053
-0.011561,0.013964
-0.011504,0.002479
-0.008596,-0.005145
0.005576,-0.007150
0.026085,-0.004148
0.038062,0.000242
0.034990,0.006885
0.020927,0.016749
0.002415,0.022401
0.009098,0.030274
0.003126,0.017408
0.004264,0.007381
0.005313,0.000793
-0.000285,-0.008118
-0.016729,-0.005592
-0.023219,-0.007798
-0.009334,-0.004266
0.015891,-0.001565
0.020826,0.003168
0.007987,0.010422
-0.019470,0.009247
-0.022486,-0.002394
-0.004233,-0.010007
0.017397,-0.004126
0.003505,0.003110
0.001660,0.007828
-0.003750,0.005218
-0.002619,0.001639
0.002126,-0.003178
0.027905,-0.007104
0.022209,-0.012350
0.011216,-0.008074
-0.003976,0.001543
-0.015988,0.008597
-0.030586,0.011630
-0.013322,0.009738
0.005586,0.006321
0.012439,0.000904
0.004151,-0.006644
0.008928,-0.005428
0.001583,-0.000628
-0.001905,0.005111
-0.004530,0.002465
-0.001961,-0.003842
0.003609,-0.008154
0.010886,-0.001402
0.008609,0.003036
-0.001207,0.002373
-0.009249,-0.000940
-0.016548,-0.008875
-0.007824,-0.007378
0.002789,-0.003143
0.006929,0.001538
0.003099,0.004710
0.003095,0.015953
-0.004316,0.010645
-0.006534,0.002712
-0.002016,-0.003539
0.005486,-0.005454
0.022611,0.001247
0.013653,0.000567
-0.001266,-0.004230
-0.011410,-0.007479
-0.008158,-0.001385
-0.011088,0.000348
0.002999,0.010293
0.004427,0.007466
-0.002234,-0.003315
-0.004855,-0.009495
-0.006878,-0.010134
-0.001358,0.000755
0.000054,0.007616
-0.000545,0.004420
0.000450,-0.003774
0.009446,0.004709
0.008078,0.004010
0.004927,0.003267
0.000647,-0.001593
-0.004639,-0.005506
-0.015082,-0.011769
-0.014760,-0.002931
-0.009600,-0.001926
-0.001893,-0.003936
0.008349,0.000591
0.020564,0.003629
0.021165,0.007641
0.010335,0.007283
-0.004983,0.003129
-0.014538,-0.004669
-0.013312,-0.001032
-0.003030,-0.005050
0.003638,-0.002949
0.002906,0.000506
-0.000418,0.002812
0.001758,0.010882
-0.001174,0.008928
-0.003614,0.001114
-0.002389,-0.005642
0.002034,-0.004471
-0.006150,0.003691
-0.005483,0.002424
-0.003159,-0.002970
0.002765,-0.004123
0.006284,-0.000167
0.024021,-0.002156
0.009017,0.001007
-0.003125,0.000685
-0.006277,-0.000794
-0.002924,-0.000514
-0.007528,0.013067
-0.000695,0.009547
0.003472,0.001732
0.001807,-0.005672
-0.002558,-0.005993
-0.004919,-0.011172
-0.000050,-0.004964
0.002402,-0.001578
0.002288,0.001750
0.000323,0.004439
-0.006522,0.001241
-0.007859,-0.009122
0.002116,-0.011207
0.011884,0.001227
0.005246,0.011361
0.006027,0.010251
-0.004565,0.002514
-0.007212,-0.000152
-0.004937,-0.000067
0.003388,-0.000871
-0.007372,0.002912
-0.001979,0.004382
-0.000753,0.004857
-0.001654,-0.000182
-0.000752,-0.006277
0.008597,-0.032222
0.013425,-0.018753
0.009778,-0.004347
0.001028,0.005606
-0.007563,0.010478
-0.006707,0.028834
-0.017184,0.014410
-0.022196,-0.003423
-0.011485,-0.011242
0.013434,-0.004829
0.013276,0.009734
0.020863,0.010200
0.010789,0.000160
-0.005429,-0.008628
-0.014577,-0.006000
-0.002866,-0.006672
0.005184,0.000895
0.006256,0.001883
-0.000506,-0.000942
-0.005693,-0.002662
-0.009936,-0.011923
-0.006849,-0.002721
-0.002242,0.006803
0.003131,0.007791
0.005003,-0.001275
0.012882,0.002166
0.005387,-0.000261
-0.000630,0.001190
-0.003105,0.001901
-0.003034,0.000282
-0.003247,0.010102
0.004804,0.007013
0.008492,0.003297
0.004014,-0.003157
-0.004242,-0.007360
-0.015929,-0.028123
-0.022170,-0.008922
-0.018071,0.008173
-0.000940,0.011113
0.017151,0.001031
0.029184,0.013495
0.023516,0.006047
0.009258,0.002132
-0.005832,-0.001956
-0.013873,-0.005344
-0.015227,-0.020121
-0.008172,-0.005592
-0.000168,0.007331
0.003057,0.007934
0.002129,-0.000722
0.006969,0.001293
