V, H 
-0.229534,-0.039226
-0.076545,-0.029563
0.011448,-0.009340
0.038050,0.009790
0.027423,0.015417
-0.000377,0.013696
-0.029361,0.015125
-0.051239,0.020895
-0.041090,0.026512
0.017604,0.026621
0.078299,0.022586
0.068090,0.022103
-0.004343,0.023908
-0.051409,0.020201
-0.042092,0.010289
-0.023741,-0.001384
-0.023084,-0.010232
-0.023936,-0.011741
-0.008907,-0.004401
0.009709,0.007944
0.043484,0.003638
0.000899,0.007251
-0.029500,0.002164
-0.016072,-0.004582
0.015328,-0.005068
0.024332,0.003900
0.014905,0.006804
-0.006939,0.003060
-0.018208,-0.001756
-0.005524,-0.003395
0.015766,-0.004713
0.028616,-0.007647
0.036059,-0.009188
0.040849,-0.007102
0.028034,-0.003963
0.015242,-0.001998
-0.025104,0.001016
-0.037407,0.003453
-0.014505,0.002307
0.025130,-0.002586
0.051887,-0.004190
0.026615,0.005825
-0.041279,0.021457
-0.070484,0.025802
-0.033802,0.013020
-0.023870,-0.002082
-0.004348,-0.007897
0.001785,-0.002540
0.001350,0.003449
-0.000289,0.004445
0.031739,-0.011777
0.021499,-0.012773
-0.004836,-0.008894
-0.017813,0.001273
-0.007301,0.010381
-0.018090,0.027211
-0.001670,0.019521
0.017296,0.009183
0.021714,-0.002332
-0.002633,-0.011935
-0.019132,-0.012750
-0.033499,-0.006928
-0.029784,0.002367
-0.007929,0.007412
0.025993,0.003083
0.045219,-0.005934
0.036083,-0.007714
0.023231,0.001588
0.035479,0.014057
0.044292,0.023537
0.018252,0.019142
-0.042469,0.009547
-0.039194,-0.008228
0.016787,-0.014368
0.039504,-0.001877
0.009295,0.018111
0.009654,0.023873
0.007448,0.014493
-0.010851,-0.003533
-0.009203,-0.016863
0.002951,-0.017970
-0.024506,-0.014396
-0.092287,-0.013553
-0.133569,-0.009037
-0.099493,0.002286
-0.040288,-0.005341
0.010493,-0.009375
0.013385,-0.013482
-0.014014,-0.006303
-0.021060,0.009147
0.011196,0.020013
0.050865,0.018386
0.065322,0.005938
0.048253,-0.008807
0.020611,-0.017434
0.008462,-0.018791
0.013636,-0.015966
0.017798,-0.012434
0.012964,-0.012458
0.012496,-0.016712
0.024741,-0.020831
0.038803,-0.022355
0.043641,-0.024257
0.040393,-0.030279
0.034483,-0.037887
0.038556,-0.020398
0.006330,-0.006512
-0.022657,0.009817
-0.015194,0.011369
0.011985,-0.002013
0.019536,-0.012662
0.012646,-0.011624
0.023171,-0.007773
0.058497,-0.007880
0.098157,-0.008063
0.126267,-0.000967
0.137652,0.014698
0.125892,0.026300
0.105823,0.020322
0.105418,0.003206
0.109767,-0.006722
