V, H 
0.047477,-0.006449
0.057929,-0.013524
0.014115,-0.027557
-0.011671,-0.022401
-0.026407,0.000437
-0.009494,0.021327
0.014013,0.008894
0.023830,0.002399
-0.008887,-0.008450
-0.015666,-0.009992
0.010042,0.002763
-0.009319,0.013280
-0.062009,0.001926
-0.065217,-0.028560
-0.032316,-0.054041
-0.018974,-0.054354
-0.010049,-0.035241
0.020099,-0.016875
0.044317,-0.006345
0.040629,-0.001579
0.039635,-0.007154
0.063134,-0.020200
0.093456,-0.022847
0.127472,-0.008803
0.153859,0.001624
0.127423,-0.009153
0.078779,-0.046434
0.049194,-0.035569
0.040752,-0.005988
-0.000745,0.016421
-0.047922,0.019240
-0.065619,0.039204
-0.018498,0.018932
0.010805,0.000121
0.004336,-0.009166
-0.005926,-0.008432
0.009284,-0.001455
0.042071,0.007523
0.071280,0.013281
0.086899,0.014064
0.079631,0.014731
0.061411,0.019135
0.067134,0.022442
0.092271,0.018224
0.086493,0.010146
0.032194,0.010761
-0.049139,-0.005788
-0.072390,0.012016
-0.039154,0.013785
0.031739,0.000680
0.062301,-0.011659
0.043937,0.004053
-0.008991,0.004052
-0.015443,0.003928
0.005426,0.002050
0.020551,-0.002236
0.000865,0.018469
-0.052263,0.009134
-0.077536,-0.003305
-0.039805,-0.011577
0.045749,-0.005749
0.103930,0.007662
0.102357,0.019685
0.025244,0.015069
-0.044472,-0.002716
-0.054694,-0.018413
-0.025791,-0.040368
-0.000838,-0.014165
0.015147,0.011192
0.022608,0.015755
0.006192,0.003196
-0.043109,-0.015978
-0.104245,-0.034140
-0.128013,-0.040960
-0.080687,-0.031468
0.006513,-0.014974
0.075601,-0.003656
0.106331,-0.000726
0.103092,-0.005949
0.072439,-0.019124
0.028214,-0.037031
-0.009596,-0.055761
-0.026263,-0.071422
-0.031833,-0.076024
-0.041736,-0.060633
-0.052326,-0.030376
-0.054793,-0.006954
-0.033335,-0.000366
0.005151,0.005904
0.025783,0.020911
0.038312,0.026976
0.068282,0.014627
0.083260,-0.000385
0.045634,-0.005077
-0.009411,-0.004172
-0.019973,-0.004878
0.006997,0.010856
0.012734,0.014178
0.004927,0.010664
0.005332,-0.001439
-0.001994,-0.011192
-0.037017,-0.010451
-0.039222,-0.004690
-0.022821,0.003366
-0.009456,0.006545
0.013675,0.001337
0.057825,-0.006558
0.079652,-0.007630
0.052959,0.000215
0.013331,0.008116
-0.011457,0.013370
-0.024107,0.022681
-0.016311,0.028152
0.010787,0.015289
0.026502,-0.003309
0.022909,-0.001978
0.022943,0.017002
0.030506,0.030985
0.027595,0.032329
0.012102,0.028966
0.005014,0.025681
0.015831,0.007541
-0.004212,-0.003402
-0.031328,-0.010956
-0.019240,-0.005407
0.017752,0.006954
0.027205,0.019066
0.031385,0.014793
0.022107,0.006825
-0.013207,0.000869
-0.037130,-0.006345
-0.003155,-0.016141
0.052821,-0.016604
0.061286,-0.000117
0.024592,0.021304
-0.003596,0.033142
0.003617,0.032203
0.040015,0.020703
0.070736,0.003930
0.054546,-0.009314
0.013190,-0.011143
0.005919,-0.000162
0.049220,0.014495
0.124503,0.022709
0.168356,0.025274
0.097500,0.025476
-0.034158,0.011019
-0.098621,0.008572
-0.053679,0.008560
0.019373,0.007281
0.064916,-0.003833
0.068010,-0.020579
0.019754,-0.033858
-0.053339,-0.041190
-0.088472,-0.041133
-0.063748,-0.033131
-0.040047,-0.014031
-0.051378,0.015506
-0.030759,0.037324
0.047868,0.033416
0.097010,0.008943
0.056936,0.006796
-0.016607,-0.003901
-0.052346,-0.000941
-0.025032,0.003038
0.032616,0.001386
0.061368,0.000417
0.042817,0.005714
0.021328,0.012674
0.036602,0.015693
0.073193,0.015096
0.086367,0.012314
0.052003,0.003872
-0.025529,-0.012928
-0.116210,-0.027265
-0.158068,-0.025036
-0.119545,-0.010337
-0.043792,0.002230
0.020522,0.005026
0.068239,-0.001742
0.098111,-0.012092
0.085728,-0.020281
0.036258,-0.027046
0.005669,-0.031324
0.017779,-0.025254
0.035047,-0.003018
0.045363,0.005372
-0.028341,0.034659
-0.115346,0.035918
-0.103109,0.004999
0.046281,-0.032091
0.165643,-0.017981
0.166092,-0.001798
0.031175,0.010152
-0.080704,0.001612
-0.082544,-0.009637
0.011030,-0.015489
0.030488,0.002571
0.000655,0.002138
-0.032209,-0.010366
-0.018689,-0.006346
-0.036614,0.033351
-0.032854,0.037607
-0.048781,0.017394
-0.018640,-0.007697
0.045509,-0.021526
0.109614,-0.009436
0.043763,-0.006754
-0.015451,0.003213
-0.019834,0.007687
-0.003123,-0.000439
-0.002059,-0.028693
-0.018586,-0.012146
-0.022674,0.009449
-0.007484,0.012284
0.012705,-0.001465
0.010095,-0.030055
0.029935,-0.020081
0.011902,-0.003244
-0.034016,0.008364
-0.035128,0.010086
0.009280,0.008348
0.063295,0.003992
0.048389,0.003489
-0.015986,0.003570
-0.058199,-0.000680
-0.030182,-0.012312
0.018243,-0.016542
0.030669,-0.004857
0.002707,0.009890
-0.023926,0.010255
-0.020329,0.004056
-0.005875,-0.001331
0.005837,-0.001370
0.001145,0.001504
-0.002606,0.004122
0.000577,0.028747
-0.003519,0.007939
-0.009027,-0.012356
0.002293,-0.013492
0.015318,0.002427
-0.012854,0.006100
-0.059226,0.004907
-0.062688,-0.003266
0.003483,-0.005028
0.061219,0.000298
0.057212,0.003089
0.040756,0.002663
0.056375,0.007791
0.081811,0.016710
0.083111,0.016952
0.068382,0.005377
0.076100,-0.008291
0.095437,-0.015786
0.073070,-0.016340
0.019079,-0.012860
-0.008365,-0.010694
0.005311,-0.010405
0.033974,-0.006837
0.050336,-0.003799
0.039871,-0.008790
0.025030,-0.026628
0.008138,-0.019651
-0.013070,-0.000547
-0.028800,0.014761
-0.009729,0.011256
0.043462,-0.005819
0.090984,-0.011511
0.079475,0.005388
0.019988,0.021350
-0.013715,0.012418
0.001307,0.006622
-0.001706,-0.002437
-0.020774,0.002270
-0.023742,0.005154
0.002480,0.000056
0.012087,-0.027291
0.041559,-0.022653
0.028548,-0.007261
-0.022282,0.007815
-0.043614,0.014065
-0.004211,0.008033
0.042652,-0.011793
0.055268,-0.031539
0.035564,-0.027873
-0.003207,-0.002852
-0.037267,0.018009
-0.060253,0.020294
-0.087285,0.007825
-0.107801,-0.011099
-0.103874,-0.029764
-0.105315,-0.038827
-0.137326,-0.029804
-0.146238,-0.007408
-0.080801,0.015549
0.008131,0.027994
0.043638,0.025741
0.030319,0.008349
0.027736,-0.006138
0.021914,-0.007417
-0.019860,0.000773
-0.060109,0.004433
-0.049742,-0.004935
0.003518,-0.021097
0.050731,-0.029998
0.048971,-0.023051
0.005388,-0.007665
-0.037566,-0.001785
-0.066104,-0.013621
-0.086576,-0.030865
-0.072616,-0.034494
-0.031328,-0.014393
-0.020181,-0.001100
-0.038041,0.004550
-0.007559,0.005533
0.038382,0.000458
0.027399,-0.009442
-0.008515,-0.013872
-0.012990,-0.008907
0.007424,-0.001293
0.018301,0.003909
0.027939,0.024690
0.048479,0.029327
0.046912,0.023872
-0.000622,0.002994
-0.048377,-0.022336
-0.046391,-0.033856
-0.004763,-0.025634
0.026208,-0.009332
0.029524,0.005442
0.028837,0.019564
0.029221,0.026754
0.030156,0.015892
0.046226,-0.003909
0.061038,-0.008152
0.043456,0.009224
0.009009,0.023388
-0.001109,0.021733
0.003633,0.008325
0.002151,-0.002331
-0.000353,-0.009908
0.047361,-0.009066
0.023958,-0.012228
-0.010806,-0.005647
-0.019269,0.005504
0.000524,0.009587
-0.036586,0.000689
-0.052060,-0.006615
-0.045325,-0.005574
0.001880,0.000736
0.049629,0.005412
0.036622,-0.004373
-0.023633,-0.002601
-0.077945,0.003704
-0.047836,0.008231
0.045945,0.002510
0.103469,-0.011845
0.092732,-0.024739
0.053841,-0.028957
0.013580,-0.023740
-0.012361,-0.009082
-0.004227,0.012020
0.032340,0.024813
0.056870,0.014967
0.041189,-0.008201
0.007235,-0.021821
-0.009264,-0.017208
0.002913,-0.001765
0.030931,0.012239
0.043560,0.014353
0.029797,0.005444
0.050063,0.000231
0.016544,-0.002367
-0.033892,-0.000684
-0.043564,0.002640
0.007683,0.003445
0.059474,0.001968
0.050305,-0.008587
0.007744,-0.011565
-0.019923,-0.001895
-0.019773,0.009759
-0.035050,0.000627
-0.041240,-0.003096
-0.033891,-0.003677
-0.006022,0.001474
0.026984,0.005473
0.054168,-0.000174
0.069449,-0.014665
0.064123,-0.024587
0.038413,-0.018785
0.005112,-0.002131
-0.020832,0.012714
-0.023486,0.018281
-0.002002,0.014738
-0.008197,0.005072
-0.075995,-0.004302
-0.149210,-0.003500
-0.115714,0.008373
-0.017548,0.013274
0.069445,0.002663
0.070455,-0.011316
0.026830,-0.008891
-0.026682,0.000254
0.001685,0.006246
0.042921,0.002423
0.019469,-0.003862
-0.037392,-0.005062
-0.042473,-0.001548
0.015578,0.005314
0.083375,0.015421
0.117291,0.022016
0.075546,0.018147
0.030476,0.003856
-0.002302,-0.005693
-0.006847,-0.005013
-0.002227,0.000859
0.001686,0.012296
-0.034041,0.013596
-0.045975,0.008670
-0.015306,-0.001580
0.032913,-0.009304
0.062409,-0.011381
0.064193,-0.013683
0.070238,-0.016891
0.090704,-0.014270
0.085038,-0.004164
0.040944,0.005765
-0.000176,0.006949
-0.000921,0.000947
0.042671,-0.004065
0.086527,-0.008677
0.071666,-0.018919
0.014201,-0.030673
-0.006649,-0.034094
0.054965,-0.024705
0.142473,-0.004944
0.120649,-0.013844
0.030885,-0.002728
-0.041557,0.000115
-0.036458,0.001445
0.007324,0.002076
0.039806,-0.000908
0.049562,-0.005339
0.038589,-0.008949
0.021313,-0.015829
0.015172,-0.025933
0.019216,-0.031124
0.033838,-0.029410
0.054747,-0.026664
0.051895,-0.024624
0.010533,-0.023002
-0.037544,-0.025701
-0.067246,-0.030736
-0.070969,-0.024826
-0.039695,-0.001594
-0.012984,0.023686
-0.003424,0.046644
-0.018458,0.036027
-0.021084,0.017237
-0.012898,-0.003152
0.015340,-0.020324
0.037099,-0.029788
0.034437,-0.029668
0.037324,-0.021777
0.054354,-0.011760
0.058180,-0.005607
0.033674,-0.007113
0.031681,-0.009119
0.033822,-0.014391
0.018587,-0.013940
-0.022162,0.004699
-0.057645,0.009362
-0.057169,0.024676
-0.018552,0.018563
0.030009,-0.000632
0.049598,-0.018546
0.019450,0.000218
-0.071910,-0.000507
-0.085962,-0.003342
-0.005654,-0.003852
0.071151,0.001756
0.035859,0.017351
0.027869,0.012987
0.007802,0.000328
-0.022437,-0.011245
-0.028303,-0.008419
0.023642,-0.001520
0.069309,0.006817
0.058959,0.001790
0.000200,-0.006430
-0.058057,-0.005956
-0.061841,-0.003286
-0.015259,0.006978
0.050733,0.012082
0.062110,0.009048
-0.011858,-0.005220
-0.085726,-0.022888
-0.055496,-0.026978
0.045658,-0.014638
0.103555,-0.001569
0.076335,0.001502
0.022578,0.003437
-0.006437,0.004786
-0.019673,0.007099
-0.019781,0.003887
0.011396,-0.004307
0.034496,-0.011465
0.014144,-0.013455
0.000225,-0.007465
0.043321,0.004727
0.101787,0.014048
0.081000,0.011042
0.015207,0.008946
-0.021793,0.005164
-0.002205,-0.000484
0.015009,-0.006100
-0.006218,-0.007525
-0.051254,-0.004533
-0.094292,-0.005166
-0.102651,-0.015388
-0.055596,-0.028368
0.019771,0.009481
0.067814,0.007754
0.038305,-0.003497
-0.028819,-0.017374
-0.053977,-0.010496
-0.023323,0.023613
0.016899,0.059769
0.036228,0.076460
0.014963,0.082248
  NaN,  NaN
