V, H 
-0.037827,-0.024088
-0.017204,-0.012456
-0.002649,-0.004679
0.002967,0.001968
0.005282,0.007614
-0.010738,0.016037
-0.003156,0.010944
0.001091,0.006287
0.002678,0.001649
0.001815,-0.006348
0.024194,-0.006305
0.016258,-0.004773
0.004802,-0.000309
-0.006933,0.000935
-0.011397,0.000847
-0.013732,-0.000769
0.003151,0.003109
0.012234,0.003563
0.004662,-0.001036
-0.007952,-0.004658
-0.023897,0.004777
-0.019906,0.011564
-0.013048,0.010492
-0.004116,-0.000849
0.011203,-0.011698
0.051942,-0.041135
0.041098,-0.026406
0.000266,-0.010453
-0.031596,0.002326
-0.023384,0.014190
-0.006049,0.011708
0.023623,0.009481
0.021933,0.005327
-0.002255,0.001333
-0.021269,-0.004733
-0.004349,0.005844
0.004360,0.001245
0.009428,-0.001690
0.006251,-0.002505
-0.004367,0.000016
-0.029812,0.009222
-0.029171,0.007575
-0.013280,0.001758
0.006845,-0.003088
0.018952,-0.004164
0.034372,-0.010102
0.019276,-0.005481
0.002376,-0.000098
-0.006878,0.003124
-0.008702,0.002503
-0.014055,-0.001309
-0.007776,-0.002374
0.000477,-0.002077
0.005414,-0.000301
0.003024,0.003447
-0.001684,0.010154
0.000467,-0.002799
0.005666,-0.013151
0.005407,-0.007155
-0.001508,0.007761
-0.006039,0.007595
-0.009508,0.004014
-0.004023,-0.002548
0.004649,-0.004072
0.006397,-0.000608
-0.013272,0.007440
-0.011440,0.008870
-0.002027,0.005467
0.004465,-0.002862
0.004451,-0.008108
0.010929,0.005706
0.011182,0.013347
0.005056,0.010421
-0.004880,-0.003134
-0.008307,-0.012744
-0.010394,-0.023242
-0.002899,-0.007925
0.001877,0.005360
0.002390,0.006944
-0.000159,-0.000017
0.000205,0.007742
0.002019,0.009795
0.002255,0.010271
-0.001169,0.001878
-0.002924,-0.009878
0.011517,-0.021657
0.011191,-0.009384
0.003515,0.006987
-0.003824,0.011763
-0.005752,0.001852
-0.004340,-0.002017
-0.002717,-0.006389
-0.000732,-0.001855
-0.000723,0.002771
-0.000663,0.003159
0.000319,-0.005732
0.008273,-0.006355
0.008030,-0.006175
-0.002271,-0.002421
-0.009501,0.004754
-0.019610,0.011199
-0.011611,0.010126
-0.008707,0.004294
-0.003519,-0.000757
0.008046,-0.004677
0.015414,-0.001966
0.012738,-0.003632
0.005654,-0.002031
0.000321,-0.001197
-0.005345,-0.000005
0.006401,-0.004787
-0.000116,0.005255
-0.003243,0.008419
-0.004337,0.000990
-0.000707,-0.007655
-0.001985,0.001140
0.004338,0.007942
0.002191,0.009955
-0.003002,0.002551
-0.003656,-0.008359
0.009927,-0.014094
0.011705,-0.008318
0.005772,-0.000142
-0.004675,0.004407
-0.009398,0.003785
-0.010824,0.004056
-0.000107,0.000073
0.005629,-0.003256
0.002782,-0.002019
-0.003859,0.003143
-0.013352,0.017034
-0.003470,0.005320
0.007032,-0.007137
0.006777,-0.008782
-0.001336,0.000193
0.015868,-0.012505
0.009180,-0.006944
0.002489,-0.003835
-0.001821,0.001020
-0.003858,0.005942
-0.015729,0.011784
-0.017128,0.001217
-0.012597,-0.007209
0.000136,-0.004227
0.013077,0.004345
0.008077,0.008470
0.002353,0.000303
-0.003979,-0.008231
-0.003525,-0.007090
0.001562,0.003276
-0.001081,0.006570
-0.001606,0.004982
0.001324,-0.003219
0.005071,-0.008804
0.002175,-0.003684
0.002959,0.003615
-0.004540,0.012575
-0.004047,0.005618
0.001635,-0.007254
0.004241,-0.009888
0.006388,-0.000196
0.004271,0.008306
-0.001073,0.008106
-0.007971,0.001065
-0.004985,-0.006622
0.009758,-0.010857
0.024004,-0.011757
0.030155,-0.011004
0.032431,-0.010203
0.033061,-0.010934
0.037661,-0.014046
0.017957,-0.010605
-0.001118,-0.001212
-0.009893,0.007880
-0.008033,0.007147
-0.005021,0.018883
0.002204,0.007956
0.001086,0.001918
-0.000909,0.000190
-0.000110,-0.002301
-0.022090,-0.008653
-0.023935,-0.010525
-0.015300,-0.004905
0.003133,0.001706
0.018129,0.004985
0.024784,-0.007970
0.011104,-0.001683
-0.003785,0.003465
-0.008499,0.004367
-0.002034,0.000321
0.021327,0.000884
0.012363,-0.003667
-0.004516,-0.003075
-0.011856,0.001214
-0.004683,0.004471
-0.001813,0.005286
0.005486,-0.004563
-0.001013,-0.011677
-0.010797,-0.006957
-0.005250,0.006551
-0.006952,-0.005234
