V, H 
0.009049,-0.005681
0.003694,0.000392
-0.002609,0.003200
-0.007121,0.003867
-0.003117,0.001209
0.012732,0.005848
0.021408,-0.007123
0.016781,-0.012674
0.002312,-0.006587
-0.014044,0.006425
-0.013193,-0.003958
-0.013988,0.004192
-0.002201,0.003243
0.009359,-0.002183
0.009239,-0.003917
0.005349,0.013589
-0.010068,0.013082
-0.017082,0.005575
-0.009114,-0.003380
0.009188,-0.006728
0.015333,0.004411
0.019643,-0.003576
0.004591,-0.011497
-0.014913,-0.007230
-0.015001,0.006218
0.011702,-0.006215
0.028808,-0.004918
0.020784,-0.004807
-0.007360,-0.000862
-0.027970,0.003667
-0.025788,0.002928
0.019913,0.006734
0.057031,0.007636
0.039721,0.000575
-0.027186,-0.007811
-0.042599,-0.005575
-0.057232,-0.000096
-0.026618,0.000695
0.011942,-0.000280
0.032421,0.001116
-0.005576,0.021353
0.001063,0.010262
0.007337,-0.004225
0.006333,-0.012035
-0.002611,-0.005846
0.011511,-0.015825
0.005872,0.002671
0.000482,0.012379
-0.004845,0.008293
-0.005122,-0.006481
-0.019670,-0.000401
-0.003622,0.001838
0.010834,0.004751
0.012357,-0.000195
-0.000902,-0.004488
-0.002997,-0.003884
-0.012271,-0.000637
-0.009195,-0.001513
-0.001025,-0.003251
0.007354,-0.000987
0.002212,0.009328
0.004587,0.014700
0.000162,0.007992
-0.003018,-0.006716
-0.000946,-0.012452
0.004471,-0.008237
0.000723,0.002944
0.001198,0.004480
0.005561,-0.002081
0.002453,-0.005552
0.005018,0.011680
-0.007159,0.017227
-0.011290,0.012218
-0.004927,0.001321
0.007855,-0.008834
-0.002363,-0.016685
-0.004165,-0.030535
-0.005683,-0.030116
0.000476,-0.007819
0.007027,0.023738
0.033618,0.006634
0.017232,0.011959
0.000532,0.009960
-0.006928,0.004717
-0.006924,-0.006658
-0.035194,0.014487
-0.027889,0.008159
-0.013954,0.007824
0.003964,0.004784
0.017802,-0.004662
0.026935,-0.009760
0.018215,-0.014939
0.006513,-0.007219
-0.004425,0.006684
-0.012246,0.010587
-0.011976,-0.012948
0.002585,-0.012890
0.011245,-0.004004
0.005739,0.003637
-0.006061,0.006223
-0.008538,-0.000913
-0.009701,-0.000577
-0.007943,-0.000719
-0.003131,0.000900
0.005577,0.003108
0.007424,0.025821
0.013782,0.007264
0.011962,-0.012160
0.000874,-0.013229
-0.011377,0.003007
-0.002792,0.001423
0.000760,-0.002113
0.004932,-0.011115
0.004473,-0.010647
-0.002473,0.003021
-0.022207,0.012296
-0.014954,0.021449
-0.000116,0.015759
0.008288,-0.000093
0.006512,-0.015108
0.009218,0.000673
0.001079,-0.000141
-0.006857,-0.000375
-0.007014,-0.001557
0.002895,-0.000816
0.027313,-0.009992
0.018351,-0.005293
0.000170,-0.000903
-0.010637,0.001329
-0.008537,0.001203
0.000257,-0.010244
0.007960,-0.003061
0.007028,0.003778
-0.002510,0.003933
-0.009267,-0.001621
-0.017805,0.000284
-0.004429,0.009645
0.005146,0.021031
0.004749,0.016693
-0.002631,-0.009280
-0.020512,-0.022317
-0.005389,-0.027773
0.011201,-0.008784
0.011786,0.010671
-0.002067,0.014762
0.003564,-0.009703
0.000779,-0.007718
0.006582,0.001658
0.007841,0.008353
-0.002447,0.003308
-0.033533,0.006096
-0.027774,0.007737
-0.007434,0.016031
0.011373,0.011785
0.016440,-0.009655
0.019052,-0.031846
0.002875,-0.023388
-0.010163,-0.001956
-0.010931,0.010221
0.001353,0.009604
0.002456,0.009918
0.011355,0.006735
0.011544,0.003342
0.004370,-0.000327
-0.007816,-0.003909
-0.001190,0.001163
-0.004455,0.002717
0.002105,0.005814
0.008458,0.005204
0.003634,-0.002401
-0.009742,-0.011333
-0.013669,-0.009719
0.003880,0.004118
0.031415,0.014645
0.048947,0.008929
0.067692,-0.027448
0.035449,-0.025921
-0.005822,-0.007376
-0.026436,0.011490
-0.015761,0.015022
-0.027823,0.016333
-0.004728,0.011019
0.001895,0.010195
-0.002012,0.002559
-0.003274,-0.010178
0.008119,-0.013596
0.035840,-0.007994
0.062765,-0.006895
0.051020,-0.014401
-0.010580,-0.020462
-0.034477,-0.012264
-0.061914,-0.011000
-0.038495,-0.010837
0.007059,-0.003369
0.041434,0.008931
0.021618,0.015630
