V, H 
0.013118,0.002326
-0.006760,0.016638
-0.012574,0.013305
-0.005989,-0.004977
0.006907,-0.017141
0.018416,-0.007825
0.006803,0.012080
-0.054329,0.015199
-0.151434,-0.010164
-0.201230,-0.046879
-0.122015,-0.067762
0.036169,-0.062533
0.115675,-0.050479
0.061313,-0.059626
-0.021156,-0.091139
-0.032313,-0.043115
-0.021325,-0.044975
-0.008087,-0.027998
0.002120,-0.002403
0.012224,0.026957
0.036747,0.025020
0.026995,0.026483
0.001776,0.011740
-0.019549,-0.005325
-0.016752,-0.016066
-0.020146,0.008449
-0.000027,0.015450
0.002861,0.016149
-0.002413,0.002214
-0.003442,-0.014547
0.003021,-0.019267
0.012117,-0.015456
0.018869,-0.012052
0.022665,-0.005883
0.022540,0.007185
0.029380,0.014880
0.020332,0.013332
0.006073,0.006215
-0.009006,0.000348
-0.014342,-0.007956
-0.013148,-0.004946
0.005831,0.003780
0.011423,0.011950
0.000544,0.006519
-0.008699,-0.006188
-0.001744,-0.041785
-0.002002,-0.045734
-0.002261,-0.037013
0.002356,-0.005464
0.004195,0.037434
-0.002288,0.050778
-0.002512,0.012376
0.017904,-0.032306
0.050436,-0.023199
0.065772,0.026100
0.040219,0.059378
-0.003694,0.059732
-0.015720,0.046792
0.011583,0.035900
0.041550,0.033424
0.048343,0.038037
0.031881,0.037341
0.007464,0.030215
-0.005458,0.030799
-0.002465,0.037213
0.005147,0.030537
0.010469,0.008902
0.016108,-0.001210
0.020084,0.015918
0.022655,0.043845
0.101038,0.042959
0.111107,0.065661
0.042143,0.045946
-0.064440,-0.026738
-0.081652,-0.071390
-0.007158,-0.013480
0.044332,0.088586
0.065278,0.129119
0.098895,0.103891
0.103040,0.072839
0.068068,0.061542
0.049053,0.062967
0.055725,0.071288
0.059981,0.086137
0.054533,0.107176
0.050517,0.126707
0.054158,0.131682
0.059537,0.122538
0.057263,0.112900
0.047163,0.107285
0.037199,0.100521
0.031571,0.091723
0.032028,0.083629
0.046944,0.083152
0.075088,0.102862
0.064419,0.055450
0.047097,0.072610
0.012810,0.045091
-0.012788,-0.006680
-0.022735,-0.044566
-0.024487,0.008354
-0.016617,-0.020609
-0.003542,-0.052041
0.009461,-0.044754
0.009990,0.020257
0.005716,0.015324
0.005721,0.046876
0.006652,0.031680
-0.001398,-0.000872
-0.008789,-0.033725
-0.002185,-0.043960
0.013333,-0.010719
0.025891,0.041486
0.026573,0.069823
0.015591,0.070024
0.015971,0.029531
0.013805,0.017463
0.007875,0.004141
-0.005703,-0.001559
-0.012117,-0.001838
-0.013758,0.048890
-0.000157,0.010982
0.006146,-0.020116
0.003547,-0.022063
-0.005348,-0.002421
-0.004189,0.033618
0.014778,0.086278
0.023798,0.128783
0.006819,0.112522
-0.009473,0.028827
-0.006896,-0.047509
0.001953,-0.037533
0.006965,0.030507
0.011960,0.068978
0.021335,0.050978
0.030439,0.012857
0.030614,-0.015720
0.021165,-0.031355
0.008964,-0.032546
0.004362,-0.019130
0.015253,-0.003760
0.032950,0.005950
0.039505,0.016451
0.037995,0.028800
0.040700,0.039325
0.035692,0.054389
0.014834,0.075693
-0.005090,0.088817
-0.013242,0.086864
-0.003855,0.080300
0.027492,0.076931
0.051791,0.073357
0.031178,0.066515
-0.016882,0.060095
-0.041494,0.057110
-0.028856,0.032407
-0.008267,0.026810
-0.003501,0.011052
-0.005559,-0.009991
0.002140,-0.018499
0.015187,-0.009372
0.022124,-0.000091
0.021125,-0.004208
0.020333,-0.013391
0.033947,-0.009635
0.063144,0.008498
0.076247,0.004774
0.040143,-0.068370
-0.020641,-0.184148
-0.048553,-0.233313
-0.025175,-0.086008
-0.018827,0.006283
-0.015055,0.040065
-0.002672,0.019852
0.013588,-0.018853
0.038366,-0.039345
0.034688,-0.037437
0.014516,-0.013843
-0.013660,0.009021
-0.027214,0.020921
-0.008331,0.021338
0.028440,0.019488
0.045146,0.025704
0.027129,0.033162
0.000840,0.024210
0.006745,-0.012500
0.017201,-0.030101
0.012117,-0.020696
-0.005548,0.003056
-0.011416,0.021847
-0.012354,0.025895
-0.017960,0.012985
0.006722,0.003035
0.078385,0.027145
0.141262,0.073037
0.128028,0.084564
0.062450,0.044856
0.030730,-0.005364
0.043772,-0.039767
0.047323,-0.060989
0.029599,-0.067481
0.027721,-0.058454
0.051180,-0.043589
0.068393,-0.031003
0.067501,-0.016836
0.061925,-0.010292
0.043730,0.019860
0.020216,0.031959
-0.009403,0.014105
-0.033802,-0.020756
-0.020741,-0.045169
0.035953,-0.036148
0.092494,-0.001172
0.107733,0.020275
0.085748,0.006549
0.052838,-0.017957
0.033972,-0.028752
0.050151,-0.025376
0.086923,-0.005967
0.097326,0.019783
0.071505,0.024475
0.039532,0.003464
0.018715,-0.022122
0.015025,-0.033671
0.026177,-0.028313
