V, H 
-0.007473,0.047484
-0.016011,-0.007001
-0.011172,0.105800
0.030611,0.071539
0.042209,0.036309
0.007351,-0.005408
-0.038635,-0.041719
-0.058607,-0.093137
0.006652,-0.086681
0.086131,-0.047323
0.080165,0.015488
-0.031516,0.061052
-0.141432,0.057464
-0.139933,0.026182
-0.020661,0.002529
0.116724,-0.017436
0.138614,-0.042570
0.051280,-0.036272
-0.090245,-0.027334
-0.120667,-0.030261
-0.025323,-0.034476
0.101263,0.007495
0.134856,0.006635
0.055151,0.057474
-0.063016,0.046644
-0.098407,0.002566
-0.013328,-0.037707
0.101732,0.050648
0.150384,0.029541
0.067375,0.006870
-0.057921,-0.006992
-0.105781,-0.014442
-0.054992,-0.100727
0.029128,-0.077154
0.060957,-0.012406
0.018403,0.043667
-0.046091,0.043206
-0.061927,0.059228
-0.011498,0.022827
0.046842,0.001199
0.047028,-0.011773
-0.014271,-0.011468
-0.051439,-0.044488
-0.021732,-0.043129
0.041593,-0.052122
0.055904,-0.028394
-0.003597,0.035543
-0.089550,0.017022
-0.099255,0.038384
-0.042765,0.042842
0.031364,0.023436
0.065715,-0.027288
0.069466,0.037313
0.030455,0.013035
0.010054,0.012622
0.009384,0.007999
-0.006175,-0.012195
-0.043717,-0.021461
-0.077458,0.017226
-0.094218,0.097573
-0.085440,0.148826
-0.046523,0.123478
-0.049099,0.068946
-0.065797,0.016870
-0.059774,-0.025244
0.023069,-0.047654
0.086515,-0.015083
0.016685,-0.084566
-0.092074,0.020373
-0.121686,0.065512
-0.028162,0.042705
0.100401,-0.022811
0.129376,0.097653
0.060600,0.003406
-0.037024,-0.066724
-0.060665,-0.057680
-0.006168,0.023603
0.043257,0.097395
0.040540,0.118561
0.035376,0.120409
0.069388,0.121121
0.093309,0.088062
0.082986,-0.010012
0.018890,-0.065039
-0.011849,-0.063068
-0.017075,-0.010593
-0.009300,0.054663
0.019334,0.084037
0.054708,0.068989
0.107165,0.051118
0.184455,0.052897
0.189868,0.058637
0.059802,0.051353
-0.088532,0.024329
-0.121894,-0.010101
-0.048180,-0.014310
0.041483,0.035800
0.096531,-0.042102
0.068108,0.022716
0.010541,0.033977
-0.016786,0.002602
-0.019262,-0.026729
-0.042602,-0.032566
-0.080677,-0.028131
-0.094028,-0.036074
-0.079272,-0.063661
-0.028216,-0.084585
-0.008203,-0.240730
0.097052,-0.164021
0.109437,-0.051768
0.021720,0.049807
-0.084206,0.102363
-0.144004,0.063619
-0.153502,-0.065173
-0.137950,-0.179067
-0.115812,-0.194829
-0.100409,-0.172291
-0.062711,0.072928
-0.032816,0.031141
-0.005874,0.006418
0.008581,0.003237
0.013959,-0.004002
-0.010595,0.083713
-0.004297,0.032445
-0.003325,-0.013248
-0.004422,-0.031833
0.002560,-0.015567
0.029555,-0.206898
0.030601,-0.144860
0.016414,-0.060384
-0.003337,0.033723
-0.025464,0.090578
-0.018214,0.080942
0.051807,0.028339
0.140237,-0.031117
0.151117,-0.086048
0.058490,-0.137138
-0.054511,-0.179582
-0.097171,-0.204439
-0.063782,-0.200531
-0.010145,-0.168206
0.011914,-0.128582
-0.046116,-0.046102
-0.096696,-0.027963
-0.120794,-0.012607
-0.053470,0.008835
0.091986,0.025337
0.208998,0.078095
0.130864,0.021354
-0.027339,-0.026214
-0.100277,-0.025995
-0.047625,0.001842
0.044377,0.029013
0.087843,0.057997
0.054981,0.088170
-0.016151,0.104807
-0.033165,0.107884
0.032051,0.105099
0.059888,0.083655
-0.026167,0.032557
-0.117786,-0.025916
-0.109378,-0.061777
-0.028941,-0.051413
0.057396,0.020886
0.106905,0.125418
0.093433,0.191582
0.039422,0.181991
0.015012,0.093772
0.048817,0.054001
0.075409,0.020680
0.030587,-0.016732
-0.056462,-0.035601
-0.124598,-0.045337
-0.084476,-0.025938
0.000864,-0.016386
0.060761,-0.001686
0.047162,0.016957
-0.024312,0.027054
-0.084439,0.039492
-0.095684,0.052065
-0.087749,0.018594
-0.085035,-0.087411
-0.021921,-0.016384
0.014201,-0.051997
0.016851,-0.019700
-0.001795,0.019759
-0.014272,0.031004
-0.021400,-0.069168
-0.022270,-0.069021
-0.027333,-0.039630
-0.021874,0.003376
0.014895,0.041702
0.056581,0.063574
0.059248,0.054353
0.042971,0.018492
0.041980,-0.011554
0.038270,0.000330
0.012467,0.057980
-0.016833,0.093498
-0.036714,0.054483
-0.030926,-0.024137
0.013627,-0.068105
0.070846,-0.055739
0.067584,-0.003092
-0.025477,0.067058
-0.128641,0.119935
-0.128816,0.141972
-0.009382,0.145469
0.117554,0.115191
0.139754,0.038906
0.085393,-0.023652
0.079988,-0.005028
0.139691,0.067447
0.111576,0.120796
-0.055764,0.140253
-0.151892,0.151071
0.002919,0.154837
0.207003,0.221092
0.214320,0.147034
-0.000769,0.007076
-0.150933,-0.117530
-0.103218,-0.107711
0.040600,0.071130
0.139471,0.287359
0.131442,0.371697
0.081887,0.308525
0.038627,0.194930
-0.051405,0.093785
-0.140990,0.025048
-0.109410,0.007658
-0.035752,0.047143
-0.092763,0.116577
-0.219806,0.065041
-0.220968,0.105839
-0.027997,0.099644
0.159625,0.037023
0.129358,-0.074589
-0.040018,-0.167917
-0.078945,-0.159212
0.112848,-0.042414
0.317062,0.077032
0.288879,0.108585
0.061782,0.098710
-0.178646,0.127160
-0.295069,0.183943
-0.237316,0.208041
-0.087017,0.162356
-0.004000,0.068222
-0.041291,-0.023754
-0.091277,-0.097207
-0.035936,-0.151139
0.109489,-0.150150
0.208354,-0.086568
0.151015,-0.037129
0.003227,-0.062950
-0.053534,-0.122084
0.048868,-0.158413
0.181580,-0.180571
0.186889,-0.198302
0.067563,-0.195541
-0.037690,-0.175485
-0.038058,-0.151153
0.014001,-0.196538
0.083139,-0.120145
0.074874,-0.015487
-0.010817,0.058384
-0.083374,0.061967
-0.098402,0.124007
-0.014724,0.077838
0.045554,0.032592
0.038256,-0.016123
-0.016456,-0.050958
-0.054809,-0.126741
-0.027947,-0.066557
0.017279,0.012626
0.015924,0.051565
-0.011422,0.026185
0.006165,-0.023819
0.051903,-0.049654
0.027290,-0.048521
-0.085208,-0.055551
-0.179235,-0.095288
-0.138145,-0.090595
-0.053223,-0.110145
0.024676,-0.067720
0.047282,0.011826
0.012317,0.072518
-0.031052,0.093522
0.003595,0.099960
0.116650,0.109911
0.169663,0.112349
0.089879,0.095366
-0.010265,0.068186
-0.031561,0.057405
-0.011449,0.083714
-0.005894,0.128826
-0.027878,0.144934
-0.082538,0.107722
-0.079740,0.066665
-0.013886,0.030714
0.053204,-0.007450
0.049549,-0.041197
-0.009710,-0.102709
-0.040807,-0.072527
-0.012944,-0.020303
0.020780,0.026753
0.024459,0.040007
0.032158,0.058784
0.020198,0.052644
0.010615,0.058531
0.000787,0.038795
-0.010706,-0.029560
-0.033999,0.082708
-0.026064,0.016078
-0.021852,-0.013916
-0.009954,-0.020423
0.020335,-0.010561
0.037535,0.028821
-0.017849,0.101635
-0.127414,0.194367
-0.187287,0.286268
-0.139867,0.348429
-0.027532,0.357891
0.059641,0.307762
0.066559,0.211617
0.042797,0.121061
0.066875,0.109551
0.092920,0.193470
0.014589,0.305860
-0.118847,0.398201
-0.135731,0.482376
-0.013422,0.534498
0.139843,0.175175
0.024298,0.050400
-0.127396,-0.046095
-0.120918,-0.058538
0.046530,-0.004490
0.232417,-0.037931
0.171088,0.008752
-0.010083,0.042049
-0.105153,0.042178
-0.060485,-0.002663
-0.050820,0.176067
-0.033969,0.054466
-0.070479,-0.079457
-0.070807,-0.119406
0.029359,-0.008863
0.145897,0.153261
0.121802,0.231644
-0.011102,0.234714
-0.055730,0.224272
0.035363,0.158135
0.103036,-0.004259
0.034454,-0.161327
-0.099251,-0.181586
-0.160294,-0.071661
-0.119531,0.045319
-0.066006,0.073592
-0.068685,0.035042
-0.086240,0.010297
-0.028025,0.013426
0.098243,-0.015875
0.194067,-0.136164
0.096100,-0.172826
-0.053004,-0.108143
-0.089303,0.011953
-0.007260,0.111507
0.053467,0.157508
-0.011351,0.147448
-0.157050,0.117379
-0.229673,0.132548
-0.117404,0.191755
0.112190,0.206409
0.242129,0.132775
0.176501,0.050590
0.066502,0.051742
0.011109,0.111814
-0.068743,0.145141
-0.165299,0.133366
-0.127032,0.119200
0.083840,0.118651
0.260194,0.109708
0.188562,0.089342
-0.038277,0.084230
-0.154526,0.106155
-0.112242,0.143472
-0.068813,0.183834
-0.063898,0.153504
-0.054479,0.143564
0.015558,0.086731
0.061423,0.002273
0.006206,-0.084153
-0.028707,-0.148414
0.132876,-0.142687
0.381418,-0.028686
0.433620,0.118468
0.225585,0.173549
-0.083218,0.198847
-0.274079,0.124121
-0.235907,0.059805
0.003516,-0.005251
0.239846,-0.066352
0.244009,-0.003433
0.101255,-0.031913
-0.021984,-0.019843
-0.036753,0.016559
-0.016383,0.024098
-0.077398,-0.140821
-0.070771,-0.093823
0.003109,0.011865
0.071415,0.077629
0.042951,0.045762
-0.046705,-0.041434
-0.100753,-0.103411
-0.064760,-0.074264
0.039468,0.035041
0.101194,0.128615
0.031812,0.138996
-0.102263,0.092991
-0.166128,0.054065
-0.132268,0.046166
-0.085343,0.037931
-0.071692,0.000822
-0.030206,-0.036703
0.074530,-0.026432
0.138807,0.021903
0.058871,0.053974
-0.071879,0.065010
-0.060618,0.095273
0.103446,0.123361
0.204638,0.086520
0.090186,0.003964
-0.078136,-0.074539
-0.094748,-0.063329
0.050747,-0.022037
0.129487,0.021899
0.025039,0.039329
-0.110526,0.024139
-0.067675,0.004836
0.136415,-0.010983
0.262740,-0.050098
0.153273,-0.107014
-0.034692,-0.144923
-0.029399,-0.153654
0.181960,-0.135003
0.347893,-0.085963
0.272534,-0.026717
0.031555,0.030429
-0.156511,0.108085
-0.225817,0.184320
-0.286495,0.181482
-0.359845,0.100374
-0.333294,0.000599
-0.167462,-0.002915
0.065220,0.015278
0.174267,0.017881
0.038961,0.000073
-0.124125,0.033085
-0.031652,0.007608
0.135300,-0.007435
0.092496,-0.017120
-0.087094,-0.004162
-0.132043,-0.015508
0.041990,-0.008328
0.159775,0.005087
0.062946,0.031360
-0.114181,0.019061
-0.150529,-0.047180
-0.048737,-0.109152
0.004452,-0.120079
-0.075512,-0.078446
-0.151079,0.004423
-0.033690,0.088813
0.224517,0.121607
0.331668,0.104145
0.143706,0.069531
-0.106900,0.029121
-0.101097,-0.007706
0.146518,-0.033080
0.317197,-0.054704
0.214536,-0.062290
0.006352,-0.041292
-0.022711,-0.014130
0.133775,0.006222
0.219063,0.040684
0.102013,0.081221
-0.068826,0.100831
-0.124549,0.110788
-0.085052,0.116288
-0.059944,0.084292
-0.082549,0.016297
-0.107742,-0.036118
-0.068612,-0.059323
-0.001958,-0.052184
0.075446,-0.034452
0.080765,-0.000033
-0.015185,0.038404
-0.139067,0.048266
-0.182631,0.024852
-0.062831,0.000385
0.181179,-0.012768
0.327195,-0.029083
0.197720,-0.043336
-0.061772,-0.034947
-0.117955,0.001043
0.124475,0.043070
0.382035,0.045950
0.366597,-0.007343
0.119757,-0.069147
-0.140979,-0.088725
-0.260305,-0.057435
-0.176465,0.012363
0.053590,0.079528
0.256232,0.069011
0.284726,-0.050395
0.144056,-0.205516
-0.023646,-0.294989
-0.055958,-0.302851
0.066176,-0.285771
0.189116,-0.252975
0.176803,-0.160142
0.072923,-0.042886
0.010624,0.130626
0.028094,0.091921
0.065534,0.022587
0.043702,-0.037891
-0.041327,-0.057648
-0.096003,-0.018969
-0.040258,0.050771
0.076056,0.099026
0.139410,0.113814
0.097840,0.115827
0.005953,0.107725
-0.029145,0.086340
0.012221,0.058127
0.029870,0.021390
-0.034515,-0.019090
-0.145340,0.022705
-0.134102,0.013841
-0.050575,0.004382
0.042850,-0.001761
0.088626,-0.001984
0.053202,-0.014477
-0.031196,-0.025979
-0.080456,-0.002457
-0.065060,0.030636
-0.046172,0.003553
-0.062460,0.014054
-0.097573,-0.070842
-0.083689,-0.074422
-0.004409,-0.011674
0.088191,0.057915
0.089879,-0.156796
0.013724,-0.111955
-0.054228,-0.050720
-0.039210,0.022505
0.022739,0.073391
0.056975,0.066779
0.020254,0.002691
-0.060493,-0.082198
-0.116293,-0.128393
-0.102714,-0.120039
-0.024402,-0.102162
0.069301,-0.081095
0.120113,-0.018268
0.106309,0.072605
0.049530,0.129352
0.000057,0.205259
-0.002751,0.142245
0.020774,0.060009
0.027909,-0.020518
-0.002183,-0.078498
-0.043749,-0.103237
-0.040665,-0.099283
0.001584,-0.076744
-0.009855,-0.041165
-0.107757,0.012379
-0.192737,0.080416
-0.169736,0.144872
-0.040005,0.191345
0.120955,0.210323
0.200697,0.195321
0.149104,-0.008444
0.023241,-0.023343
-0.018275,-0.015303
0.032279,-0.003205
0.032641,0.006925
-0.069887,0.034926
-0.155714,0.075498
-0.133244,0.096086
-0.050957,0.080399
-0.004901,0.030249
-0.007991,0.035492
-0.049656,-0.027781
-0.086367,-0.049213
-0.067502,-0.020197
0.038666,0.030412
0.164859,0.066780
0.185563,0.095535
0.083988,0.143063
-0.012102,0.203191
-0.008647,0.240590
0.023976,0.162838
0.043122,0.077808
0.007101,-0.013643
-0.041005,-0.055258
-0.035236,-0.033138
0.026019,0.024231
0.047019,0.071169
-0.024645,0.083662
-0.110826,0.069100
-0.118805,0.045316
-0.027345,0.032037
0.113461,0.031085
0.189511,0.012545
0.121373,-0.036677
-0.023072,-0.079021
-0.079157,-0.099281
-0.042901,-0.051639
0.019824,-0.002609
0.038663,0.020323
0.009968,0.020230
-0.025555,0.013695
0.004268,0.009534
0.115166,-0.000064
0.188043,-0.030790
0.115076,-0.078458
-0.034632,-0.022504
-0.076704,-0.046902
-0.016119,-0.043011
0.055975,-0.012881
0.053127,0.030785
-0.016279,0.072008
-0.067762,0.108102
-0.069657,0.130455
-0.085029,0.112196
-0.148439,0.042429
-0.195805,-0.039710
-0.158934,-0.071195
-0.042228,-0.025420
0.092549,0.056535
0.158878,0.099384
0.114314,0.075383
0.021107,0.034673
-0.023839,0.033031
-0.021328,0.058506
-0.056254,0.054594
-0.138871,0.005328
-0.164818,-0.037353
-0.054039,-0.026164
0.135350,0.033181
0.220264,0.114636
0.088586,0.190530
-0.113423,0.236255
-0.149108,0.252083
-0.001810,0.247231
0.124446,0.211916
0.078210,0.136476
-0.079051,0.039161
-0.204635,-0.043117
-0.242402,-0.072277
-0.171818,-0.012996
0.041557,0.127002
0.283318,0.255106
0.340671,0.269694
0.232526,0.175591
0.134346,0.057192
0.049836,-0.021336
-0.076064,-0.042961
-0.141286,-0.031316
-0.074906,-0.025207
-0.004928,-0.025192
-0.017488,-0.065106
-0.112970,-0.041736
-0.129848,-0.026942
-0.026162,0.002156
0.111054,0.037779
0.157926,0.028742
0.075441,-0.035791
-0.035400,-0.099999
-0.018638,-0.101235
0.121835,-0.037793
0.174861,-0.107682
0.048094,-0.046757
-0.093375,0.010613
-0.087334,0.047415
0.022623,0.030911
0.070109,0.147099
0.088025,0.059917
0.029354,-0.009600
-0.050547,-0.033193
-0.063161,-0.018037
-0.003671,0.000913
0.013776,-0.001016
-0.063817,-0.004893
-0.141072,0.024175
-0.145877,0.068286
-0.119668,0.064007
-0.114393,-0.014644
-0.128991,-0.134262
-0.136172,-0.239335
-0.122864,-0.279803
-0.065892,-0.142222
-0.030031,-0.063843
0.008303,-0.002853
0.029378,0.016702
0.016668,0.015093
-0.037989,-0.036269
-0.060341,0.029154
-0.028197,0.089091
0.034332,0.069290
0.056457,-0.037469
-0.009279,-0.121292
-0.094739,-0.144737
-0.119615,-0.067687
-0.029285,0.027540
0.106066,0.080869
0.137573,0.104015
0.033435,0.120917
-0.084524,0.147073
-0.136658,0.186879
-0.150592,0.209959
-0.112316,0.055660
-0.094910,0.013898
-0.042931,-0.030809
0.036546,-0.054185
0.074688,-0.014369
0.026607,0.085466
-0.064232,0.173236
-0.118159,0.186918
-0.085278,0.138383
-0.001373,0.090813
0.022565,0.072589
-0.075329,0.048351
-0.215492,-0.003904
-0.236005,-0.060120
-0.096530,-0.085882
0.050273,-0.069297
0.095602,0.005833
0.067882,0.055744
-0.015967,0.021104
  NaN,  NaN
