V, H 
0.171463,0.106387
-0.020978,-0.017003
-0.080381,-0.072106
-0.020525,-0.046157
0.054402,0.029651
0.122858,0.001641
0.077884,0.037674
0.024912,0.023028
-0.005457,-0.012156
-0.034981,-0.030511
-0.093110,-0.047880
-0.074139,-0.012493
-0.035346,0.020240
0.009270,0.020787
0.046290,-0.006572
0.058817,-0.147459
0.033858,-0.116843
-0.003963,-0.047889
-0.030381,0.027892
-0.019360,0.075675
-0.014884,0.194966
0.011533,0.102035
-0.016361,-0.031548
-0.062194,-0.096105
-0.033140,-0.040954
0.100163,0.066572
0.221267,0.148641
0.236079,0.181655
0.218047,0.146859
0.215006,0.014499
0.158126,0.022393
0.021666,-0.161809
-0.072035,-0.187291
-0.026994,-0.047471
0.051081,0.138315
0.054790,0.089101
-0.020542,0.138639
-0.036509,0.130481
0.014599,0.067245
0.042859,-0.071292
0.071739,0.097519
0.060907,-0.075802
0.040274,-0.146063
0.006490,-0.084986
-0.041190,0.070534
-0.073248,0.102212
-0.027230,0.183487
0.026919,0.133246
0.034988,0.000762
0.002082,-0.126996
-0.012436,-0.084654
-0.057950,-0.079126
-0.097005,-0.029958
-0.065672,0.017522
0.054373,0.036192
0.166253,0.055369
0.149091,0.117444
-0.004189,0.200940
-0.174592,0.264400
-0.231391,0.315387
-0.095427,0.175947
0.001426,0.130649
0.019000,0.028159
-0.024317,-0.053344
-0.040779,-0.065237
0.044670,-0.040226
0.191267,-0.019978
0.240320,-0.001851
0.131272,0.026876
0.007505,0.058248
-0.014471,0.076205
0.004770,0.064521
0.007757,0.014400
0.029305,-0.048345
0.064837,-0.066647
0.061099,-0.025276
0.000144,0.013224
-0.067275,0.002789
-0.035603,-0.019385
0.104023,-0.014470
0.204045,0.073489
0.103697,0.054249
-0.048635,0.019791
-0.073074,-0.016419
0.005157,-0.040569
0.012855,-0.017051
-0.100069,0.044156
-0.187611,0.080471
-0.134377,0.079844
-0.020484,0.086373
-0.005244,0.093860
-0.105158,0.057297
-0.174762,-0.008688
-0.109702,-0.043660
0.036129,0.000419
0.153316,-0.069244
0.153337,0.085841
0.031802,0.156487
-0.100841,0.073514
-0.108988,-0.100606
0.024689,-0.215234
0.159360,-0.180597
0.154358,-0.072030
0.069182,-0.030794
0.076665,-0.102937
0.164683,-0.107853
0.186834,-0.092178
0.045132,0.020011
-0.118142,0.095578
-0.127793,0.043528
0.022762,0.001375
0.130898,-0.031611
0.064461,0.012513
-0.068475,0.049157
-0.099648,0.018084
-0.043022,-0.146248
0.023029,-0.158686
0.039700,-0.060336
0.007725,0.067026
-0.039182,0.107422
-0.047106,0.102689
0.046927,0.023898
0.112787,-0.005032
0.045932,0.005951
-0.083497,0.006733
-0.122149,-0.031549
-0.058509,-0.071576
-0.015713,-0.035580
-0.056733,0.082693
-0.120102,0.186661
-0.114068,0.134394
-0.069915,0.084319
-0.009474,0.035908
0.029803,0.006598
0.033998,-0.029815
0.015588,-0.097010
0.029522,-0.178450
0.084545,-0.207832
0.092350,-0.129557
-0.001121,0.013303
-0.128043,0.112735
-0.149991,0.083289
-0.056588,-0.013360
0.061037,-0.071556
0.101890,-0.038106
0.043651,0.039732
-0.045999,0.063994
-0.082631,-0.009102
-0.056090,-0.098946
-0.025358,-0.079939
-0.036501,0.011487
-0.074102,0.127498
-0.093075,0.124452
-0.036944,0.024038
0.077259,-0.096733
0.154963,0.034194
0.078563,-0.003969
-0.052706,-0.014046
-0.092804,-0.007044
-0.013551,0.006088
0.080498,0.018971
0.080814,0.030091
-0.008865,0.031754
-0.098611,0.012935
-0.119422,-0.007860
-0.089241,-0.000485
-0.076315,0.021289
-0.101374,0.020780
-0.120193,-0.017047
-0.091765,-0.082060
-0.011007,-0.129689
