mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.719365,1.340080,0.740955,0.410982,0.487692,0.276629,0.351804,-0.043668,-0.684333,1.945314,0.750855,0.415127,0.366715,-0.633428,-0.432583,0.635578,1.532097,1.382116,-0.304932,-0.430039,0.040358,-0.034703,-0.488279,-0.189774,5.670125,2.616739,-0.486822,-2.532155,-1.565321,-0.776690,1.854151,1.875656,-0.493846,-2.624540,-2.138064,-0.638046,0.218017,0.843939,1.058912,1.226586,1.647390,1.732466,0.926742,-0.257586,-0.605513,0.083535,0.229726,-0.692533,-1.042973,-1.304477,1.870942,2.126982,2.014295,-1.949071,-1.697983,1.913447,1.567170,-1.671573,-1.678506,-1.671342,-1.659806,-6.015753,-6.026645,6.115326,6.023634,Stop
0.068993,0.051021,0.630284,-0.613340,0.388376,-0.606965,0.531983,-0.335953,-1.203482,0.452399,0.624142,-0.619070,-0.697778,-2.989148,-3.020332,-1.204660,1.916361,2.844399,2.941216,0.360537,-2.360590,-1.606151,-0.068189,1.014740,-0.565765,-0.997882,-0.312835,0.892500,0.519546,-0.408773,-1.046494,-0.720978,0.197818,0.712130,0.526138,0.263552,-0.710471,0.735985,-0.648745,0.032689,-0.011673,-0.496387,-0.477496,-0.564057,-0.966805,0.312745,1.790662,-0.570341,0.722438,0.285818,-0.530012,-0.766352,-0.727329,1.003325,1.159045,-1.062043,-1.345890,-1.610718,-1.599441,-1.594598,-1.607735,-2.033840,-1.979939,1.779919,1.986262,Stop
-0.424474,-0.517245,-0.758105,-1.307283,-0.602154,-1.077504,-0.650402,-1.262152,-0.165184,-0.045240,-0.764876,-1.311378,-1.100171,-0.515192,0.253648,0.612667,0.543693,0.076290,-0.343978,-0.821646,-0.838872,-0.260196,0.232991,0.510176,-0.134314,-0.330338,0.050268,0.683728,0.691174,0.329409,-0.247226,-0.536223,-0.424902,-0.417699,-0.565789,-0.326187,-0.293719,-0.187638,-0.144386,-0.539820,-0.558885,-0.311369,-0.339940,-0.393254,-0.102605,-0.766127,-0.715885,-0.438754,1.266757,-0.735629,0.567628,0.141949,0.112556,-0.324160,-0.341616,0.585562,0.655115,-1.521344,-1.520696,-1.519562,-1.520539,-0.659677,-0.699410,0.584605,0.697864,Stop
-0.146618,0.821856,-1.233968,-0.826989,-0.832783,-0.762855,-1.191149,-1.089907,1.392263,-1.040517,-1.243023,-0.827757,0.143407,0.299664,0.141383,0.134916,0.047481,-0.234993,-0.341169,-0.371263,0.079806,0.370633,0.519087,0.097541,-0.092689,-0.047571,0.008452,0.274848,-0.134792,0.019101,0.123268,0.268086,0.195152,0.002654,0.047921,0.403363,-0.130053,-0.089881,-0.675420,-0.798204,-0.588482,-0.139468,-0.225852,-0.563143,-0.830128,-0.472999,-0.407000,1.382669,1.365379,-0.150641,-0.231166,-0.773374,-0.623866,1.655066,0.787729,-1.201625,-0.845951,-1.442326,-1.434396,-1.435363,-1.442964,-0.073670,-0.218601,0.055414,0.227636,Stop
-0.274147,-0.829014,-0.383795,-0.276931,-0.381689,-0.341630,-0.530648,-0.421946,1.392263,0.452399,-0.391039,-0.278771,0.550075,0.269427,-0.159542,0.760743,1.107464,-0.033529,-1.474212,-1.665410,-0.323359,0.730003,1.008700,1.103804,-0.262168,0.306387,0.656088,0.230517,-0.143804,-0.146660,0.105585,0.292297,0.422795,0.058858,-0.677540,-1.208616,-0.412039,-0.747317,-0.400921,-0.732214,-0.603735,-0.340621,-0.354149,-0.475117,-0.659541,-0.807832,-0.279856,-0.606001,0.578057,1.683301,-1.223119,-0.246870,-0.286121,0.162994,0.342414,-0.005877,0.019029,-1.346651,-1.366134,-1.365528,-1.347185,-0.240859,-0.092508,0.221484,0.094997,Stop
0.203998,-0.156913,-0.213925,-0.451720,-0.270293,-0.482525,-0.327848,-0.573409,-1.722631,1.447675,-0.221270,-0.457336,0.195450,0.117813,-0.390919,-0.620400,-0.148494,0.031574,0.260217,0.240259,0.084334,-0.035016,0.192635,0.133927,-1.704687,-1.277692,-0.021147,0.897424,0.414807,-0.092007,-0.454539,0.013865,0.532516,0.228261,-0.024103,-0.370552,-0.672665,-0.490107,0.555199,0.992340,0.626650,0.394671,0.108155,-0.377975,-0.874814,-0.677453,-0.141953,0.722228,0.262416,-0.876781,0.798314,0.467273,0.547124,-1.014156,-0.841528,1.167690,1.084328,-1.293319,-1.295793,-1.297046,-1.294439,0.084361,0.029636,-0.090961,-0.029215,Stop
2.494968,1.805849,-0.294695,-0.062160,-0.324143,-0.159519,-0.670700,-0.030424,-1.203482,1.945314,-0.256140,-0.048630,-2.762474,-2.382706,0.394729,1.629680,1.335875,0.455878,-0.094713,-0.237185,0.196220,0.291521,0.090824,-0.085278,0.876651,2.005613,0.891813,-1.055436,-0.980340,0.230432,1.776173,2.199305,1.053032,-0.786296,-1.480823,-2.250532,-0.696495,-0.198959,-0.146477,-0.573892,-0.599033,-0.140034,0.234124,0.023108,0.039268,-0.073559,-0.194967,0.289276,-0.115048,-0.654690,0.441289,-0.007752,-0.102271,-0.369068,0.745170,0.489415,0.010314,-1.194659,-1.201105,-1.202031,-1.195338,0.087400,0.035206,-0.089940,-0.031765,Stop
0.954759,-2.000391,0.290422,0.576941,0.102173,0.441004,0.014258,0.922703,-1.722631,-0.045240,0.289178,0.590570,1.811833,2.037231,1.162157,-1.269090,-2.306515,-1.308508,-0.617705,-0.787803,0.188448,1.288149,1.692074,0.553677,0.279300,0.436526,0.202326,-0.748189,-0.413899,0.265818,0.913095,0.624963,1.604212,1.672236,1.135741,0.054943,-0.466783,2.000125,1.184688,1.014939,0.669224,0.085409,0.052793,-0.112626,-0.705339,-0.220244,0.816867,0.539934,1.194594,-0.663624,0.446935,0.022849,0.073766,-0.452449,-0.429206,0.619440,0.663893,-1.133315,-1.123106,-1.124004,-1.134570,0.118753,0.122362,-0.120720,-0.122096,Stop
-1.885712,-0.442598,-0.532927,0.545964,-0.473647,0.409874,-0.557882,0.882083,-1.203482,-1.538155,-0.511157,0.541449,-0.445045,-0.540661,-1.160910,-1.496681,-1.136816,-0.376550,-0.074742,0.253851,0.489939,0.383458,0.208989,0.067818,-0.516222,-1.371942,-2.986214,-3.147396,-1.182079,0.871605,1.146154,1.668225,1.542298,0.524737,-0.436870,-0.940929,0.157594,-0.646607,-0.196402,0.373882,0.131207,-0.140451,-0.404739,-0.504740,-0.511098,0.371191,-0.798818,1.017930,0.159947,0.439445,-0.646787,-0.655344,-0.673239,0.504434,0.151959,-0.980529,-0.897727,-1.064807,-1.047819,-1.048858,-1.065959,0.152819,0.135865,-0.152377,-0.135393,Stop
-0.799554,1.732159,-1.193017,0.792885,-0.815122,0.663745,-1.165156,1.367540,1.392263,-0.542878,-1.194740,0.802175,0.318952,0.288540,-0.228862,-0.094335,0.845375,0.660446,0.236458,-0.156869,-0.131692,-0.105035,-0.129629,-0.280888,-0.999083,-1.565390,-1.009818,1.481924,3.049724,3.142459,2.137059,-0.255077,-2.490065,-2.615801,-1.304729,-0.530983,2.208404,-0.442799,-0.846352,-0.609654,-0.534203,-0.464425,-0.579363,-0.618164,-0.606557,0.191056,-0.532817,-0.540109,1.285611,2.717199,-1.562604,0.564175,0.493286,-0.650474,-0.631544,0.931462,1.015836,-0.979903,-0.966528,-0.967461,-0.981218,0.163093,0.169822,-0.161357,-0.169125,Stop
0.529965,-0.715024,-0.620501,0.064856,-0.525104,-0.047156,-0.643196,0.357623,0.873114,0.452399,-0.626516,0.061901,-0.477370,0.622908,0.791820,0.051150,-1.130505,-0.717247,0.137407,1.003285,0.582286,-0.460481,-0.901171,-0.012233,-0.562802,-0.798787,-0.073849,0.962680,0.593954,-0.459155,-0.892251,-0.070160,0.809172,0.147937,-0.932401,-1.142422,-0.203397,-0.789199,-0.605824,-0.254773,-0.423695,-0.488027,-0.597085,-0.422474,-0.185100,-0.153990,-0.192976,0.401146,0.465188,1.083449,-0.986525,-0.601978,-0.516915,1.006289,-0.022544,-0.896809,-0.471560,-0.882559,-0.904988,-0.905826,-0.883853,0.168288,0.189690,-0.165622,-0.189898,Stop
-0.261143,0.470140,-0.452735,-0.850504,-0.424877,-0.779414,-0.450368,-0.930258,-0.165184,0.950037,-0.460138,-0.854596,-0.415789,-0.235545,0.061534,0.629516,0.437721,-0.404188,-0.981742,-1.186513,-0.247210,0.781769,1.032835,0.495869,0.302065,0.700723,1.020708,0.426739,-0.090310,-0.467458,-0.263122,0.273753,0.208136,-0.820319,-1.154402,-0.984927,-0.697877,-0.517002,-0.393739,-0.790687,-0.475989,-0.459126,-0.030671,0.358776,-0.171270,0.776079,0.950920,-0.518968,-0.961780,-0.899386,0.837854,0.462384,0.498862,-0.840186,-0.397443,0.991342,0.830308,-0.820967,-0.812945,-0.814214,-0.822107,0.210551,0.190270,-0.205336,-0.190272,Stop
2.086464,1.303454,0.276133,0.032637,0.090761,-0.075987,-0.030338,-0.067666,-1.203482,0.452399,0.296111,0.036963,-0.171292,-0.098217,-0.149456,0.417567,0.701983,0.197591,-0.342214,-0.864176,0.066762,1.558692,2.243613,1.131674,-0.676423,-0.716697,0.089349,0.565016,0.510994,0.152569,-0.473242,-1.465069,-1.279158,-0.167168,0.463232,0.873788,-0.144452,-0.172653,0.089798,-0.766336,-0.027415,-0.469720,-0.006179,-0.214783,-0.920670,-0.834707,0.072604,-0.285168,-0.391609,1.110822,-1.005893,-0.479527,-0.583246,0.169633,0.590541,-0.448858,-0.604558,-0.720129,-0.731575,-0.732743,-0.721634,0.214257,0.225359,-0.208419,-0.225464,Stop
-0.235727,1.072964,0.628614,-0.075661,0.386899,-0.171259,0.415967,-0.114616,-1.722631,1.447675,0.622806,-0.074304,0.243804,0.242687,-0.117539,-0.180973,-0.059040,0.052325,0.148998,0.152818,-0.407908,-0.856146,-0.771619,0.051118,-0.293786,-0.027400,0.009231,-0.116258,0.338639,-0.127676,0.012207,-0.017620,0.060309,-0.059825,0.291513,-0.061685,-0.712385,-0.335361,0.061729,2.088876,2.411965,0.955524,-0.187362,0.010744,0.631593,-0.624714,-0.558496,0.408117,-1.053978,-1.070890,1.286582,1.200729,1.301646,-1.567405,-1.728180,1.635848,1.848062,-0.665443,-0.669189,-0.670629,-0.666989,0.235551,0.234191,-0.228453,-0.234647,Stop
-1.812327,-1.273237,-0.570572,0.347828,-0.495997,0.215632,-0.496664,0.193668,-1.203482,-0.045240,-0.550691,0.350348,-1.346296,-0.761064,0.220433,1.592634,1.701968,0.552793,-0.158063,-0.616299,-0.708536,-0.960311,-1.006901,-0.818917,-0.152655,-0.047022,0.256748,0.550480,0.639554,0.884873,1.285841,0.887789,-0.573841,-2.005159,-2.218498,-2.028654,0.084576,-0.209811,-0.831887,-0.624625,-0.519574,-0.183343,-0.534761,-0.463053,0.055753,0.169718,-0.682374,-0.984480,0.277352,0.425161,-0.647784,-0.742012,-0.720830,1.140361,0.380117,-1.298662,-0.965724,-0.594539,-0.581769,-0.582780,-0.595760,0.222902,0.224705,-0.216744,-0.224823,Stop
0.490326,-1.200663,-1.079606,0.451239,-0.764061,0.315959,-0.949305,0.387167,-0.684333,-2.035793,-1.086274,0.452737,0.210892,0.085528,0.028871,0.416380,0.248450,-0.293320,-0.472006,-0.408825,0.154484,0.326004,0.021845,-0.025587,-0.017218,0.212747,0.316364,-0.025446,-0.422882,-0.712958,-0.778660,-0.211905,0.571756,0.960620,0.966860,0.971984,-0.562896,-0.328447,-0.738821,-0.158850,0.110364,-0.245414,-0.530097,-0.602677,-0.874415,-0.868804,-0.879189,-1.276794,-1.343919,2.370953,-1.431357,0.443055,0.324525,-1.327878,-0.688331,1.309154,1.021136,-0.511578,-0.515847,-0.517053,-0.512956,0.237341,0.240831,-0.230057,-0.241433,Stop
-0.077147,1.426525,0.017834,0.505691,-0.106889,0.369709,-0.070070,0.870630,0.873114,-0.542878,0.010681,0.510890,-0.119528,-0.470321,-0.315933,-0.713262,-0.590851,0.202872,1.029223,1.827475,1.345476,-0.513653,-1.682126,-1.470467,-0.945434,-1.957520,-1.108075,1.212485,2.545383,2.197356,0.153722,-2.099233,-2.919516,-0.806127,1.347410,2.285202,0.137173,-0.818052,-0.688218,-0.779247,-0.623521,-0.482116,-0.335852,-0.370924,0.564709,0.204088,-0.084545,-0.197311,-0.210623,0.637049,-0.779008,-0.828941,-0.765558,1.997725,0.853741,-1.733020,-1.191009,-0.414483,-0.412565,-0.413564,-0.415614,0.235830,0.237401,-0.228409,-0.237614,Stop
