mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.237612,-1.486901,0.277954,0.945202,0.182576,0.944768,0.274532,0.957355,-1.174362,0.258869,0.284284,0.950079,2.769022,2.592104,0.772084,-1.012399,-1.663381,-1.551962,-2.021492,-1.615232,1.161892,2.102504,2.179364,1.385055,-0.065591,0.005568,-0.061223,-0.213527,-0.092182,0.288235,0.420631,0.245520,-0.033046,-0.008758,0.070927,-0.014968,-0.637687,-0.708838,0.507231,-0.269724,-0.694315,-0.362233,-0.394004,-0.962285,-0.712941,0.340180,-0.771498,0.023710,0.731708,1.705292,-1.168715,-0.423648,-0.372507,0.293950,-0.136214,-0.201269,-0.018544,-1.672279,-1.673881,-1.662507,-1.667479,-6.231885,-5.534775,6.248918,5.552350,Stop
-0.027095,0.905611,-0.358734,-0.053749,-0.424826,-0.164707,-0.204530,0.338130,3.131633,1.208054,-0.367438,-0.054921,-0.162803,0.048140,-0.171274,0.115587,-0.043531,0.238867,-0.145982,-0.146830,0.207225,0.483017,0.125946,0.172206,-0.103978,0.273854,-1.754984,-0.190135,1.403535,1.619524,0.692987,-0.938775,-2.762937,-1.310951,0.309855,1.103893,-0.809990,0.111279,0.077523,-0.689805,0.166938,0.207696,0.023191,-0.789773,-0.828604,-0.808678,-0.065765,1.311964,-0.145807,-0.256813,-0.062106,-0.357651,-0.383108,-0.041889,0.558261,0.071655,-0.216795,-1.598573,-1.599035,-1.596869,-1.594724,-1.344916,-2.806394,1.279293,2.776639,Stop
-0.018170,1.771651,-1.674879,-0.328872,-1.438531,-0.430539,-1.236571,-0.042357,2.516491,0.258869,-1.685371,-0.316709,0.576936,0.660804,0.549047,0.497550,0.207045,-0.018828,-0.217479,-0.682459,-0.613924,-0.253159,-0.051181,0.044809,-0.303815,0.388351,1.961896,0.293798,-0.402708,0.596972,1.492359,1.568268,-0.068382,-1.146829,-1.128182,-1.002594,-0.374625,-0.761961,-0.581219,-1.107511,-0.500158,-0.355826,-0.436942,-0.873354,-0.848355,-0.935595,0.818677,3.918475,0.505110,0.172433,-0.452337,-0.758451,-0.682877,2.098489,1.201790,-1.607168,-1.146793,-1.522339,-1.517748,-1.517165,-1.520573,-0.546299,-1.193944,0.532196,1.182571,Stop
-2.345782,-0.295837,-0.885042,0.010812,-0.869315,-0.099840,-0.785162,-0.059486,-0.559220,-0.690316,-0.846660,0.006293,0.046723,-0.513594,-0.166975,0.936261,1.391438,0.860207,0.499653,0.033676,-1.038645,-1.104142,-0.747590,0.032910,-0.526924,-0.273542,0.931678,1.333966,0.039908,-0.630985,-0.494590,-0.205718,0.138783,0.069936,-0.033644,-0.319999,1.434128,0.838768,-0.244920,-1.097525,-0.624091,-1.198534,-0.491108,0.023442,1.133006,0.393091,-0.978452,-0.850896,-0.168997,1.667224,-1.190166,-0.404571,-0.482000,0.373203,0.300079,-0.307284,-0.182409,-1.429154,-1.437978,-1.437763,-1.429050,-0.309980,-0.378269,0.316211,0.382481,Stop
0.175554,-0.315750,0.218227,0.844377,0.122353,0.822524,0.344713,0.831356,0.055922,-1.164909,0.210949,0.839391,0.774365,-0.170973,-1.061322,-0.925072,0.353605,0.791684,0.642042,-0.619668,-1.252332,-0.494661,0.425771,1.136033,-0.009371,0.229630,1.212448,0.957861,-0.585500,-2.304984,-2.321110,-1.649286,0.373768,1.948341,2.853886,2.296886,1.936860,1.127524,1.013112,0.542414,-0.496120,0.311594,1.080815,0.065803,0.831654,-0.920252,1.399810,1.183343,0.488887,-0.682359,0.389304,0.100374,0.093770,-0.601976,-0.723824,0.894150,1.019736,-1.363089,-1.358990,-1.359779,-1.363006,-0.040065,-0.253815,0.038105,0.260453,Stop
0.297428,-0.623946,0.231697,0.121536,0.135876,0.013607,-0.213022,0.036217,0.671064,-1.639502,0.225119,0.118709,-3.672469,-0.967069,0.811423,1.064782,0.123724,-1.907183,-1.512191,-0.004411,1.170262,0.852972,1.108569,0.381619,-0.169403,-0.715352,-1.155750,-0.584619,0.359159,0.991885,1.192229,0.261208,-0.802603,-0.446535,-0.064595,0.440967,1.331576,1.199172,-0.445476,-0.986213,-0.692981,-0.965954,0.187862,0.235763,-0.460951,-0.118036,0.899054,0.357733,1.268632,-0.115134,-0.259486,-0.557706,-0.549875,0.934005,0.371741,-0.734153,-0.359721,-1.285652,-1.296717,-1.296997,-1.286067,-0.044522,-0.041503,0.040984,0.037516,Stop
-1.189533,-0.802055,0.237743,-0.984733,0.141957,-0.995043,-0.073563,-0.706625,0.055922,-0.215724,0.238521,-0.984342,0.557170,1.213404,1.243314,0.735255,-0.152989,-0.421020,-0.700473,-0.510396,0.033152,0.147706,-0.006273,-0.177704,0.176039,0.258702,-0.540716,-0.450727,-0.020260,0.108773,0.358781,-0.200042,-0.658146,-0.178893,0.211792,0.320503,1.524402,3.032227,2.512896,1.096014,0.062278,0.749450,1.375153,1.833072,1.007891,2.159809,2.092393,0.098345,0.766433,-1.332744,1.923752,2.046637,2.072495,-1.663750,-1.814183,1.556544,1.640108,-1.203266,-1.194688,-1.195999,-1.204129,0.110516,0.077805,-0.109435,-0.075379,Stop
1.358827,1.624567,-0.970373,-0.897700,-0.936469,-0.925745,-0.657261,-0.558945,-1.174362,-0.215724,-0.958088,-0.885765,1.123064,-0.244554,-1.525454,-0.625698,0.186366,0.225245,0.078073,-0.314031,-0.077306,-0.014915,-0.144774,-0.313917,0.044775,0.086586,0.068519,-0.460018,0.008672,0.672526,0.725094,0.467749,-0.181499,-0.235848,0.087712,0.293956,0.965321,-1.091493,-0.771061,-0.061502,-0.258621,-0.701766,-0.710624,-0.376799,-0.492434,-0.397056,-0.890334,-0.888889,0.255423,0.653615,-0.797374,-0.693506,-0.775164,0.895299,1.310449,-1.214418,-1.321139,-1.131994,-1.134168,-1.135174,-1.132925,0.107459,0.127213,-0.107481,-0.126938,Stop
-0.119761,0.609510,-0.453020,-1.028176,-0.508288,-1.028991,-0.233896,-0.870044,-1.174362,-0.215724,-0.461941,-1.030642,0.176171,-0.178616,-0.159922,-0.353694,-0.422063,-0.372008,-0.489424,-0.636548,0.120130,0.655288,1.006781,0.985006,0.149200,0.056495,0.400525,0.313262,0.066582,-0.039679,0.097651,0.202153,-0.019997,-0.421371,-0.648552,-0.638243,0.229539,0.550694,0.759520,-0.654358,-0.463090,-0.836452,-0.256147,-0.091414,1.108488,0.119535,-0.566585,-0.948794,0.647050,-0.110398,-0.282194,-0.528702,-0.579468,0.281757,0.979471,-0.378405,-0.669791,-1.041770,-1.053739,-1.054995,-1.042617,0.148177,0.151046,-0.146755,-0.150272,Stop
0.189888,-1.664148,-0.719232,-1.071250,-0.734908,-1.062229,-0.516438,-0.918680,0.671064,0.258869,-0.727588,-1.055011,-0.015537,-0.677621,-0.376298,0.567399,1.043546,0.633916,-0.357635,-1.913495,-1.174539,0.203232,0.974883,0.962417,-0.408111,-1.465871,-0.690964,1.198424,1.437446,0.906596,0.041209,-0.018703,0.474440,0.025498,-0.714573,-1.067090,1.053590,-1.077382,-0.409000,0.027676,-0.201026,0.236341,-0.447630,-0.547519,-0.389547,-0.150564,-0.904995,-0.656730,-1.151890,-0.400643,0.024769,-0.190958,-0.440328,-0.397170,0.941108,0.338623,-0.356344,-0.980980,-0.976665,-0.977998,-0.981699,0.172726,0.158309,-0.172294,-0.158247,Stop
0.316218,0.550474,-1.540326,0.278082,-1.349860,0.178746,-1.268244,0.040489,0.671064,0.733461,-1.548509,0.274029,-0.532428,-0.521232,-0.345139,0.068931,0.519374,0.505945,0.317646,-0.029604,-0.376392,-0.299218,-0.074550,0.282474,0.355933,-0.217407,-0.505554,-0.205457,-0.037874,-0.250010,0.329893,1.060858,1.194192,0.379580,-0.048791,-0.860760,0.570928,-1.012401,-0.782770,-1.050473,-0.733412,-0.811957,0.690217,0.819180,-0.679911,-0.375271,0.092375,-0.332049,0.039909,0.320231,-0.598747,-0.765475,-0.650979,1.620195,0.298832,-1.572489,-0.943219,-0.891708,-0.886990,-0.888501,-0.892865,0.196977,0.222201,-0.195453,-0.220750,Stop
