mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
1.227686,1.330265,-0.411718,2.156946,-0.467304,2.433209,-0.545822,1.824775,2.369096,-0.105007,-0.401684,1.973786,2.419792,3.203767,1.175457,-0.256095,-0.564887,-0.529779,-0.059866,0.397098,0.402795,0.061046,-0.521245,-0.517552,5.542922,0.791701,-3.126792,-3.743849,-3.520124,-2.475342,-0.507116,1.284909,2.256611,2.021058,0.974392,-0.682586,-0.304796,-0.221835,-0.118996,-0.138797,-0.441973,-0.656893,-0.465348,0.222457,0.916371,2.763974,3.544919,3.127623,0.857084,0.940710,-0.989241,-0.933225,-0.878854,1.157746,1.167144,-1.679578,-1.692245,-1.673439,-1.678007,-1.666693,-1.665045,-6.144887,-5.643501,6.189854,5.659880,Drive
1.469301,-0.357923,-0.998393,2.638044,-0.866802,3.188119,-0.972612,2.447793,0.622053,0.408361,-0.859645,2.319827,-0.180867,0.156151,0.352975,0.080907,-0.177419,-0.320109,0.025434,0.586379,0.758517,0.704396,0.214688,0.057768,-0.425550,-1.356646,-0.988197,-0.577157,-0.547417,-0.507770,-0.410456,-1.393262,-3.393666,-5.040558,-5.596270,-5.647807,-0.290186,-0.571020,-0.940317,-0.676072,-0.597722,-0.639376,-0.483399,-0.484132,-0.405401,-0.526503,-0.262623,-0.298619,0.191985,1.469507,-1.160434,-0.912066,-0.919513,1.752905,0.849452,-2.093469,-1.462937,-1.615754,-1.601817,-1.598409,-1.611249,-1.570572,-2.798869,1.433982,2.780484,Drive
0.755624,-1.324375,-1.544326,1.239896,-1.155295,1.177176,-1.475807,1.218221,0.039706,1.435096,-1.517869,1.224399,-0.158567,-0.069499,0.018586,-0.040011,-0.151476,-0.287960,-0.312733,-0.062232,0.063540,0.013514,-0.232842,-0.376220,-0.762342,0.260364,1.677975,1.359772,-0.125832,-1.654433,-1.955191,-1.678450,-1.360329,-0.776540,-0.837189,-1.344064,-0.465160,-0.976171,-0.847040,-0.898580,-0.671805,-0.728234,-0.824010,-0.469856,-0.810907,-0.756359,-0.784713,-0.742209,-0.033130,3.065522,-1.417021,-0.647916,-0.683121,0.930481,0.195959,-0.210328,0.349659,-1.506967,-1.523818,-1.521635,-1.505214,-0.869752,-0.835984,0.829723,0.802229,Drive
0.027959,0.463919,-0.159386,0.331550,-0.266971,0.169652,-0.239211,0.651850,0.622053,0.921728,-0.235479,0.215480,-0.174765,-0.089776,-0.068454,-0.108571,-0.121066,-0.130026,-0.055975,0.068029,0.070376,-0.085314,-0.297901,-0.326451,0.178862,-0.081387,-0.479019,-0.563117,1.567077,1.667921,0.354878,-0.958156,-1.119715,-0.223446,0.879352,1.253187,-0.695993,-0.950126,-0.336126,-0.218964,-0.000254,0.786505,1.523196,0.437104,0.018970,0.147989,-0.835054,-0.344959,-0.903078,-0.168763,-0.002712,-0.178887,-0.196326,-0.497083,-0.194342,0.791725,0.444755,-1.430858,-1.432930,-1.434419,-1.430808,-0.017706,-0.305852,0.013496,0.302110,Drive
-0.480840,0.759142,-0.207577,-0.145549,-0.306556,-0.265225,-0.407435,-0.075172,-1.124990,0.408361,-0.206811,-0.178639,-0.134593,-0.301561,-0.520527,-0.416337,-0.267081,-0.075886,0.083681,-0.110254,-0.503765,-1.240151,-1.371050,-0.963411,-0.505594,-0.126307,0.253420,0.452609,0.431469,-0.482003,-0.811860,-0.719720,-0.508088,-0.302737,-0.083426,-0.041400,0.408663,-0.906448,-0.167222,-0.410910,-0.669901,-0.695760,-0.842863,-0.737612,-0.953320,-0.755544,-0.130905,-0.555008,0.549707,1.448064,-1.207015,-0.876871,-1.070675,2.997291,1.426513,-2.659016,-1.245156,-1.382259,-1.366488,-1.366722,-1.382811,-0.095923,-0.114007,0.079255,0.108486,Drive
0.855336,-2.920500,0.118952,1.829721,-0.026102,1.957488,0.256291,2.100629,-2.289685,-1.645110,0.030598,2.279830,0.016885,0.089748,0.089396,0.024725,0.006444,0.019403,0.103802,0.135089,0.019887,-0.426437,-0.893667,-0.990717,-0.341308,-0.263850,0.047569,0.027338,-0.134444,-0.040950,-0.002922,0.041897,0.119238,0.229479,0.232217,0.114096,-0.683254,-0.476495,0.886649,0.222290,-0.011931,-0.511006,-0.856491,-0.823288,-0.916399,-0.665547,-0.092172,-0.799783,-2.054965,0.596551,-0.847673,-0.845606,-0.759200,-0.515623,1.722462,-0.477206,-1.661031,-1.265612,-1.255247,-1.256634,-1.267073,0.091406,0.098878,-0.091576,-0.094993,Drive
1.279259,-3.673384,-0.075831,1.489591,-0.196855,1.495393,0.203980,1.646096,-2.289685,-2.671846,-0.087223,2.388343,0.658197,1.288261,1.064285,0.365425,0.017362,-0.296266,-0.728840,-0.730355,-0.728913,-0.940043,-0.566377,-0.010613,-0.245219,-0.802841,-0.921844,-1.001172,-1.398355,-1.059364,-0.883278,-0.603809,-0.228407,-0.010183,0.057191,0.189096,0.351268,2.289190,1.666799,0.460878,-0.568631,-0.640856,-0.877740,-0.781800,-0.889779,-0.330251,-0.064690,-0.078591,-1.373123,0.631646,-1.100412,-0.942188,-0.857574,1.611480,3.035929,-2.087796,-2.953395,-1.220493,-1.220902,-1.222161,-1.222075,0.103700,0.147679,-0.107705,-0.149816,Drive
-1.187873,-0.451128,-0.493354,-0.649723,-0.528446,-0.654191,-0.520204,-0.481276,-1.124990,-1.131743,-0.254944,-0.634379,-0.164581,0.005492,0.140963,0.077307,0.073195,0.219575,0.652845,0.733210,0.604774,0.423037,0.116509,0.114963,-0.128198,0.039324,-0.081578,-0.470355,-0.740533,-0.040732,0.555488,1.009551,1.019702,0.731244,0.500706,0.450727,-0.561204,-0.999763,-0.807335,-0.722320,-0.352211,-0.648009,-0.585374,-0.123236,-0.071309,-0.783484,-0.553145,-0.584434,0.306630,-0.160704,-0.205426,-0.350493,-0.404745,-0.022029,-0.425727,0.546952,0.799338,-1.103249,-1.130588,-1.131368,-1.103532,0.090684,0.061916,-0.091421,-0.063351,Drive
-0.587335,-0.062716,0.705125,-0.665406,0.549399,-0.665126,0.665908,-0.567716,0.622053,-0.618375,0.642655,-0.698428,-0.610595,-0.580992,-0.291503,-0.005881,0.029393,-0.060738,-0.170898,-0.025175,0.266122,0.594906,0.405383,-0.069522,-0.608440,-0.628564,-0.155380,0.203775,0.479137,0.350488,0.139818,0.428055,0.348108,0.062112,-0.255690,-0.376643,0.695830,2.079560,2.318453,0.168482,-0.133840,0.204702,1.118826,4.538707,2.597218,-0.161433,1.273673,1.052117,-0.248105,-1.070561,1.751565,1.838066,1.860977,-1.015183,-1.007033,0.090078,0.113736,-1.051620,-1.039510,-1.041392,-1.052872,0.196119,0.166813,-0.193414,-0.166316,Drive
0.334711,1.210715,0.608699,-0.541956,0.448370,-0.577145,0.728840,-0.321363,0.039706,-0.105007,0.466210,-0.415553,2.203691,1.735900,-0.702848,-1.281068,-0.857178,0.182985,1.799571,1.532061,0.514888,-0.608230,-0.969647,-0.782971,-0.127550,-0.272493,-0.376818,-0.478622,-0.310079,0.267049,0.131743,-0.341212,-0.597350,-0.348948,0.023127,0.346856,-0.294815,-0.184610,-0.065288,1.196661,-0.337167,-0.641392,-0.361541,0.314192,-0.468451,0.914582,-0.759704,-0.752422,0.041809,-0.290218,-0.271019,-0.395874,-0.334119,-0.325597,0.034443,0.952246,0.617553,-0.979535,-0.970156,-0.971354,-0.981016,0.165426,0.204405,-0.164375,-0.203962,Drive
