mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
-0.107744,-1.680659,0.829268,0.334346,0.745068,0.178897,0.876450,0.568382,-1.456626,-0.651209,0.636290,0.522836,-0.112591,0.121903,0.355440,0.500864,0.374621,-0.063311,-0.631864,-1.037834,-1.129218,-1.101258,-0.903938,-0.571674,-0.008405,-0.999212,-1.323242,-1.801238,-1.835226,-1.355630,-1.228928,-1.313304,-1.410133,-1.447563,-1.245380,-0.962776,-0.533575,0.191377,2.377488,1.510252,1.431994,0.056976,-0.156955,-0.064145,-0.755027,-0.088170,-0.505759,-0.324253,-1.553485,-0.416472,0.067125,-0.113373,0.139170,-0.939879,0.497557,1.312396,0.048823,-1.661314,-1.657950,-1.653093,-1.656103,-5.395039,-5.877854,5.511039,6.014777,Drive
0.385475,-1.662370,0.321857,0.182632,0.200801,0.026037,0.377029,0.402919,0.852979,0.576785,0.238259,0.411265,0.720248,1.554470,1.727007,1.283599,0.184540,-0.778925,-0.689400,0.450927,1.427915,1.465425,0.253381,-0.803986,-1.129515,-1.242921,-0.833547,-1.020481,-1.321376,-1.209610,-1.304459,-1.741788,-1.825435,-1.449995,-0.809696,-0.301149,-0.595985,-0.252884,0.537925,0.967407,0.639306,-0.439048,-0.136387,-0.434136,-0.227203,-0.815267,-0.877335,0.547039,-0.945155,-0.238572,-0.059196,-0.277881,-0.047240,-1.040419,0.730674,1.238711,-0.214954,-1.607698,-1.613345,-1.608375,-1.603828,-3.239768,-2.272552,3.043773,1.958551,Drive
1.574343,-0.374948,1.513985,-0.511157,1.574279,-0.583746,1.476558,-0.330815,2.585182,0.986117,1.860542,-0.613856,-0.303986,-0.111979,0.084128,0.222409,0.285818,0.293759,0.236835,0.059803,-0.229870,-0.445167,-0.581993,-0.538226,0.137904,0.130060,0.017238,-0.103270,-0.186128,-0.126271,-0.211318,-0.416477,-0.584686,-0.515252,-0.202753,0.186813,-0.005224,-0.101200,-0.545493,-0.489604,-0.333290,-0.419583,0.157144,4.576467,4.206563,3.610816,2.535384,-0.731831,1.121302,-0.771395,0.842510,0.747625,0.690514,-0.721462,-1.081336,0.728821,0.976353,-1.493801,-1.507921,-1.507547,-1.492841,-0.736868,-0.730932,0.752746,0.679302,Drive
2.398794,-1.146977,1.355032,0.690628,1.372081,0.565406,1.392493,0.664600,0.852979,-1.060541,2.209647,0.498956,0.207951,-0.604119,-1.017150,-0.440476,0.689996,1.267434,0.672245,-0.473149,-0.936243,-0.446726,1.305007,2.935011,-0.019298,-0.089186,-0.367166,-1.201156,-2.095403,-1.695592,-1.015695,-0.396994,0.131722,0.408267,0.245064,-0.263260,4.836983,3.901150,-0.836888,-0.497126,-0.659408,1.361303,1.796562,-0.264496,-0.637124,0.082169,1.550121,0.716455,-1.885767,-0.593075,-0.520053,-0.521367,-0.587071,1.806416,0.387250,-0.741254,0.333798,-1.453690,-1.439671,-1.439774,-1.453627,-0.312174,-0.360562,0.295220,0.325463,Drive
0.610269,-0.933184,-0.698122,0.695913,-0.712410,0.571430,-0.483427,0.607525,0.852979,0.576785,-0.652333,0.428206,-0.051262,0.102362,0.245423,0.284024,0.177814,0.042694,-0.076370,-0.203115,-0.310796,-0.314510,-0.047073,0.340607,-1.179272,-2.150950,-2.978528,-2.827826,0.282820,2.473011,2.900741,2.077335,0.877895,0.093850,-0.545494,-1.104667,-0.450369,-0.706955,-0.732452,0.279203,0.468135,-0.400419,-0.444472,-0.122182,-0.091259,0.410156,0.891628,0.165452,0.748839,-0.097152,-0.015318,-0.210518,-0.311154,-0.150454,-0.339446,0.420131,0.560965,-1.377146,-1.375844,-1.376156,-1.376208,-0.169685,-0.355136,0.164072,0.306375,Drive
-0.162427,-0.556294,0.980306,1.176917,0.918622,1.155289,0.449496,0.657428,0.852979,0.986117,0.781235,0.718921,0.155041,0.729594,1.019817,1.144545,0.935717,0.205873,-1.020941,-2.323144,-3.005696,-3.167178,-2.235734,-0.086011,0.035143,-0.093675,-0.440878,-0.841299,-0.433134,0.275264,0.421262,0.262099,0.316953,0.425884,0.234833,-0.268769,-0.585456,-0.598409,-0.669051,0.390527,-0.308509,-0.470125,-0.633355,-0.590907,-0.571770,0.190138,-0.988233,-0.876024,0.081447,2.831007,-1.223522,-0.701597,-0.838419,0.321299,0.980770,-0.978265,-1.025620,-1.270232,-1.271113,-1.271305,-1.271034,-0.090113,0.036566,0.096106,-0.041580,Drive
-1.356488,-0.516287,1.816353,1.298848,1.975104,1.314478,1.670410,1.028313,0.852979,-0.241878,1.688858,0.809441,-0.008116,-0.067604,-0.235772,-0.326667,-0.117399,0.461862,1.085309,1.235694,0.815098,0.081268,-1.078380,-1.983395,-0.993187,-0.081881,0.345933,0.413108,-0.052153,-0.338252,-0.494424,-0.328667,-0.378195,0.158380,1.141310,1.770531,-0.202604,0.954207,2.635840,0.249004,0.344045,3.687239,1.221920,-0.638848,-0.757099,-0.287531,1.098060,-0.591159,-1.532627,-0.217296,0.072266,-0.058863,-0.126008,-0.437846,-0.652413,0.744940,0.870512,-1.208551,-1.202832,-1.203830,-1.209341,0.105809,0.078171,-0.106893,-0.083402,Drive
-1.521081,-1.035924,1.206767,1.467241,1.188767,1.541765,1.180236,1.596195,1.430380,-1.060541,1.126064,1.042247,-0.216236,-1.150184,-1.958356,-2.512959,-2.495394,-1.604384,-0.271178,0.886738,1.138623,0.551580,-0.692506,-1.332078,-0.071400,-0.162988,-0.367488,-0.659380,-0.440467,0.241432,0.616638,0.266337,-0.701621,-1.195122,-0.806479,0.510227,-0.261632,-0.429433,0.046544,0.013360,-0.077090,1.981736,3.846745,1.506018,0.268711,-0.077783,-1.032387,-0.307810,-0.891797,0.122728,-0.484724,-0.661665,-0.445795,-0.107789,0.616397,-0.040298,-0.551047,-1.140165,-1.130157,-1.130991,-1.141374,0.117701,0.158501,-0.118577,-0.156649,Drive
-0.044360,-1.258345,0.347010,0.618105,0.226373,0.483599,-0.125936,0.571095,0.852979,-0.651209,0.163251,0.492627,2.962557,3.140118,1.879782,0.058033,-1.877400,-2.790285,-2.427182,-1.259812,-0.343844,0.139159,0.391774,0.625979,4.533123,4.358006,3.625495,2.545152,0.624615,-0.128727,0.776940,1.884412,2.161181,0.711463,-1.408596,-2.421317,-0.365505,-0.278624,-0.955846,-0.614719,0.039655,-0.093661,-0.444049,-0.398757,-0.289651,-0.716958,-1.090375,-0.908184,-0.987321,-0.340297,0.099742,-0.027330,-0.158022,-0.187355,-0.823745,0.583086,1.016208,-1.066179,-1.073649,-1.074028,-1.066546,0.086806,0.098335,-0.088719,-0.104616,Drive
1.360006,-0.183522,-0.240464,-0.121404,-0.332534,-0.259214,-0.215511,-0.343708,-0.879224,-0.241878,0.173762,-0.310487,-1.550244,-2.101409,-1.816882,-1.296589,-0.479857,0.663010,1.902168,2.658271,2.612499,2.303912,1.749813,0.805019,-0.316546,-0.313811,-0.250976,-0.056375,0.189965,0.199933,0.067203,0.008519,0.087903,0.037836,-0.357020,-0.775876,-0.030542,-0.586189,-0.958217,-0.582510,0.253283,-0.523154,-0.714111,-0.655293,0.178978,0.983155,0.504711,-0.223799,0.257580,0.741926,-0.825260,-0.788445,-1.000693,1.962082,-0.396213,-2.085311,-0.393765,-0.957274,-0.961280,-0.961876,-0.958293,0.146675,0.187940,-0.144841,-0.183787,Drive
