mV, mH, stdV, stdH, varV, varH, mdV, mdH, zcrV, zcrH, rmsV,           corrV1, corrV2, corrV3, corrV4, corrV5, corrV6, corrV7, corrV8, corrV9, corrV10, corrV11, corrV12,          corrH1, corrH2, corrH3, corrH4, corrH5, corrH6, corrH7, corrH8, corrH9, corrH10, corrH11, corrH12,          ps1, ps2, ps3, ps4, ps5, ps6, ps7, ps8, ps9, ps10, ps11, ps12,           sEntropyV, sEntropyH, CfV, CfH, SfV, SfH, WfV, WfH, KfV, KfH, CtV, CtH, StV, StH, WtV, WtH, KtV, KtH, class
0.287445,0.210803,-0.285032,-0.325739,-0.318836,-0.278217,-0.237510,-0.326234,1.051155,0.329524,-0.286481,-0.328831,2.491776,0.395383,-0.906502,-0.142913,0.009967,0.099029,-0.115345,-0.226492,-0.297972,-0.266467,0.210825,0.577301,0.366787,-0.029340,-0.005865,0.115302,0.005712,-0.076418,0.066511,0.110277,0.132769,0.135335,-0.055265,0.041777,-0.219415,-0.219480,-0.222976,-0.220237,-0.255350,-0.246625,-0.219134,-0.227289,-0.261058,-0.254090,-0.225051,-0.206917,-0.960181,0.715116,-1.026227,0.350972,0.396777,-1.156853,-0.959195,1.452120,1.344519,-1.689016,-1.665700,-1.656706,-1.677671,-5.391223,-6.094329,5.414424,6.179720,Stop
0.285069,0.213299,-0.375680,-0.337697,-0.326092,-0.278785,-0.364030,-0.341337,0.480157,0.329524,-0.372948,-0.340080,-1.458701,0.112793,0.727985,0.146804,0.017920,-0.277719,-0.227222,-0.193096,-0.158154,-0.169168,-0.296147,-0.142047,2.331297,0.805510,-0.104474,-0.324532,-0.035624,0.008186,0.130610,0.148337,0.150607,0.093199,-0.163927,-0.161954,-0.219510,-0.220037,-0.224219,-0.221655,-0.255272,-0.258210,-0.262614,-0.263526,-0.248380,-0.243219,-0.260452,-0.266106,0.073070,-0.036723,-0.444799,-0.427861,-0.398263,0.169354,0.031261,-0.165395,-0.089612,-1.594525,-1.609876,-1.604599,-1.589609,-3.200826,-1.887296,3.161486,1.645007,Stop
0.295752,0.146682,-0.364674,-0.380433,-0.325450,-0.280252,-0.351284,-0.386822,-0.661838,-0.329524,-0.362632,-0.383365,0.134825,-0.011820,-0.071194,0.022408,-0.096945,-0.264254,-0.198920,-0.190383,-0.183096,-0.182414,-0.165191,-0.036513,-0.116422,-0.063749,0.144052,0.202313,0.011036,-0.077927,0.067615,0.120183,0.146884,0.140605,-0.084449,-0.066302,-0.219532,-0.219365,-0.223759,-0.221545,-0.255598,-0.263245,-0.260808,-0.245945,-0.252452,-0.242086,-0.205528,-0.215261,1.185453,-0.685829,0.761319,-0.582906,-0.589165,1.553434,0.570248,-1.254658,-0.820352,-1.507182,-1.522799,-1.521707,-1.506784,-0.938221,-0.452721,0.946549,0.396976,Stop
0.332417,0.137246,-0.375931,-0.358397,-0.326106,-0.279606,-0.369511,-0.376940,1.051155,0.329524,-0.373228,-0.361994,0.213698,0.401256,-0.295001,0.031318,0.010569,-0.185313,-0.200297,-0.191562,-0.199196,-0.220301,-0.208756,0.064198,-0.036571,-0.134107,-0.000988,0.170869,0.013052,-0.077373,0.066906,0.123359,0.158523,0.158838,-0.083398,-0.131061,-0.219526,-0.219732,-0.223956,-0.221758,-0.255288,-0.262801,-0.254914,-0.248399,-0.252094,-0.241246,-0.255010,-0.266478,0.238996,0.554626,-0.817184,0.162689,0.089357,-0.493216,-0.456601,0.847853,0.780500,-1.447510,-1.439564,-1.440013,-1.448005,-0.234391,-0.192072,0.224324,0.171430,Stop
0.324316,0.161010,-0.415978,-0.360873,-0.327877,-0.279690,-0.421555,-0.376495,0.480157,0.988571,-0.411576,-0.364281,-0.063021,0.054353,0.221406,0.118391,0.008725,-0.190782,-0.197293,-0.204098,-0.205834,-0.203891,-0.141895,0.073325,-0.191055,-0.042373,0.423812,0.252401,-0.071529,-0.147011,0.053137,0.123137,0.158580,0.156769,-0.073100,-0.073545,-0.219617,-0.220064,-0.224405,-0.222458,-0.255571,-0.263812,-0.265140,-0.265031,-0.257886,-0.240704,-0.247062,-0.256920,0.314805,-0.146068,-0.163901,-0.600146,-0.615433,1.731179,1.659991,-1.250713,-1.259190,-1.375807,-1.378856,-1.379100,-1.375697,-0.181942,-0.141923,0.176414,0.107789,Stop
0.335549,0.151713,-0.409397,-0.391855,-0.327646,-0.280495,-0.427997,-0.398032,-0.661838,-0.329524,-0.404984,-0.394384,-1.346833,-1.208025,-0.308001,0.099646,0.039032,-0.178226,-0.194190,-0.193266,-0.189394,-0.191910,-0.135898,0.019737,-0.313980,-0.211955,0.077951,0.231160,0.033980,-0.079170,0.060850,0.117533,0.156773,0.159373,-0.083862,-0.139617,-0.219617,-0.220057,-0.224464,-0.222328,-0.255141,-0.264295,-0.264210,-0.264678,-0.261746,-0.256636,-0.267736,-0.266774,0.814128,0.080880,-0.407836,-0.395391,-0.245218,0.826972,-0.448351,-0.359768,0.211783,-1.272632,-1.285159,-1.285145,-1.273220,-0.124325,0.013233,0.127471,-0.025228,Stop
0.270744,0.220987,-0.296975,-0.336579,-0.320048,-0.278735,-0.281487,-0.345458,-0.661838,1.647618,-0.297616,-0.338580,-0.585412,0.066966,0.836458,0.177415,0.062746,-0.209199,-0.211639,-0.192734,-0.181079,-0.190956,-0.114182,0.141949,0.023349,-0.038935,0.087685,0.127468,0.000089,-0.044399,0.087687,0.112128,0.129842,0.136863,-0.032606,0.008487,-0.219497,-0.219573,-0.222079,-0.215328,-0.238186,-0.237273,-0.242551,-0.243675,-0.254115,-0.241886,-0.265976,-0.263522,0.196887,-0.390868,0.013367,-0.608921,-0.619537,0.133429,0.966426,-0.646360,-1.029255,-1.181866,-1.184729,-1.186159,-1.183347,0.142369,0.135404,-0.140153,-0.134346,Stop
-3.225076,-4.424028,3.031605,3.291489,3.031660,3.065927,3.232121,3.262601,-1.803833,-0.329524,3.048835,3.379351,-3.724990,-0.759139,-3.757339,-6.304943,-5.578046,2.043142,5.209221,5.403017,5.815202,6.030556,6.054801,-3.713892,-2.204245,-1.527250,-1.775875,-6.107680,-5.008333,-3.843937,-6.125337,-6.357739,-6.404326,-6.347775,-2.122438,-3.292843,-0.142456,-0.175783,0.028308,0.186258,0.660325,0.610640,0.085114,-0.051686,-0.040143,-0.203453,-0.065477,-0.055809,-1.529094,-0.623254,0.202656,-0.521981,-0.446216,-0.415452,-0.399607,-0.646678,-0.639671,-1.080967,-1.072151,-1.074120,-1.083175,0.237205,0.219485,-0.235174,-0.212157,Stop
-3.165434,-1.446571,3.128052,4.385932,3.218954,5.323808,3.489218,4.131693,-1.803833,-1.647618,3.131481,4.252902,-0.539279,-1.355050,1.115630,0.745896,0.550148,-0.487035,-0.498791,-0.413752,-0.235720,0.228087,1.532479,-1.019044,-0.081963,-0.034352,-0.113719,-0.042693,-0.121088,-0.008329,0.098864,0.119294,0.117987,0.137267,0.317933,1.986943,5.464028,5.339967,5.438757,5.822166,5.045465,2.129665,4.453828,4.560955,3.973432,2.905002,0.836503,0.688301,-0.855455,1.582082,-1.424141,1.744494,1.583126,-1.426042,-1.838803,1.737926,2.138477,-1.065591,-1.051662,-1.053536,-1.067668,0.235389,0.213829,-0.235326,-0.208001,Stop
0.334336,3.297249,0.338977,2.240259,-0.147144,1.442240,0.251095,2.283513,1.051155,0.988571,0.309779,2.292035,0.428880,-1.581292,2.088457,1.149044,0.867195,-0.174412,-0.338581,-0.249200,-0.218277,-0.331905,-0.701072,-0.644612,-1.114306,-3.879348,-5.197625,0.052978,2.074401,1.924263,1.813586,1.291474,0.748499,-0.022170,-0.856438,-0.752355,-0.219198,-0.218664,-0.217419,-0.214363,-0.228383,-0.210809,-0.191260,-0.202476,-0.260638,-0.240715,-0.223399,-0.222601,-0.524111,3.503187,-1.806659,4.266593,4.313621,-2.109814,-1.974679,1.338786,1.189489,-1.017948,-1.028048,-1.029916,-1.020192,0.241402,0.232884,-0.242205,-0.225743,Stop
