x,y,z,timestamp,label
-0.2098635864257813,-0.01167572021484375,10.15114059448242,1456760879647.61,Stop
-0.2010319519042969,0.007035369873046876,10.18018020629883,1456760879744.525,Stop
-0.1914518737792969,0.03442840576171875,10.13213012695313,1456760879846.766,Stop
-0.1535806274414063,0.03367996215820312,10.15218841552734,1456760879957.918,Stop
-0.2109114074707031,0.05373825073242187,10.13168106079102,1456760880136.869,Stop
-0.2007325744628906,0.025147705078125,10.12225067138672,1456760880242.186,Stop
-0.2013313293457031,0.044307861328125,10.15099090576172,1456760880340.558,Stop
-0.2106120300292969,0.01646575927734375,10.16057098388672,1456760880440.188,Stop
-0.1919009399414063,0.04415817260742188,10.15114059448242,1456760880549.893,Stop
-0.2100132751464844,0.02529739379882813,10.10294082641602,1456760880651.963,Stop
-0.2097138977050781,-0.002544708251953125,10.13198043823242,1456760880758.95,Stop
-0.201181640625,0.0161663818359375,10.17030075073242,1456760880858.622,Stop
-0.1916015625,0.04385879516601562,10.12225067138672,1456760880957.862,Stop
-0.1540296936035156,0.02484832763671875,10.20023849487305,1456760881065.247,Stop
-0.1730401611328125,0.04385879516601562,10.16116973876953,1456760881199.665,Stop
-0.2013313293457031,0.02559677124023437,10.17030075073242,1456760881293.251,Stop
-0.1725910949707031,0.03397933959960937,10.14200958251953,1456760881399.027,Stop
-0.2104623413085938,0.00718505859375,10.16072067260742,1456760881507.394,Stop
-0.2207908630371094,0.03562591552734375,10.19874160766602,1456760881603.935,Stop
-0.143701171875,0.03338058471679688,10.13317794799805,1456760881711.104,Stop
-0.1910028076171875,0.03397933959960937,10.09380981445313,1456760881810.113,Stop
-0.2101629638671875,-0.002245330810546875,10.16072067260742,1456760881908.707,Stop
-0.1631607055664062,0.01571731567382812,10.19035903930664,1456760882017.028,Stop
-0.2104623413085938,0.034727783203125,10.12210098266602,1456760882116.267,Stop
-0.201181640625,0.0161663818359375,10.17030075073242,1456760882224.691,Stop
-0.1914518737792969,0.03427871704101563,10.12240036010742,1456760882356.73,Stop
-0.1917512512207031,0.04400848388671875,10.14141082763672,1456760882507.228,Stop
-0.2106120300292969,0.03487747192382813,10.14126113891602,1456760882656.641,Stop
-0.2113604736328125,0.05403762817382813,10.16042129516602,1456760882767.52,Stop
-0.2293231201171875,-0.0017962646484375,10.16985168457031,1456760882868.197,Stop
-0.1924996948242187,0.04460723876953125,10.19919067382813,1456760882966.665,Stop
-0.17244140625,0.01541793823242188,10.15173934936523,1456760883075.022,Stop
-0.1922003173828125,0.0257464599609375,10.19934036254883,1456760883173.497,Stop
-0.21076171875,0.03502716064453125,10.15099090576172,1456760883272.936,Stop
-0.2106120300292969,0.01646575927734375,10.16057098388672,1456760883372.981,Stop
-0.2008822631835938,-0.01152603149414063,10.19934036254883,1456760883481.625,Stop
-0.1917512512207031,0.04400848388671875,10.14141082763672,1456760883591.16,Stop
-0.2013313293457031,0.044307861328125,10.15099090576172,1456760883692.007,Stop
-0.2198927307128906,0.0257464599609375,10.14096176147461,1456760883795.016,Stop
-0.21076171875,0.06271957397460938,10.10279113769531,1456760883892.309,Stop
