x,y,z,timestamp,label
-0.2683918762207032,0.06421646118164062,10.13976425170899,1456658886378.462,Drive
-0.3673361206054688,6.821913757324219,7.58502685546875,1456680855913.073,Drive
-0.5203179931640626,6.605613555908204,7.189399566650391,1456680856013.062,Drive
-0.918489990234375,6.215824127197266,7.64295639038086,1456680856112.198,Drive
-0.3287164306640625,6.737489318847657,7.672744445800782,1456680856222.436,Drive
-0.5676196289062501,6.403234405517578,7.486531677246094,1456680856321.049,Drive
-0.899329833984375,6.7587451171875,7.573949890136719,1456680856429.379,Drive
-0.4953199768066406,6.589447174072266,7.506440277099609,1456680856528.994,Drive
-0.6268963623046875,6.526278533935547,7.455995178222657,1456680856636.73,Drive
-0.55564453125,6.639742584228516,7.696994018554688,1456680856736.782,Drive
-0.4581971740722656,6.60785888671875,7.555388488769531,1456680856890.338,Drive
-0.4020639038085937,6.598278808593751,7.66211654663086,1456680856998.451,Drive
-0.331710205078125,6.47373779296875,7.558681640625,1456680857149.618,Drive
-0.4001179504394531,6.531966705322266,7.604935455322266,1456680857245.496,Drive
-0.29458740234375,6.445895690917969,7.684270477294922,1456680857353.762,Drive
-0.3335064697265625,6.465953979492188,7.721692657470704,1456680857452.713,Drive
-0.3153941345214844,6.549330596923828,7.664212188720703,1456680857584.48,Drive
-0.1713935852050781,6.489754486083985,7.648345184326172,1456680857750.967,Drive
-0.207169189453125,6.423741760253907,7.551646270751953,1456680857850.231,Drive
-0.302969970703125,6.454427947998047,7.559430084228516,1456680857949.678,Drive
0.0007484436035156251,6.457272033691407,7.613916778564453,1456680858062.011,Drive
-0.1887574768066406,6.460864562988282,7.542515258789063,1456680858161.653,Drive
-0.1713935852050781,6.406527557373047,7.773484954833985,1456680858260.321,Drive
-0.1384620666503906,6.430028686523438,7.370971984863282,1456680858371.713,Drive
-0.3959266662597656,6.527026977539063,8.046367492675781,1456680858470.06,Drive
-0.4432283020019531,7.117249603271484,7.870183868408204,1456680858578.613,Drive
-0.2785707092285156,7.194339294433594,7.527845764160157,1456680858678.374,Drive
-0.3480262756347656,6.950646057128907,7.364235992431641,1456680858802.305,Drive
-0.1001417541503906,6.907386016845703,7.379354553222656,1456680858900.878,Drive
-0.2028282165527344,6.907984771728516,7.204368438720704,1456680859001.762,Drive
-0.3579057312011719,6.978637847900391,7.335196380615235,1456680859111.436,Drive
-0.2613565063476563,7.030879211425781,7.154671783447266,1456680859209.356,Drive
-0.1216969299316406,7.002138977050782,7.436086578369141,1456680859308.886,Drive
-0.09445358276367188,6.625821533203125,7.361541595458985,1456680859420.194,Drive
-0.008831634521484376,6.411467285156251,7.700287170410157,1456680859520.268,Drive
-0.06002517700195313,6.516997833251954,7.833061065673829,1456680859620.477,Drive
0.0239501953125,6.305787048339844,7.519014129638673,1456680859720.922,Drive
0.04625381469726562,6.3659619140625,7.951015777587891,1456680859822.101,Drive
0.029937744140625,6.161038055419922,8.06687484741211,1456680859932.322,Drive
-0.01586700439453125,6.141877899169923,7.921976165771484,1456680860056.619,Drive
0.07155120849609375,6.129304046630859,7.808661804199219,1456680860163.833,Drive
0.0017962646484375,6.271807708740234,7.825726318359376,1456680860262.452,Drive
0.07349716186523438,6.477030944824219,7.893684997558594,1456680860361.807,Drive
-0.06256988525390625,6.151757354736328,7.85371810913086,1456680860549.138,Drive
0.03038681030273438,6.206842803955078,7.951315155029297,1456680860659.02,Drive
-0.1104702758789063,6.245163116455078,7.717800750732422,1456680860757.383,Drive
0.00808319091796875,6.155798950195313,7.500153350830079,1456680860867.374,Drive
-0.2409988403320313,6.410718841552734,8.03094955444336,1456680860966.897,Drive
-0.0814306640625,6.713539123535156,7.726033630371094,1456680861067.474,Drive
-0.09954299926757813,6.823710021972657,7.456593933105469,1456680861167.683,Drive
-0.2059716796875,6.882986755371094,7.502099304199219,1456680861278.449,Drive
-0.2112107849121094,6.842720489501954,7.223528594970704,1456680861377.784,Drive
-0.143701171875,6.960375823974609,6.955885162353516,1456680861479.211,Drive
0.09370513916015626,6.965016174316407,7.018604736328125,1456680861580.035,Drive
0.02649490356445313,6.884034576416016,7.19029769897461,1456680861679.583,Drive
-0.1502874755859375,6.588998107910156,7.30286361694336,1456680861791.233,Drive
-0.3457809448242188,6.681056671142579,7.614964599609375,1456680861891.652,Drive
-0.1287322998046875,6.686595153808594,7.725135498046876,1456680861990.391,Drive
0.006735992431640626,6.60785888671875,7.690108337402344,1456680862091.835,Drive
0.2951861572265625,6.691534881591798,7.331304473876953,1456680862201.623,Drive
0.1984872436523438,6.741381225585938,7.376959533691407,1456680862299.388,Drive
0.4176315307617188,7.002288665771485,7.726033630371094,1456680862410.236,Drive
0.599802703857422,6.684798889160157,7.347470855712891,1456680862509.144,Drive
0.4496649169921875,6.768025817871094,7.823630676269532,1456680862618.885,Drive
0.4357438659667969,6.469995574951172,7.076085205078125,1456680862718.199,Drive
0.4441264343261719,6.350993041992187,7.355254669189454,1456680862827.378,Drive
0.449066162109375,6.455924835205079,7.56586669921875,1456680862926.642,Drive
0.4504133605957031,6.658004608154298,7.142996063232422,1456680863026.169,Drive
0.4927752685546875,6.753805389404297,7.431296539306641,1456680863126.751,Drive
0.918489990234375,6.627917175292969,7.085964660644532,1456680863235.597,Drive
0.719553680419922,6.694678344726563,7.666756896972656,1456680863334.627,Drive
